iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.049999999999999996,0.0,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,0.0,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,0.0
2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.049999999999999996,0.0,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,0.0,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,0.0
3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.049999999999999996,0.0,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,0.0,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,0.0
4,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.049999999999999996,0.0,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,0.0,132.72,132.72,132.72,132.72,132.72,132.72,132.72,132.72,132.72,132.72,132.72,0.0
5,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07000000000000002,1.4628472785736255e-17,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.15999999999999,7.489778066296963e-15,165.88,165.88,165.88,165.88,165.88,165.88,165.88,165.88,165.88,165.88,165.88,7.489778066296963e-15
6,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07000000000000002,1.4628472785736255e-17,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.15999999999999,7.489778066296963e-15,199.04,199.04,199.04,199.04,199.04,199.04,199.04,199.04,199.04,199.04,199.04,1.4979556132593925e-14
7,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07000000000000002,1.4628472785736255e-17,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.15999999999999,7.489778066296963e-15,232.2,232.2,232.2,232.2,232.2,232.2,232.2,232.2,232.2,232.2,232.2,2.2469334198890888e-14
8,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07000000000000002,1.4628472785736255e-17,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.15999999999999,7.489778066296963e-15,265.36,265.36,265.36,265.36,265.36,265.36,265.36,265.36,265.36,265.36,265.35999999999996,2.995911226518785e-14
9,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.0399999999999998,2.340555645717801e-16,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,0.0,297.55,297.55,297.55,297.55,297.55,297.55,297.55,297.55,297.55,297.55,297.54999999999995,2.995911226518785e-14
10,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.0399999999999998,2.340555645717801e-16,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,32.19,0.0,329.74,329.74,329.74,329.74,329.74,329.74,329.74,329.74,329.74,329.74,329.73999999999995,2.995911226518785e-14
