iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,751.829,630.294,703.796,724.425,556.689,718.124,726.602,717.882,658.972,639.164,682.7776999999999,60.063259106175344,54.96080862327631,176.49580862327628,102.99380862327621,82.3648086232763,250.1008086232763,88.66580862327623,80.18780862327628,88.90780862327631,147.81780862327628,167.62580862327627,124.01210862327628,60.063259106175344,54.96080862327631,176.49580862327628,102.99380862327621,82.3648086232763,250.1008086232763,88.66580862327623,80.18780862327628,88.90780862327631,147.81780862327628,167.62580862327627,124.01210862327628,60.063259106175344
2,751.829,679.33,703.796,724.425,556.689,744.719,726.602,717.882,729.967,690.075,702.5314,55.99820954121857,54.96080862327631,127.45980862327622,102.99380862327621,82.3648086232763,250.1008086232763,62.07080862327621,80.18780862327628,88.90780862327631,76.82280862327627,116.71480862327621,104.25840862327627,55.99820954121857,109.92161724655261,303.9556172465525,205.98761724655242,164.7296172465526,500.2016172465526,150.73661724655244,160.37561724655257,177.81561724655262,224.64061724655255,284.3406172465525,228.27051724655254,116.06146864739392
3,751.829,679.33,710.349,724.425,663.593,744.719,726.602,717.882,729.967,690.075,713.8770999999999,28.364013144397518,54.96080862327631,127.45980862327622,96.44080862327621,82.3648086232763,143.1968086232763,62.07080862327621,80.18780862327628,88.90780862327631,76.82280862327627,116.71480862327621,92.91270862327626,28.364013144397514,164.88242586982892,431.4154258698287,302.42842586982863,247.0944258698289,643.3984258698289,212.80742586982865,240.56342586982885,266.72342586982893,301.4634258698288,401.0554258698287,321.1832258698288,144.42548179179144
4,751.829,679.33,711.588,724.425,730.481,744.719,726.602,727.834,729.967,690.075,721.685,22.483992468717215,54.96080862327631,127.45980862327622,95.20180862327629,82.3648086232763,76.30880862327626,62.07080862327621,80.18780862327628,78.95580862327631,76.82280862327627,116.71480862327621,85.10480862327627,22.483992468717215,219.84323449310523,558.8752344931049,397.6302344931049,329.4592344931052,719.7072344931051,274.87823449310486,320.75123449310513,345.67923449310524,378.2862344931051,517.7702344931049,406.28803449310504,166.90947426050866
5,751.829,702.191,731.149,784.248,733.183,744.719,726.602,735.589,729.967,738.928,737.8404999999999,20.89271822243871,54.96080862327631,104.59880862327623,75.64080862327626,22.54180862327621,73.60680862327627,62.07080862327621,80.18780862327628,71.2008086232762,76.82280862327627,67.86180862327626,68.94930862327625,20.89271822243871,274.80404311638154,663.4740431163812,473.2710431163812,352.0010431163814,793.3140431163814,336.94904311638106,400.9390431163814,416.88004311638144,455.1090431163814,585.6320431163812,475.2373431163813,187.80219248294736
6,751.829,702.191,731.149,784.248,733.183,744.719,726.602,769.908,738.813,738.928,742.1569999999999,22.862969594229597,54.96080862327631,104.59880862327623,75.64080862327626,22.54180862327621,73.60680862327627,62.07080862327621,80.18780862327628,36.88180862327624,67.97680862327627,67.86180862327626,64.63280862327625,22.862969594229597,329.76485173965784,768.0728517396574,548.9118517396574,374.54285173965764,866.9208517396577,399.01985173965727,481.1268517396577,453.7618517396577,523.0858517396576,653.4938517396574,539.8701517396576,210.66516207717694
7,751.829,755.738,763.74,784.248,758.278,744.719,726.602,769.908,738.813,738.928,753.2803,16.925741651566,54.96080862327631,51.0518086232762,43.04980862327625,22.54180862327621,48.51180862327624,62.07080862327621,80.18780862327628,36.88180862327624,67.97680862327627,67.86180862327626,53.50950862327625,16.925741651566,384.72566036293415,819.1246603629336,591.9616603629337,397.08466036293385,915.4326603629339,461.0906603629335,561.314660362934,490.64366036293393,591.0626603629339,721.3556603629337,593.3796603629338,227.59090372874294
8,751.829,755.738,763.74,784.248,758.278,744.719,726.602,769.908,752.544,738.928,754.6533999999999,16.1613802573364,54.96080862327631,51.0518086232762,43.04980862327625,22.54180862327621,48.51180862327624,62.07080862327621,80.18780862327628,36.88180862327624,54.245808623276275,67.86180862327626,52.136408623276246,16.161380257336397,439.68646898621046,870.1764689862098,635.0114689862099,419.62646898621006,963.9444689862102,523.1614689862097,641.5024689862103,527.5254689862102,645.3084689862102,789.21746898621,645.51606898621,243.75228398607933
9,751.829,755.738,763.74,784.248,758.278,744.719,726.602,769.908,752.544,738.928,754.6533999999999,16.1613802573364,54.96080862327631,51.0518086232762,43.04980862327625,22.54180862327621,48.51180862327624,62.07080862327621,80.18780862327628,36.88180862327624,54.245808623276275,67.86180862327626,52.136408623276246,16.161380257336397,494.64727760948676,921.228277609486,678.0612776094862,442.16827760948627,1012.4562776094864,585.2322776094859,721.6902776094865,564.4072776094864,699.5542776094865,857.0792776094862,697.6524776094863,259.9136642434157
10,765.883,755.738,763.74,784.248,766.131,744.719,764.369,769.908,758.957,759.328,763.3021000000001,10.195766947883593,40.90680862327622,51.0518086232762,43.04980862327625,22.54180862327621,40.658808623276286,62.07080862327621,42.42080862327623,36.88180862327624,47.832808623276264,47.46180862327628,43.48770862327624,10.195766947883593,535.554086232763,972.2800862327622,721.1110862327624,464.7100862327625,1053.1150862327627,647.3030862327621,764.1110862327628,601.2890862327627,747.3870862327627,904.5410862327625,741.1401862327625,270.10943119129934
11,765.883,755.738,763.74,784.248,766.131,744.719,764.369,769.908,758.957,759.328,763.3021000000001,10.195766947883593,40.90680862327622,51.0518086232762,43.04980862327625,22.54180862327621,40.658808623276286,62.07080862327621,42.42080862327623,36.88180862327624,47.832808623276264,47.46180862327628,43.48770862327624,10.195766947883593,576.4608948560392,1023.3318948560384,764.1608948560387,487.2518948560387,1093.773894856039,709.3738948560383,806.531894856039,638.1708948560389,795.219894856039,952.0028948560388,784.6278948560388,280.30519813918295
12,765.883,755.738,763.74,784.248,788.635,744.719,764.369,771.024,758.957,759.328,765.6641,13.036425485282887,40.90680862327622,51.0518086232762,43.04980862327625,22.54180862327621,18.154808623276267,62.07080862327621,42.42080862327623,35.76580862327626,47.832808623276264,47.46180862327628,41.12570862327624,13.036425485282887,617.3677034793154,1074.3837034793146,807.2107034793149,509.7937034793149,1111.9287034793153,771.4447034793145,848.9527034793152,673.9367034793152,843.0527034793153,999.4647034793151,825.753603479315,293.34162362446585
13,765.883,761.118,769.538,784.248,789.771,744.719,764.369,771.024,760.87,763.046,767.4586,12.600549266687615,40.90680862327622,45.671808623276206,37.25180862327625,22.54180862327621,17.0188086232763,62.07080862327621,42.42080862327623,35.76580862327626,45.91980862327625,43.74380862327621,39.33120862327623,12.600549266687615,658.2745121025916,1120.055512102591,844.4625121025912,532.3355121025911,1128.9475121025916,833.5155121025907,891.3735121025915,709.7025121025914,888.9725121025915,1043.2085121025912,865.0848121025912,305.94217289115346
