iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,0.03,0.0,0.0,0.0,0.0,0.0,5.99,1.83,0.0,0.03,0.788,1.9154738317189302,99.97,100.0,100.0,100.0,100.0,100.0,94.01,98.17,100.0,99.97,99.212,1.9154738317189284,99.97,100.0,100.0,100.0,100.0,100.0,94.01,98.17,100.0,99.97,99.212,1.9154738317189284
2,0.03,0.0,0.01,0.0,0.0,0.0,5.99,1.83,0.0,0.03,0.789,1.9150192920409157,99.97,100.0,99.99,100.0,100.0,100.0,94.01,98.17,100.0,99.97,99.211,1.9150192920409135,199.94,200.0,199.99,200.0,200.0,200.0,188.02,196.34,200.0,199.94,198.423,3.830493123759842
3,0.03,0.0,0.01,0.0,0.01,0.0,5.99,1.83,0.0,0.08,0.795,1.9124228379495765,99.97,100.0,99.99,100.0,99.99,100.0,94.01,98.17,100.0,99.92,99.205,1.912422837949574,299.90999999999997,300.0,299.98,300.0,299.99,300.0,282.03000000000003,294.51,300.0,299.86,297.628,5.742915961709416
4,0.03,0.0,0.01,0.0,0.01,0.0,5.99,1.83,0.0,0.08,0.795,1.9124228379495765,99.97,100.0,99.99,100.0,99.99,100.0,94.01,98.17,100.0,99.92,99.205,1.912422837949574,399.88,400.0,399.97,400.0,399.98,400.0,376.04,392.68,400.0,399.78000000000003,396.83299999999997,7.65533879965899
5,0.03,0.0,2.39,0.09,0.01,0.0,5.99,1.83,0.0,0.08,1.042,1.946477159725573,99.97,100.0,97.61,99.91,99.99,100.0,94.01,98.17,100.0,99.92,98.958,1.946477159725571,499.85,500.0,497.58000000000004,499.90999999999997,499.97,500.0,470.05,490.85,500.0,499.70000000000005,495.79099999999994,9.601815959384561
6,0.03,0.0,2.39,0.09,0.01,0.0,5.99,1.83,0.0,0.1,1.044,1.9453888500188792,99.97,100.0,97.61,99.91,99.99,100.0,94.01,98.17,100.0,99.9,98.95599999999999,1.9453888500188774,599.82,600.0,595.19,599.8199999999999,599.96,600.0,564.0600000000001,589.02,600.0,599.6,594.747,11.54720480940344
7,0.03,0.0,74.11,0.09,0.03,0.0,5.99,1.83,0.0,0.1,8.218,23.22877946762497,99.97,100.0,25.89,99.91,99.97,100.0,94.01,98.17,100.0,99.9,91.782,23.228779467624975,699.7900000000001,700.0,621.08,699.7299999999999,699.9300000000001,700.0,658.07,687.1899999999999,700.0,699.5,686.529,34.775984277028414
8,0.03,0.01,74.11,0.09,0.07,0.01,5.99,1.83,0.0,0.1,8.224,23.226429964350714,99.97,99.99,25.89,99.91,99.93,99.99,94.01,98.17,100.0,99.9,91.77599999999998,23.226429964350718,799.7600000000001,799.99,646.97,799.6399999999999,799.8600000000001,799.99,752.08,785.3599999999999,800.0,799.4,778.305,58.00241424137913
9,0.06,0.01,74.11,0.09,28.5,0.01,5.99,1.83,0.0,0.11,11.071,23.847023317619982,99.94,99.99,25.89,99.91,71.5,99.99,94.01,98.17,100.0,99.89,88.929,23.84702331761998,899.7,899.98,672.86,899.5499999999998,871.3600000000001,899.98,846.09,883.5299999999999,900.0,899.29,867.2339999999999,81.84943755899911
10,0.06,0.01,74.11,0.09,28.5,0.01,5.99,1.83,0.0,0.11,11.071,23.847023317619982,99.94,99.99,25.89,99.91,71.5,99.99,94.01,98.17,100.0,99.89,88.929,23.84702331761998,999.6400000000001,999.97,698.75,999.4599999999998,942.8600000000001,999.97,940.1,981.6999999999998,1000.0,999.18,956.1629999999999,105.69646087661908
11,0.06,0.05,74.11,0.35,28.5,0.01,5.99,1.83,0.0,0.11,11.100999999999999,23.831794565710368,99.94,99.95,25.89,99.65,71.5,99.99,94.01,98.17,100.0,99.89,88.89899999999999,23.831794565710368,1099.5800000000002,1099.92,724.64,1099.11,1014.3600000000001,1099.96,1034.1100000000001,1079.87,1100.0,1099.07,1045.062,129.52825544232945
12,0.06,0.05,74.11,0.35,28.5,0.01,5.99,1.83,0.0,0.11,11.100999999999999,23.831794565710368,99.94,99.95,25.89,99.65,71.5,99.99,94.01,98.17,100.0,99.89,88.89899999999999,23.831794565710368,1199.5200000000002,1199.8700000000001,750.53,1198.76,1085.8600000000001,1199.95,1128.1200000000001,1178.04,1200.0,1198.96,1133.9609999999998,153.36005000803982
13,0.06,0.13,74.11,0.35,28.5,0.01,5.99,1.83,0.0,0.11,11.108999999999998,23.82768578775539,99.94,99.87,25.89,99.65,71.5,99.99,94.01,98.17,100.0,99.89,88.89099999999999,23.82768578775539,1299.4600000000003,1299.7400000000002,776.42,1298.41,1157.3600000000001,1299.94,1222.13,1276.21,1300.0,1298.8500000000001,1222.8519999999999,177.18773579579522
