iteration,uncertainty
5,2.094151283933422
6,2.221427018832714
7,2.2527342569981625
8,2.245617005223849
9,2.3238808749562994
10,2.210057340885073
11,2.1018289929832825
12,2.295992068015238
13,2.2431089761772562
14,2.2263322633737257
15,2.197103334274317
16,2.3854994191509307
17,2.38861247055253
18,2.4804539017188527
19,2.506818844388095
20,2.4912719118438633
21,2.5129017295360807
22,2.504716484803161
23,2.5709292170487084
24,2.5681447957347747
25,2.6537257132655214
26,2.8510240986136153
27,2.895123578223782
28,3.032239810275926
29,3.178581687269274
30,3.182183119741037
31,3.322591674428269
32,3.4104230356950116
33,3.432981886960001
34,3.514574449981647
35,3.5965059469693346
36,3.657075517637626
37,3.651070026560736
38,3.6311828043687577
39,3.668636454350526
40,3.6739663943576075
41,3.693563450016526
42,3.710918491989265
43,3.723060927954524
44,3.732842893087807
45,3.7431350890132045
46,3.702376194601593
47,3.7075342371726903
48,3.7161733640328602
49,3.7176149765887736
50,3.7161722059053313
51,3.9344069496050174
52,3.91767654947407
53,3.882005929690154
54,3.8575283702207352
55,4.02067887789513
56,4.0256874827806435
57,4.048365760286071
58,4.055404260961932
59,4.243691488488269
60,4.208589408897017
61,4.211186966734308
62,4.219191242686615
63,4.224595866288307
64,4.229609181436067
65,4.19738140716402
66,4.199153747459843
67,4.204225156501313
68,4.2103723046270725
69,4.218026659902166
70,4.2272160633510065
71,4.226005507072037
72,4.196543859618203
73,4.200764205029277
74,4.203689692430677
75,4.185172537549492
76,4.1900059812635995
77,4.19630642003548
78,4.200391448454825
79,4.194835503994348
80,4.170641629324242
81,4.172027870600958
82,4.173742181727987
83,4.173701517905578
84,4.175123218176926
85,4.172494986998831
86,4.341114157815128
87,4.317974523955742
88,4.428846506425295
89,4.403964740332669
90,4.400774929141982
95,4.833500425324702
96,4.808290963687879
97,4.788617840641012
98,4.767640543857198
99,4.747962728579524
100,4.728630445323205
101,4.707333985860468
102,4.684146093678933
103,4.661510566102067
104,4.639871246886334
105,4.622426122019237
