iteration,uncertainty
5,1.2200987828860417
6,1.3429665442180192
7,1.5836198007948086
8,1.6856779746959387
9,1.6565880896485505
10,1.6561062164003852
11,1.6093808110703078
12,1.5947070329164956
13,1.5442351087207928
14,1.5074226077538264
15,1.5285275354623702
16,1.4952482326837073
17,1.4532025128152637
18,1.4153853813635981
19,1.3969477967391641
20,1.3868010347558875
21,1.3849966100959668
22,1.3532977452098571
23,1.3339864060660431
24,1.3059236913005297
25,1.2854008097087848
26,1.2758997225765842
27,1.2521151070994279
28,1.2371688115885182
29,1.2260009019787852
30,1.2168546252075014
31,1.2127635188929224
32,1.1971837978766828
33,1.1797357932102646
34,1.1623327297153234
35,1.1456094159343975
36,1.1441346560222319
41,1.5628238707888595
42,1.7301268213765384
43,1.8283252829688026
44,1.929551249942404
45,2.0327235846983176
46,2.1438417383132453
47,2.2417674697657994
48,2.306639203536933
49,2.3628839411332803
50,2.444523164933314
51,2.5729398707243365
52,2.6715629543795703
53,2.7461823172743958
54,2.786019257695016
55,2.852073318668715
56,2.901490631331355
57,2.9413142065590554
58,2.9723583568702705
59,2.9992490188819625
60,2.991382372262618
61,2.978305660384871
62,2.9655769266958765
63,2.9530768442261164
64,2.939625997441809
65,2.9269033193219975
66,2.914158806521196
67,2.9020646455813326
68,2.8896918476407425
69,2.8774027297486167
70,2.865717941531559
71,2.853897166512085
72,2.8417286596481266
73,2.8300070437114964
74,2.8183931405116005
75,2.8067295126970055
76,2.7951192795559203
77,2.7837602832388257
78,2.77263563573026
79,2.9409067897413843
80,3.0994910880189788
81,3.096264724369221
82,3.0830921170170495
83,3.0690480743607904
84,3.055493146652039
85,3.039529969087082
86,3.0240915404825586
87,3.006453367143591
88,2.995134301160675
89,2.980983920472962
90,2.978398942187083
91,2.980066444299679
92,2.9772623959471183
93,2.9752609836038313
94,2.972054621597844
95,2.956446696964989
96,2.950839787783233
97,2.9491273884460845
98,2.9456960362368525
99,2.930428456405187
100,2.927026462598532
101,2.926585749394321
102,2.9239929869890124
103,2.9108203754806476
104,2.909891249106624
105,2.9079840226748996
