iteration,uncertainty
5,7.695353314825773
6,7.304310297123654
7,6.970784788775836
8,6.566569076580248
9,6.297179686176982
10,6.054558153986135
11,5.832667329945895
12,5.627928454369333
13,5.437552696280972
14,5.257516675859314
15,5.087490131685762
16,4.935201577380098
17,4.829009610437707
18,4.710551243265706
19,4.590527717568185
20,4.527789470591582
21,4.4596026221980285
22,4.386432618208187
23,4.295636961775565
24,4.2451161734855845
25,4.173309080142519
26,4.121612034573099
27,4.089852140453546
28,4.024083526108414
29,3.979311397113026
30,3.9404011752894177
31,3.8786586200575752
32,3.8500438144378473
33,3.798333997802372
34,3.764223887918159
35,3.7326301132816204
36,3.6997752570841507
38,3.6392638606632137
39,3.619629922856098
40,3.584138412505858
41,3.5413684546833437
42,3.517355955596098
43,3.48019365241387
44,3.443505060734743
45,3.409456332403826
46,3.377558118459663
47,3.3584989030914394
48,3.3400868074812693
49,3.3140704526547053
50,3.301176708326896
51,3.2690699640470657
52,3.2512804584997714
53,3.240775702755649
54,3.225238275988281
55,3.2142972248871695
56,3.1985665371939898
57,3.191678011932901
58,3.168731979875447
59,3.148300054288018
60,3.1301885801386975
61,3.117386454619356
62,3.1012521716651906
63,3.0880977426601763
64,3.117360059603467
65,3.0953460872353697
66,3.0856726112725816
67,3.0703755885632584
68,3.054616543979391
69,3.0430038929142924
70,3.0206633142313923
71,3.0118883564191803
72,3.0002676165357873
73,2.9897071075991293
74,2.9749680519857704
76,2.947295845206245
77,2.94683893409384
78,2.9335160618628118
79,2.92070860648236
80,2.9084392858335715
81,2.8987084302553763
82,2.883631857814712
83,2.8691317925203292
84,2.8567483566932164
85,2.8499969402698304
86,2.8450166138101194
87,2.8320030246607253
88,2.8282236714671467
89,2.8148132337181018
90,2.8061602989352
91,2.819203975295114
92,2.8114345864411336
93,2.802863741700012
94,2.801324572027271
95,2.7928462381889134
96,2.785725845908183
97,2.7812085052941096
98,2.7730146029541074
99,2.7670634223058483
100,2.7604140026271424
101,2.7495272220549087
102,2.747633751704474
103,2.749830318436746
104,2.743783348028553
105,2.738661265817459
