iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
1,18.351491950683837,-2.638387541213884,18.634217998244218,5.74079968371823,4.886441229863543,-19.19552522098118,18.81372273881209,-29.688487239770506,-17.350881880827803,-8.26042337977771,8.969146089687626,-20.115746269987348,13.149661779961114,19.170033858765635,-21.807887929765066,1.041
2,-0.13330280335704003,-29.55069511662225,-10.67143586781853,-27.79199710342502,17.832648385711792,-8.192667656010116,17.44886533907814,9.315299296753047,13.31446492908492,-21.34172892520259,-26.252570649344648,0.03713606888846499,-21.601390814079807,6.669008375528492,-9.577806992399264,0.673
3,-3.6045588291039827,16.878579197547097,-3.915193877752099,-24.590330855638467,-22.08882964076003,-2.7398674148393596,-3.779795996576329,1.8805122062996844,-9.925227820486356,2.490255450967112,-10.154999854913367,1.1958056774111547,8.370248354506195,-21.05130449794346,-11.22121157062288,2.138
4,-4.873347033653282,4.333353995817291,-17.316017566930842,-2.2629568528720725,1.2465422032048856,14.775058302807302,-11.857320578343678,1.8778536509368315,-20.427679894051835,-5.110294269134712,-20.877729771439657,15.919151956988138,-8.408896432938619,11.509405104917313,-9.16118476608187,2.168
5,15.233379437168345,-9.758739134454697,-13.441274845443864,-1.3930614863625692,12.272182454705664,13.050715587653599,-0.21559414658327825,-25.766919448979486,-0.13666963404125454,-17.727314570844896,6.629672429498392,14.732564615836942,-4.263301454342745,0.1781755180103204,-26.74660938085963,1.501
6,-2.9962635178596813,-23.540660816478116,0.7281423175165997,-11.817482647758105,8.387901716537286,-27.573293179022375,-24.509094094107798,4.20116075618138,-4.267315145817175,-1.417931419262544,12.185349699532772,-5.613118042516287,10.507221106307242,-4.487818535252998,16.33603466201256,1.235
7,3.3463885769812975,-22.56365802829715,-11.772341233712208,13.288745797204967,-12.485739457224216,-20.54871202719226,-6.368934541711347,-10.360941258893504,0.9464963322046813,-8.16168540302434,-16.953892135275225,-9.37638941686216,-9.048298272384983,15.121092793807044,18.98081310202427,1.58
8,1.1784419703456948,-25.840793871456942,6.649935879799749,3.9342701239491973,11.301143351260976,-12.627433164447218,-27.055995292093844,0.5910908227646061,-23.7992690843364,7.976476458166566,9.72116587883211,-9.568660662505103,17.18987529415228,-21.311010312236206,17.12929248634901,1.216
9,-6.725516259123218,8.14968206376831,7.641009774020645,19.060495956563038,18.663899706446536,-27.99544376794158,-29.201436123421967,-2.8354842488232954,-28.306119105079542,2.874231791763627,-3.25486991677737,3.3279198050130034,-7.932964781366497,-16.376427063813196,17.4834469973922,1.068
10,6.4134720096623425,-29.683803136725864,-25.033611755291275,1.5846122562489775,-15.598158650114591,-9.618916135417116,9.076556194885484,-12.292723091031732,16.29042986396295,6.022606071230818,-2.4036779634312673,-20.95175819874488,-9.52043051661753,8.144089492166174,19.539840925852857,1.053
11,-26.31738129396867,-23.262369649911136,7.002236500096295,11.689068496069567,-25.561357130489867,11.470897486050283,9.336615721754228,4.4110636602063025,-13.003679175892248,-7.772966773284978,-11.683193037423287,12.023303236109108,-13.583893155954591,-13.871251187337215,16.76454286168437,1.083
12,15.999367384894889,18.433706268859098,10.377447660730034,-25.65421911786174,-25.454472418954488,-2.145896236739798,12.809188546390878,14.20989319876341,1.8424336433300432,17.790229699195777,-22.405719938365138,-18.92095350097235,-13.375241650625178,-17.15975395592214,-14.389748385997404,0.854
13,-24.07772418332076,-11.232992833183214,-28.511300163363043,-3.1109166912226662,17.29141473377217,-7.743740346986595,1.207662216516212,0.5906174300864535,16.668958404052013,6.725952650432461,11.241046410301216,-13.207529504877165,15.37323232140406,-20.73953829133436,-9.60088655530246,1.145
14,6.872598670733815,-13.327180911810277,14.306711567706635,13.03279310679406,-21.744093980005637,-18.462702913611196,-27.37825606567987,12.936042424464247,-13.038754588794056,-10.33766358167222,-16.48172588808489,-23.83860556352941,-7.153037911896739,-18.264147345857918,-1.842338253503712,1.118
15,-19.86174761302706,-4.430635893212564,17.416294197144296,-11.408314681856996,17.710954466634007,-27.139704187217657,-2.5597440858958826,-0.010125440540015518,18.087665887292985,16.25925656142114,-4.454693524097237,7.9743070082640415,18.795264080375773,6.82501319816344,17.697798697714134,1.243
16,16.944698965963298,-5.911641930003448,2.9947115440109044,-21.007518354105088,-8.148826379226438,13.306209442019679,-1.1383964873781487,-16.027319790469658,-23.8605373616992,-18.407239909082264,-23.750371760663803,-18.31097848861501,-10.820999497983891,-27.85507345582132,11.935534843623628,1.557
17,-9.809486914639955,-1.6315517751843096,1.8067007382071658,-23.35789967669552,-25.864619409357175,-22.17338936341234,19.31123616650263,-24.77423790083653,-8.867203926719782,13.753117356700656,-0.786217364560617,-29.12331643141055,14.435129051820589,-10.792616839228721,-21.613489612304015,0.842
18,-13.14100846719219,-0.2925934062817497,-28.112740998191803,2.1654260657251285,0.5053200159260953,-18.560303894148834,-8.699111988732795,-20.324251826772347,-28.933508024922283,-0.8040063026672648,-7.732147773632121,12.102832402101,-20.047217301812303,-7.970047641929451,3.37272662640526,1.398
19,-26.583268499146875,-12.233168555843594,4.301815157213298,-17.746405147792352,-11.801133876697822,-1.1318150604510357,-9.528220386147595,13.839075133587727,12.994063902995052,11.698844634234945,-8.686441665515154,-20.493500220380923,1.9431551571797634,-8.592250927889985,-4.709646461087132,1.639
20,2.5525779183879322,16.99707672676655,10.412486331697025,-23.83916833755373,15.37311045098393,3.8533666354415175,-14.028740241526373,6.499649427562467,-6.251804041357001,-1.9483718092274778,-1.4087653178307562,-22.425537537759123,-11.900894085945218,-8.213262937800014,-27.113745041550875,1.477
21,6.186625537441863,-13.65976153111147,-6.157356708442553,17.402890266082956,13.398416456420307,-16.34519116809515,-9.986414860588738,-1.438289805741661,-24.025904111769727,9.809218927559584,-13.812401995879377,-24.218567306655252,5.359992425450116,-4.2545880957585,-28.644979951978,1.129
22,-1.8608193431957467,8.21044222237991,-28.44786659991842,2.879381035237138,-17.492904443134,-8.236184590485752,-26.391628996620526,-3.388573854248996,16.941445432781215,-14.759214615337847,-26.82313104790572,12.411316366700397,17.379678263458544,-5.446462470383867,15.425474222095524,0.794
23,15.432020628440931,6.725958999803808,11.566366607534967,-21.899788304797447,12.276955020796954,-9.217883792116844,-15.665648180402403,-1.9068865148657146,12.874661741178144,-8.341567309558297,-26.111561603707763,-15.636085987884103,-15.734453403360645,4.852571894084775,17.753296883658294,1.339
24,-2.492628620597422,-17.319373711652727,5.156494002585262,-22.61364941636099,-26.918545303669084,2.4503867031863535,-11.21238397399581,-7.459613558385708,-26.3008776611897,-6.015609021654818,0.30721065190939,19.125593397505043,-28.926505538424276,-4.162661805923204,-5.6616443234382245,1.045
25,1.2570597390117122,12.65867165609221,-5.098354544366224,-1.37094162877964,-4.8722741108512935,9.822101697545428,15.3467557023817,-13.866949316256562,6.219850296879265,2.7377974206597884,-11.335608392479227,10.17479996796979,4.752683860841692,-5.406336522003592,-1.403874485524998,3.869
26,17.446971560797977,2.0085046486805638,1.744556230639109,-10.968005418233759,9.095224431059094,13.619199210323636,-14.525451108426886,-13.679411443105472,3.659823626027716,-15.557253782288145,-25.91429872333499,-15.595046418923365,4.853927871890029,-4.866725691758923,-0.9968252764191448,1.928
27,1.3118767198462038,-3.244786380999088,18.065189852630915,10.533170438135421,18.16910842342135,4.667224535865692,10.085704478437734,7.569172618853287,17.054875696974,-12.977368761953723,-13.778920577904657,-29.403933597781847,-26.60959202083018,18.0837293043962,-6.253646382644035,1.211
28,-23.91811821682906,-24.605788715236542,-4.1199938305534936,2.5750694560790066,11.70586711627513,-1.4277338552244885,-13.304872340607389,5.040361514486456,-20.6153640777992,-13.360419836023514,-23.95343696414985,4.034451713972189,-3.0174173264805226,-8.026290739926896,-18.486690890886656,1.391
29,12.184593263179345,-10.176763661683033,15.61498615956512,-16.41032912042303,1.8626056649456437,6.874083435408579,-21.536321767853416,-20.896249614162993,8.232823915017086,-25.52921720397984,-6.082473603571195,-25.858823844473655,18.187472106549144,11.759962232757616,-18.38128488733407,1.058
30,12.17093042857384,7.37609395656829,-24.577667555841455,-16.654885159739322,2.092245916923247,5.3573314335869,-12.81898646301521,-23.550810923829133,-5.256514091520092,8.199602354437197,-3.9439833459589373,-20.280054752823936,-14.782923491857542,7.868819630522296,-6.9649763496620345,1.664
31,8.262169826530723,-21.19932577601003,4.246442437397995,9.979077224193034,14.373117038206523,-15.083650205490603,15.607767120386825,-0.7158309533538798,-15.291647133480792,-28.452154632025174,3.2335482441101817,17.470074878325747,-1.2749993872755176,-14.985936715468856,-13.511893428348,1.251
32,-5.466404402091026,19.198285788143572,-8.472674412023842,-10.63970581703105,-5.273220830421938,-18.91421448064571,-15.462733991421075,10.504113355420671,14.643789761358057,-11.488793550854467,-5.895107647591697,15.175385128347166,5.670871649523093,-7.112039851645786,17.9059395276944,1.708
33,14.272895412784976,-6.873167385258501,-20.32905128295615,11.802844917040076,14.88117937362481,3.597820398203311,10.269425926387228,-29.0490559749606,1.0311743861362501,10.351026731761216,-15.707161220491718,-22.23141784533445,14.522891932301711,9.116992363077394,-12.089097679287526,1.41
34,-1.1164730326230412,-18.60412526855162,-13.4342882613143,4.329964220097516,8.059277751175621,13.980921794118927,2.944953245056432,9.971315503188329,-20.522156087149632,5.954924693632442,19.042981590030962,15.43891297552505,9.214374296178597,14.64995150499648,-7.245854655518482,2.033
35,-14.113548291468199,1.9432239384993082,-0.7256336353570667,-27.98209521675042,-16.504711068643264,-0.7774657771777385,-26.755031983244294,-26.862409348668404,-11.1812189316975,-23.941309651360417,-9.26411265115351,3.744035955650162,-6.388292917928048,-29.07145527134577,16.42571747723995,1.028
36,-17.453190519146883,-29.630545163555205,-7.872017231330233,12.530223253815187,16.681865239908085,-23.340594882418703,-26.545134958966898,11.735127751292886,12.211936297557969,15.744116145797165,9.52410619796482,11.818830308993128,10.887386217668656,-28.009526493757942,-21.195240984150765,0.601
37,-27.82090411030262,-29.95466648923555,18.829850326291677,19.968201981756536,-2.2234858996532267,-22.600720995012324,-23.19128743572148,15.575305989475318,15.887067242275208,-0.7618833116766837,6.115390280517843,-0.01943769726883815,5.647315760736667,18.91607179064318,-8.259612402871227,1.207
38,-26.13962638940203,-26.104526384715292,2.7068434435119926,-27.055741276574643,-24.599448556695897,14.1530283390494,16.90020235146045,-24.323140371377857,-18.95355714904344,19.533390653499062,15.982510718966438,1.4096713366117228,-6.301795772718705,9.492622693719113,-5.611502682077852,0.775
39,18.783489952914877,8.413109653818253,1.8525536947430759,-24.396059316268065,6.019738776746294,-24.126617155532,-22.684419614612693,13.123556115549853,-1.331364764201492,-1.851068091446031,4.921400612548609,12.266068773898226,17.33847652501474,-26.768885094709606,-27.990107873065348,1.094
