iteration,target,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,generation_method
30,774.095,2.857941626927813,-1.0836717652886154,2.5861234500228107,-2.837276525618523,7.887087236276148,-3.658380477825288,3.009972055296968,1.899428079154703,5.040015486715765,5.5678194201550255,BoTorch
31,719.945,-1.2947955085699885,-0.3562737284615664,4.33572382708585,3.101139614864648,9.647314446860136,-2.39259664263102,6.518705247314568,1.6864168372435169,4.421723017157323,9.064920908527824,BoTorch
32,769.155,3.167077411505483,-0.3315387811703392,4.655338444563451,-2.764629301435927,6.614551380908559,-0.5322305956353564,-0.2275881120161216,1.7356395820531372,4.943142828862669,4.747670777444103,BoTorch
33,769.756,7.032718326386206,1.1684043679135383,3.6369180849135594,-3.2634462755593727,8.433920341701867,4.011463373947974,1.645307821919511,3.698050426647722,4.506301188292863,6.788154639777012,BoTorch
34,724.155,2.665379573973862,0.0308763789187658,3.445017044126949,-4.239798013008183,7.702470076179839,5.893930805790646,4.118307290792034,9.933506407520904,4.512910157349161,5.115672525265007,BoTorch
35,719.536,8.329261811825223,-1.3092633783472518,4.096347276464131,0.5601066887878616,10.0,-5.22182538881376,-1.032782397393758,3.786971690605759,4.559337201642176,4.148468844341075,BoTorch
36,710.611,6.954179532456607,-0.444382386021898,1.8082238069146008,-6.329748651414279,7.44380317334981,1.6307543780919076,3.110957536594277,-6.58400097611926,4.51855039410404,7.1259260590393545,BoTorch
37,747.424,3.946186136181439,4.254776907282121,3.2495973143427133,-5.68695972742045,5.776533136941795,-2.196134421036068,-0.6788946865648064,2.557175268294971,4.55137855922519,7.203535854557352,BoTorch
38,721.999,2.6145489242196795,0.028809574115364,0.8568406198470786,-6.847058038836938,1.6629458335602187,-3.125012858980323,-2.804865545131614,5.259632815191409,6.512538912068251,9.371059319737412,BoTorch
39,774.564,2.351951870859681,-0.55289926617737,4.485632580028467,3.103266863216586,-2.362980367403773,6.549959537948883,3.753129852669732,2.848536609911914,4.283934997880785,-1.710133418769809,BoTorch
40,774.192,1.1374045074929064,2.5211122160614643,3.3338470876284294,-2.17735591425847,2.5381053776691136,2.642082550352967,3.23383020674984,4.489133280960573,5.690771682285993,-3.760815025422753,BoTorch
41,791.763,2.0670888861801124,4.456056635494294,2.315925928875984,1.8193083800004024,3.687509841236663,4.629961917835972,0.5736812765455745,1.378224243516426,4.611964348563411,-1.111461301406807,BoTorch
42,793.594,0.8578233516053384,1.935252054456205,2.911406135004773,2.9505414644837806,2.6976640007508923,3.134685189910172,-1.3700527619209382,2.7655861444907157,4.692545271449969,-0.2507586494834388,BoTorch
43,798.187,1.4846366617527362,2.6955214155304184,3.713109326333777,2.947507676214622,1.1201592108670957,3.7698757281017503,-1.1242932271008854,3.843007463617793,4.480034755478371,-0.2995379932161945,BoTorch
44,791.104,0.9705785988597436,2.8213437298615585,3.447386875926924,2.240059377121499,1.643741717761964,2.0892325738589417,0.9943408699855992,2.1481130068338583,5.2621053988344855,-0.89152668965054,BoTorch
45,793.242,2.2798013353727047,2.854809451297349,3.90923627961239,1.8395017605037989,2.0392344491477736,4.005150575930118,-0.5150044102346456,3.2170157215768214,4.895147656811286,-1.0590757439176794,BoTorch
46,797.414,1.9709562636755944,3.343064654333494,3.6292364492147406,1.5906198102528144,1.651382916941726,3.654034562834197,-0.5647877927832816,3.283741311784386,4.705170689569826,-0.98731654698366,BoTorch
47,788.631,2.7441315117985567,2.5593538734355032,3.652165752773007,1.82196021537084,1.209533856917936,4.587699267723691,-0.544257631889538,2.779577904111905,5.037597864288037,-1.010176106569446,BoTorch
48,793.667,0.5515168123579262,2.310357207329732,3.658643002993177,3.5212572014453443,1.692248772745721,4.0027391535266,0.3930341389109379,3.049323008658684,4.977196846445091,-1.88393854349148,BoTorch
49,793.75,2.417358605540546,3.6027826080197976,2.65905762498587,2.1656299054400225,0.9604995513643608,4.3640406710054,-0.7087525313545964,4.008486228587941,4.702839001926373,-0.791959583532515,BoTorch
50,769.091,3.562714699833105,3.7315790432969553,1.5478375020020767,1.102342491225215,1.975128049401281,8.295928935381522,-2.341241759785364,6.195020071025333,3.812781025871248,-2.750058670821791,BoTorch
51,719.2,-3.4636278798568254,6.179729824550087,5.573704194440678,2.075074554592092,1.476991632418185,6.414156770764091,-5.684454892916511,-0.7466704098478782,4.806793702494115,-5.393187117880806,BoTorch
52,772.284,4.424507610715821,-3.039448495418574,-1.039373703415542,-0.0418299052875408,-3.3199060635099187,-4.125733901417206,2.820449462174704,0.2087387103778262,3.273622814734498,-9.640704860644409,BoTorch
53,789.021,3.1774282314841003,2.3375991073519806,2.319806518699597,2.464080792627541,-1.9735767061999248,-0.3257047417372298,4.116981006730905,2.9262439706770937,4.349123352628524,-4.61856953837014,BoTorch
54,791.365,3.5068992685888407,-0.6668404478011283,2.221263220922605,1.3062483110901102,1.8724287342849253,2.045833573536026,-2.2426017510543472,1.7043362634772734,4.2170336286228345,-5.122863159446839,BoTorch
55,692.724,-0.828112217462758,-4.741703531515259,0.267882001334236,4.992562496391269,4.288287241699527,-9.759591076056871,3.687985183841258,-0.3622372169897421,5.679079177218975,-9.783896336833338,BoTorch
56,780.701,7.551091936439363,2.2329827639500586,3.0529343930091244,2.5143311108943305,-2.3673885012282314,2.597841254473669,-1.819349437435843,2.7196803237382774,2.8019594165722133,-4.0660234634093175,BoTorch
57,694.457,9.590901033682144,0.1383084766514066,8.716804560690797,-1.4424585770245173,-3.0994589544931275,3.2205815380179037,5.384579540208156,1.8736081169122265,3.444262001094497,-10.0,BoTorch
58,786.563,2.635309754743055,0.2925828754415214,-0.3726434679563901,2.7134533589383203,-2.251837663911864,-0.0264456742766743,-2.255789329865108,1.98238186913404,3.5698704856690853,-2.5993009849946658,BoTorch
59,635.222,10.0,9.659540360636647,-5.000838575893738,0.3246346040912371,-2.7228559508569727,-7.762693994605589,5.039347196394516,8.211346594580316,6.7654503098414125,-9.360205063009468,BoTorch
60,717.842,10.0,-4.886387453093822,-3.399992660150371,-0.9700107563450632,-8.641170916890225,0.638236220876383,5.136837132780528,0.7355443971802789,0.6710223833569948,-3.032142371453369,BoTorch
61,800.832,1.793930135972131,2.0830040751221794,0.7113251862859666,1.6759573846702942,0.1943408971063771,2.457745158625785,0.9600639380648416,-0.0204192995619187,3.3903272709499888,-4.976595679606721,BoTorch
62,799.975,1.7302562053808153,-0.1802176791284786,2.671242969426288,1.2373144517172552,-0.3207963598240972,-1.2972299163276195,0.2508177401391709,-0.8795511887608818,2.970618014663053,-2.911567085850514,BoTorch
63,800.838,2.6955520108707827,0.8276810221677131,1.9029528617808484,0.0784289417690704,-0.1010784661488664,0.4973493574488721,0.2956229867600708,2.2100300582968018,3.0131466320847764,-2.524273933364155,BoTorch
64,801.776,2.503237947073483,1.1394077373120677,2.40938460259639,1.4039974700118858,0.2783068831798481,1.341033383796887,0.8841074786480174,1.231718129843994,3.7758947237137512,-2.3109942361415428,BoTorch
65,783.99,1.899749553359696,5.154856055489471,1.4342514398943145,-0.2932311561777343,0.9080711239923572,-2.022789338048704,0.025534565030405,0.6629283707760969,2.096320949862969,-6.612521105730865,BoTorch
66,797.868,2.608453533507557,1.759681436811288,2.3122344297947723,2.595206487491275,0.5642785703773523,1.5394219992928004,0.9676777340830168,1.6750967335380054,3.322232710371269,-4.047795204889528,BoTorch
67,802.721,1.7433820782841956,1.2716564172351408,1.201455646196635,0.9627332040482806,0.4474703001929452,0.7863008298871339,0.6707202569293145,0.8815273946535562,3.2519908969694136,-3.6875962941991824,BoTorch
68,794.088,1.666964702546224,0.8979669172673397,1.6502995661370932,-0.6941610000378908,-3.619376313029036,-0.3491084255533074,-1.031054733979058,-0.702587744417114,3.0769011153014887,-5.590461252295173,BoTorch
69,802.508,0.6487669177419093,0.989167027837654,1.554250911769584,0.4863868555766526,0.1196067425224853,0.9648287243050736,1.0215173816457774,0.9427540914146916,3.337996571894875,-4.305384044253696,BoTorch
70,705.796,-4.592757452633265,6.29011432297964,9.711107323886605,3.006864552404068,-7.414223645106331,0.1387511298966259,4.535071163358758,-1.1681052134512449,2.048151258586256,2.677267407383868,BoTorch
71,799.744,0.1801957098246518,-0.2718001917312929,-0.5600860726685202,-1.4032839388087286,1.7341714329587106,0.0258151887608111,-0.0766848895127232,0.1483264054907191,3.261115284461786,-5.086904708167522,BoTorch
72,804.205,0.9166196935826036,1.1132705494166508,1.3363818910105998,0.4210292041624832,0.039758190577837,0.70869968115713,0.0939642011864076,0.5577793360178731,3.340548539263505,-3.3477797893108843,BoTorch
73,803.924,1.5498182751455565,1.3475444320143577,1.7687226520877974,0.1243466535922177,0.593309845124601,1.4309074499567291,0.3840529493665112,0.9723178002498188,3.3692232335197225,-2.6917439299028603,BoTorch
74,804.197,1.1463477623840426,0.5506909858229303,1.3962167563393972,0.439004094182815,0.6589985961385985,0.6141162689903528,0.1425730289331674,0.5683950068802481,3.38131641657251,-3.342415289274965,BoTorch
75,803.825,1.3959979650395216,1.049389466715473,1.2887239820781282,0.1452457692883761,0.7357280994798661,0.2982049041118966,-0.2302230118147701,0.1782678761618168,3.261865458039706,-3.3859052740113693,BoTorch
76,803.633,1.0011357519861548,0.6667912978513346,1.2512409307316474,0.1092393985609412,0.1282610713192546,0.0903880783644162,0.1571008838409184,0.270968631075954,3.31586664148767,-3.5165958490959257,BoTorch
77,800.712,2.210579615019917,0.2479855165655564,1.101892121715835,-0.0803573268236572,0.6622260328758074,0.2314043407642145,0.0634354485109298,-0.3360716727909612,3.138407584784934,-4.026959027290484,BoTorch
78,803.809,0.2780991069391341,1.3055313043787713,1.458173869492077,0.7306477961239288,0.0450919511478264,0.5494404294329165,0.0483309172128532,0.6902656093921262,3.423029866120641,-3.3601314330313583,BoTorch
79,714.023,-5.954847612392471,8.42105661221056,2.643180546152328,8.208577974253082,-9.033971979981228,2.739994930438055,4.117489917153563,7.965554821776269,3.350001788605379,-6.23717183705843,BoTorch
80,703.949,-2.361541691390694,-5.4012000841955725,-4.753354482140304,-5.495163979539177,5.0630603506696055,-3.676380924999865,-3.8362693792112266,-6.820709873856519,0.5109785107592231,-0.7379953346400647,BoTorch
81,803.509,0.8712647829024576,1.5748276480228078,1.589677672009909,0.5976370587458657,0.5494416547517833,0.914133229359244,-0.0362466994761607,1.2197930378459532,3.566643594751863,-3.5679731257279563,BoTorch
82,804.273,0.8462471337763411,1.1463272553254846,1.5179393690281913,0.6983349506597065,0.0532436537126397,0.7626544421049033,0.1402729804955349,0.8626052496880714,3.403499275288059,-3.3314180965907774,BoTorch
83,803.4,0.7621364854457582,1.1167491169840795,1.598638124725273,0.5781249206172756,-0.1081175145268851,0.4106293647244428,0.1528028781907124,0.694792269018933,3.3477552812679754,-3.567030875386965,BoTorch
84,804.548,0.9545530851800486,1.43646907358891,1.6173547114965086,0.7089890713291211,0.0609384380579403,1.1712186863659664,-0.0022284387888742,0.9644957725066128,3.3409830528857487,-2.91984887147839,BoTorch
85,785.267,-2.5785480611684743,-3.841966815130162,1.5257137667834932,-1.3653926357349029,0.1418535718860134,-3.5154423820184766,-0.4559658544164122,-1.0782246873714296,3.572425393793191,-0.8552507218882859,BoTorch
86,803.987,0.8201436055050806,1.3431850180172162,1.4724882022118706,0.7012078359252989,-0.0420834506346832,0.8927332356169675,0.2087745344570457,0.6487273066253625,3.3851374596713573,-3.420091432038027,BoTorch
87,804.533,0.7935185053919689,1.315827800443623,1.6246425889815193,0.7790565220459236,-0.0173630645322724,1.081480405624017,-0.0930095168316249,0.877621610417112,3.3073545688654544,-2.987151098841021,BoTorch
88,531.938,4.562190936930644,-9.833759078445128,6.185551472808996,-10.0,8.057806721599757,-10.0,6.857600925449706,2.1138532624129684,7.442982993755596,6.810541646567824,BoTorch
89,769.857,-3.4486666913494464,2.819210199995732,-1.4300793004108172,-0.9543150160300886,-5.234489099098873,0.579676170949524,-1.6125477025388193,2.2336843998990847,-1.9015940339137,-3.7716705822154575,BoTorch
90,791.469,-2.3061579883229104,0.7924137458392639,0.5525144251342429,0.1086877246715047,-1.1707105554319224,-1.1661077287571864,0.9673399861436174,-1.5097769781331305,0.6828342120772728,-2.3327132943870312,BoTorch
91,803.695,-0.3687995200408949,1.3077508230253834,1.7069706054501823,0.8663991616219953,0.6197307674878267,1.5124222562782634,-0.538409114492918,1.159337831920528,3.252754571462175,-1.5149978392792889,BoTorch
92,803.82,-0.0274793631832803,0.6903249212961065,1.4558557381170285,0.5672243050543457,-0.031802729365765,0.6767326433580223,-0.1751813864859102,0.7456584011100116,3.296413322010485,-2.399542858197151,BoTorch
93,797.099,-0.0403561476573059,4.620671484595887,3.002843998658662,1.5124811468133803,-1.1138959189892574,3.278250519692879,0.9291882987786408,3.2990446300165583,3.0402154669011505,0.870538596608089,BoTorch
94,804.124,0.1615661904803573,1.4107320055819894,1.4390565555447026,0.6292631978387249,0.1102182605295851,1.0093847680927066,-0.1117978581446816,0.974646670983379,3.2460330352576445,-2.7940476130892904,BoTorch
95,766.046,-4.739287567092278,1.1242011569097876,-1.0129005529267534,-1.2599094591394984,-2.559965958899343,-3.1856591766855127,-2.95403870659391,1.5770354523210486,1.711353977098934,-9.275410597368948,BoTorch
96,803.919,0.702155719562942,1.616083018873562,1.742293470857712,0.8203702057749958,0.2048822015769644,1.486315546758215,-0.1667584055259592,1.043372655692675,3.3772583106832315,-2.083559783212829,BoTorch
97,741.303,0.6098181474813416,1.465350221495072,-1.0007975267903877,-3.729364789882638,9.385504023514638,0.7194137319443037,-2.967356137729502,1.5397152828294691,2.028087830171524,7.972997188960317,BoTorch
98,659.059,-5.2783905214347,0.7023346786859719,-0.1796609690332697,-3.3222291521403537,9.742763026792932,-5.8030581552847895,0.5335792647031283,-6.606381416577218,3.737124252854615,-8.764790742330828,BoTorch
99,804.498,0.7004562985229867,1.294066488120155,0.9649286786562749,0.4560794486041946,0.0309309489149711,1.3223779631461596,-0.1163657970978757,0.6968750623467486,3.170364321363577,-2.930487178398016,BoTorch
100,804.349,0.6534078742369651,1.127931028161841,1.2766770994343055,0.3699470101733517,-0.1233398040400679,1.1258146766650494,-0.3301380758543075,0.5706096719111144,3.052511209586065,-2.8050581467411035,BoTorch
101,804.474,0.5881788791619655,0.8675201529312577,1.0229874705759023,0.3431749921301303,0.1526958066698664,1.1494856201009398,-0.3473845554917432,0.5640488356211222,3.1949644789432448,-2.984248849139208,BoTorch
102,790.201,1.5207437379965665,-1.2588190827218853,1.0389502550318497,0.3316576257889299,-3.702608932421176,-1.8255611802097675,-3.8061625492923135,-0.9920851460843672,2.396561973716402,1.971222341170062,BoTorch
103,804.478,0.6069643007280199,1.3958514595202691,1.339555391712377,0.4110205247554592,0.3874437002446207,1.3135366368952912,-0.3346676168884048,0.9724895047666298,3.3144812141219244,-2.8022686925554288,BoTorch
104,804.566,0.7018381457801066,0.9211614315766408,0.9118523631031684,0.2670015506270307,0.3336226738110781,1.0444014290697474,-0.5226130147431647,0.5824007115424141,3.325701766411292,-2.689093419872383,BoTorch
105,804.563,0.9295224295816152,1.2240840447106205,1.0900539785468126,0.224925203636241,0.2199329041155362,1.115122493221957,-0.4065853854425612,0.6852221713451954,3.2756757185459726,-2.5671258602785105,BoTorch
