iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,76.91180278269165,140.17510892227045,16.5124470740216,1.4148129506529878,2.23
2,54.09683891084644,302.2861838760083,2.368267477588696,1.0214561771318835,0.28
3,13.004202078358754,112.06538194400991,8.788815967693024,1.2815993835683797,1.3
4,68.36893944113261,271.9225085084421,14.215375452836229,1.376757155183859,0.95
5,8.690172475468081,336.6198639906222,5.168173585065915,1.1911547297102985,0.74
6,63.51020222563781,15.083611286446544,1.0128522918646077,1.4873996900325237,0.0
7,48.49579904397699,318.2360791395763,15.680463251754304,1.0502627488238212,0.11
8,26.041764144122286,173.7301639244041,11.624083795358477,1.1568098175401955,2.15
9,44.29407127269158,250.5184476290504,10.098280420561895,1.463987983574884,1.44
10,33.7949847802725,234.5005342374836,19.67668762285868,1.3001583506619034,2.08
11,82.11356486581268,47.06444100188512,7.73370306763854,1.2382940080965383,0.06
12,18.76041697945999,166.7547386519176,3.739520584876362,1.2111582657153024,1.57
13,40.18495410737028,76.73474878854161,17.985987649849996,1.3616729545549902,0.96
14,86.80281104134697,206.23457964366648,7.306866386502777,1.122011120971776,2.06
15,1.0135145973588766,65.39019594895366,12.772415794468936,1.0915440336467557,1.27
16,0.7280935713936675,274.18741154666054,15.101539456303662,1.047766766996917,1.38
17,8.195609235019566,36.482178120773966,5.447993318155279,1.2442240870965002,0.8
18,66.3412891594802,42.62139371395099,6.352953795032583,1.0665866953662753,0.04
19,48.2786836569319,69.74002845816989,5.77277559555061,1.037263208309161,0.58
20,42.72125951271556,58.39399151333699,5.33932921406925,1.1987197126984914,0.4
21,15.25355404703116,47.018691694191375,3.1261116182951434,1.2245822671549744,0.62
22,11.68301066805158,248.2013834641141,7.259106264639529,1.2013198065034694,1.26
23,36.75794077086066,50.15519739204596,7.395951720468104,1.2770344705030072,0.33
24,18.680233370888875,48.77581159883978,17.80895152936042,1.2635470763637149,0.79
25,27.912278178168897,58.16165377764318,5.398609533628536,1.0790567356117453,0.56
26,3.418100889028605,204.00285687234592,15.101539456303662,1.3612030590642452,1.41
27,3.0698546559945536,180.9791319088824,15.101539456303662,1.2701350553382131,1.44
28,4.165020593137326,124.7707323449883,15.101539456303662,1.266913664686165,1.41
29,52.56446769416111,143.798731583393,11.790083854633131,1.2550553711440111,2.23
30,4.398849781157144,141.9869202528317,14.151265464327366,1.150256554420476,1.47
31,2.639631439603058,141.9869202528317,6.681957957335892,1.0929532986454429,1.19
32,2.048514443061017,141.9869202528317,10.616717458260789,1.3349341608984997,1.23
33,49.98574153464664,77.25438906543135,12.57595202839322,1.062454034311804,0.85
34,1.8803310980278816,84.34610969128228,4.413878182132795,1.207282246289195,1.02
35,25.57313909780877,97.29644584650651,11.809915129058243,1.2011948770053995,1.31
36,53.7178544077272,199.5254169425488,10.425614990902796,1.2784017002383874,2.39
37,41.94803464718223,141.9869202528317,10.51670488591732,1.1435449398903854,2.12
38,28.41863082641872,283.84287032181004,14.661513593494137,1.3349341608984997,0.97
39,53.65182446986583,203.6004711044345,4.487129338236651,1.3064914777722574,2.03
40,6.131011400104921,203.2475176458778,10.560646818041336,1.4275140140739528,1.37
41,0.4432891806211621,206.57278855435584,4.240990438351883,1.1825560066053302,1.04
42,19.07484898499921,221.21038226673568,8.064678641286893,1.1038334464686692,1.63
43,52.37883937784095,176.62458173307303,11.80555437454846,1.110838195572259,2.65
44,19.099141922817097,173.3473628134804,10.60188898419371,1.1475225415835946,1.91
45,65.76667132578712,179.66672390367364,13.180893214860651,1.1358718598072444,2.78
46,48.64750319795024,185.9907240792269,4.157711894931691,1.178225009203839,2.12
47,54.66405275983199,237.95349814399844,14.93560348536158,1.1441375223025083,1.97
48,58.785831446543376,185.9907240792269,19.13982488757251,1.178225009203839,3.08
49,59.66318700504032,135.61433606904734,18.96380300244284,1.180616454800028,2.47
50,59.66318700504032,179.18451769577948,19.559588943361863,1.1444670331241051,3.16
51,61.29868726319928,221.79016412031723,18.42018471471617,1.1602686544067915,2.5
52,61.29868726319928,219.32835593837405,17.481960227923807,1.1414769900493706,2.52
53,59.87006884942808,181.7410637959002,13.142311198140955,1.1602686544067915,2.75
54,62.609568094236586,182.63549738915464,15.01540782637804,1.1602686544067915,2.87
55,65.88387719956297,182.1841502347264,11.562318614708673,1.1626772435710102,2.66
56,59.38740877404408,181.76968942609076,13.25170166320359,1.1626772435710102,2.75
57,58.2936466709861,173.36510055275443,14.94135506174817,1.170112071543886,2.83
58,60.14392838128189,177.77646535705333,10.819855980711331,1.1711762326572772,2.6
59,58.78694183960704,179.8245063465476,11.112844830005653,1.1626772435710102,2.62
60,61.50004307085225,182.8604293390576,10.541563883438313,1.1865136255963522,2.58
61,59.21400072759544,155.04864990730718,16.249314470797163,1.1128312608929851,2.78
62,59.6571999045183,182.8604293390576,16.249314470797163,1.1339541613270976,2.96
63,55.329195407276416,183.018918795982,16.928877960998946,1.1419375812967176,2.97
64,59.4922122396724,183.0496963175366,15.298652678167992,1.152866346869438,2.88
65,62.80293886177974,183.0496963175366,19.078698755647675,1.1121094563653082,3.17
66,63.122181645566734,181.38239320516783,19.32215055693876,1.1147765527776563,3.19
67,59.92109755637161,183.32757645618065,19.295163074685224,1.11543745318331,3.17
68,62.270445102886434,181.9362766062349,19.09900675690045,1.1623447888918803,3.12
69,60.26468127375288,171.83905581883525,18.72099483302068,1.112109769618567,3.12
70,63.37418317597895,171.38282865806454,18.452223022617684,1.1126633245050035,3.11
71,63.1813136053872,181.62700985597496,16.06742239988055,1.1152375214309271,2.98
72,63.06001055263644,172.18485360864983,19.488702539512477,1.1149961523958063,3.18
73,56.54704159040922,173.37651348111845,19.4157219000247,1.1136470795912854,3.15
74,62.88055728317422,172.22960714971967,19.31886409795769,1.1136470795912854,3.17
75,56.64534445861433,175.42220043134364,18.74642420336188,1.1136470795912854,3.12
76,63.09021210316422,180.801942043802,19.31934147579968,1.115775186870675,3.19
77,63.37714936225807,181.3688644592048,19.32074601636922,1.1126535556445656,3.19
78,63.31549248063863,183.8250469191499,19.32215055693876,1.1162788324620212,3.18
79,62.93673020073352,183.03968675147388,19.32215055693876,1.1147765527776563,3.18
80,63.122181645566734,181.38239320516783,19.32215055693876,1.1145979643837003,3.19
81,62.92543219655855,181.3947823586425,19.483956760982043,1.113116941879095,3.2
82,63.10619687436548,181.0921676244849,19.31817823601456,1.1152758698241654,3.19
83,62.91446557826644,182.17182897523503,19.580186779517803,1.112267509215034,3.2
84,62.91994888741249,173.59212470053828,19.554980862491043,1.1126922255470646,3.19
85,60.1333020248834,181.7833056669388,19.34621522239568,1.1137830518323055,3.18
86,63.15085410260762,180.6418970604888,19.53207177024992,1.1121569261943345,3.2
87,62.92543219655855,178.0048715053689,19.523406204933657,1.1131760451896868,3.2
88,33.74269341708652,182.59375006885216,19.35098702113878,1.113116941879095,2.8
89,62.92543219655855,179.09567160538526,19.483956760982043,1.1132268091442286,3.2
90,62.92543219655855,181.3947823586425,19.556838253943045,1.113116941879095,3.2
91,62.86759341133993,181.537119469962,19.50462089434014,1.113116941879095,3.2
92,63.16503233932316,174.27628204202503,19.485156968988385,1.1130254461975593,3.19
93,62.89310236903186,182.19761995226645,19.50292509586142,1.1128248216959469,3.2
94,63.16421245097809,175.24385028462405,19.469145422783225,1.1125803687203926,3.19
95,63.22836664618983,181.1483962642015,19.339229169755345,1.113116941879095,3.19
96,62.91746296512191,173.4699333957223,19.483956760982043,1.113172917779497,3.19
97,62.92543219655855,179.93679602802953,19.494303065570453,1.112488517213653,3.2
98,60.28334614626059,173.8499238774095,19.556875009771964,1.112204963501846,3.19
99,63.28323388669834,181.03010488909356,19.483956760982043,1.113116941879095,3.2
100,58.58231864811781,181.3947823586425,19.325411365460518,1.113116941879095,3.17
101,28.6213383082555,181.14198952962155,19.483956760982043,1.113276018883012,2.67
102,62.92543219655855,184.0272241915554,19.579788765517367,1.113116941879095,3.2
103,62.02131289838449,181.3947823586425,19.51862850875684,1.1139170208799811,3.2
104,23.486592442774462,181.3947823586425,19.56909396466676,1.115842009386938,2.51
105,62.12405610596704,179.12784459364468,19.327837264603005,1.1133026132957906,3.19
