iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,57.11275759559385,91.56393875648492,19.888170655797595,1.3473224332413916,1.26
2,63.12905503174604,280.4558970427734,11.50126752489526,1.1017310537683014,0.78
3,9.28396524945346,152.21491931412675,9.344623116078692,1.1520515591874043,1.49
4,71.59778388688268,221.53080490847003,13.333829072721263,1.4131705840695332,2.09
5,42.66920168706167,308.1709282011023,5.269067662955691,1.2847865402782117,0.27
6,34.55495483506924,201.6178465715556,7.044633706373904,1.4859005317481506,1.94
7,0.7754892639449962,337.74523688219705,16.320353946801923,1.4344866443038893,1.25
8,77.41687626055266,139.2052545021369,3.97395097756064,1.0313254952823476,1.76
9,87.11730882721685,179.32418596010453,18.28192284664453,1.1667794766230295,2.91
10,53.57171090805371,12.480279585408182,14.195216228859517,1.2145505054266477,0.0
11,23.543434378254545,260.6796521257337,10.621475217470016,1.2389488902621093,1.29
12,25.416595280252125,105.6641626096756,3.272921486140522,1.3778099005386155,1.16
13,17.855343165523223,32.782338219748475,15.274247281273253,1.0877722831678749,0.63
14,40.73417967195101,50.62022844548702,8.110765344503562,1.301555498948535,0.3
15,81.56732938873878,326.005954919075,1.8764857857596124,1.0591655140440748,0.01
16,15.918030149288477,268.5443981691118,9.244654536972018,1.0853656445862094,1.19
17,19.751403330537286,49.09453481781317,17.49800992625693,1.0469827894335957,0.81
18,50.89502053712607,83.87152122995677,9.244654536972018,1.0864200234240022,0.93
19,4.292734268151931,226.19705187912163,4.224387263321106,1.071733204537092,1.14
20,52.32454198269886,213.04622406792265,18.45350600551992,1.038473854883602,2.79
21,74.85205376272337,154.7435611063776,4.073735550472383,1.1581913999588218,2.02
22,72.30105921661736,63.16400597182073,3.462318236980733,1.0536263872242122,0.28
23,22.793313720806918,47.54599837004088,3.7633941572571854,1.060840338550012,0.49
24,10.44837259868533,207.9963426307734,16.298249852001597,1.0650951175698753,1.84
25,22.1605903275152,106.23934128427312,10.915865246500964,1.057123378250317,1.46
26,69.04795112788055,96.6486158947392,3.145430502245263,1.0809183464798957,0.94
