iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,58.97009002469685,42.17246963711777,2.7957054668831063,1.2941524473792274,0.04
2,43.62119237166642,196.2786729900336,12.784593059783395,1.1322789487885438,2.53
3,64.01304082880391,326.15194473090463,3.824270730810616,1.079582292850996,0.0
4,71.659467869434,106.42787716627544,11.422259627865596,1.0366475646153115,1.42
5,11.709834568289768,149.94799870432848,16.234576660984974,1.2656018804865787,1.77
6,51.65389115350503,253.8330423791444,19.370385529328377,1.2110458844347254,1.71
7,28.460514199583937,239.8978495361136,10.06941884641461,1.3007253009863524,1.59
8,88.13563239860629,301.4100791767213,8.333397695380953,1.0089492061227556,0.19
9,83.75540256801322,137.20736372462096,15.457545248708865,1.4046214343917194,2.04
10,20.00128648744532,184.3402468746985,1.3457421427008975,1.391406559096228,1.52
11,76.04083487041554,21.047761692367136,14.66882098021798,1.1719867847175642,0.0
12,34.07863885870432,275.18396350135333,6.125513881696366,1.1531566453984337,0.93
13,36.6570183920151,350.2338146958282,9.053706773108196,1.442496620114989,0.0
14,13.75929504787086,69.52702702475251,5.240963983562708,1.3496427631404884,0.86
15,5.784412916487694,80.07085755609077,17.821568205647683,1.488549290130868,1.25
16,3.3699872026868505,164.1886815128187,2.919222010804117,1.0233543556541922,1.11
17,6.823884065406814,160.2263426004964,7.146026237987823,1.122369257408753,1.36
18,33.22660791516946,160.2263426004964,12.98696940123103,1.180023295275049,2.32
19,6.5578697622340325,33.91089481434832,3.594556228144673,1.143938161806328,0.81
20,3.904320506814038,35.59803996792976,14.37291117221232,1.140990786251521,1.17
21,35.462140738137506,40.35587816414112,10.260451254155589,1.03487936312093,0.22
22,19.57647740708586,199.61080306966537,3.991810686526261,1.0576340747290696,1.6
23,22.24070663322505,205.3925890064187,15.405641228504754,1.346184648679598,2.04
24,45.33797195525121,203.64499072514604,14.386124056620664,1.252987754897278,2.49
25,41.23621113444458,189.48787398041063,14.48997350337724,1.3865138737186409,2.48
26,43.40005024912858,190.6804176888849,8.913726684835494,1.196120109561782,2.31
27,43.40005024912858,246.06846463268988,13.286736423501116,1.2732051767312655,1.67
28,44.50360934242312,196.9572703203072,12.78521220556193,1.151032606840326,2.52
29,43.66733605921618,195.6665707473576,13.586598288139774,1.1284902875508978,2.58
30,43.48372038632726,169.49415645698886,14.059712269683835,1.1421303586291562,2.64
31,43.43727598376525,182.1936602645567,12.569116796604703,1.1282203592730913,2.58
32,45.03689647544828,203.1172329714492,15.290496460637389,1.1283553234119943,2.62
33,43.13870647053704,164.69931147465502,1.841113272844606,1.1352095934470028,1.92
34,44.28840021687338,187.6109834190053,19.933795206317114,1.2065196406916574,2.94
35,44.24781378694183,195.539214227654,14.38353224856878,1.1175506408705314,2.65
36,44.21460979147108,182.6107811341388,10.887057455118889,1.133412953666428,2.49
37,43.99505943149004,182.6107811341388,14.696243775949856,1.126696091300416,2.72
38,42.54008913721305,158.0005738977163,14.182661134891546,1.122188396680037,2.56
39,44.12690940873747,187.4843241378504,3.1895349247296543,1.347295382046394,2.0
40,42.09689271352026,194.0557666774092,13.659267465925913,1.1304049401172247,2.57
41,44.12690940873747,202.31760984396183,15.58876165661314,1.119958804000766,2.64
42,44.12690940873747,203.59969403283176,16.90599754916486,1.1194505738023093,2.7
43,44.304789346118085,192.93577136665704,17.13352003501262,1.1736414446698806,2.78
44,43.96399151070679,200.4845559269368,17.772691091402667,1.1726798121292332,2.74
45,42.51697723563774,199.05929044424653,17.684198478746122,1.1923223348309953,2.72
46,44.13631738241246,198.08829147621188,18.017948951710903,1.172125185472811,2.78
47,44.220553364265264,198.38633294008292,17.57573449336176,1.201703233339512,2.73
48,44.11204488054638,180.8825386817002,16.983254685469518,1.1748539359273125,2.82
49,44.15211013433119,191.600108664947,16.633421500460425,1.1194224594552216,2.8
50,44.105486052645325,198.8633160169008,17.029856134841918,1.1169802318856317,2.77
51,44.17336488126845,201.39330173926624,18.28444282829637,1.133361130867446,2.8
52,44.16091453742908,186.0523954142126,19.91621605685833,1.1802625916223728,2.97
53,42.51330786581333,201.55395202185196,17.03220630138835,1.1218285992613632,2.71
54,44.25734963730898,185.48996139379176,17.16491528430067,1.119333924243309,2.87
