iteration,uncertainty
5,1.5426873435664141
6,1.7484091817039469
7,1.825866481472089
12,2.03876358470738
13,2.0452967638147297
18,2.1791326559111717
19,2.2962886714661126
24,2.350857935026304
25,2.3891013815337585
26,2.425063460664647
27,2.3958287345209306
32,2.3454119934086513
33,2.37412603167855
34,2.3525254261539237
35,2.3467965951673144
36,2.369286296341659
37,2.447451999121495
38,2.5132950755330734
39,2.5675090239610348
44,2.494665701812508
45,2.545622462956632
46,2.5900973011584365
47,2.629120261122624
48,2.6630612802853757
49,2.691644434129032
50,2.7170941603225787
55,2.67935319148941
56,2.704272862184693
57,2.7261242232914373
58,2.7447183274149887
59,2.7613221345123296
60,2.7754618890078557
61,2.7866344741905604
66,2.7770240342857897
67,2.790570020704748
68,2.8022761878905666
69,2.812921823960604
70,2.8349542234088165
71,2.844122793012744
72,2.8518849672944895
73,2.8585785435228455
74,2.8638548859222652
75,2.8684762015004104
76,2.872265531335879
81,2.838155757905325
82,2.8427244173932906
83,2.8460489204575516
84,2.8578034027621912
85,2.861083948057977
86,2.86385136728933
87,2.8660334985405895
92,2.8638527792062103
93,2.8668934158602735
94,2.869142144390256
95,2.871178869272828
96,2.8731074824111364
97,2.874262286185444
98,2.8751916194255736
103,2.8745148504842946
104,2.8766451812498746
105,2.8778858927865056
