iteration,uncertainty
5,7.381713963572416
6,6.989600928442832
7,6.4931084266988695
12,7.089739210745894
13,6.910236581294928
14,6.735819907134269
15,6.58708355157919
16,6.4345326546934185
17,6.297292700546043
22,6.640213944701228
23,6.582361891875443
24,6.514164782818136
25,6.4385344175829164
26,6.363273517574681
27,6.302311238684214
28,6.2348978822464005
32,6.291063731285318
33,6.225401771583154
34,6.16066976428996
35,6.097332048611118
36,6.0549865137833825
37,5.991373431226192
38,5.9461631023618144
42,5.97457246451884
43,5.945149592629706
44,5.910098467029056
45,5.8687937505856755
46,5.832237242705273
47,5.805717995492622
48,5.762565612387063
53,5.812516308287164
54,5.7612046595557
55,5.7236052230295
56,5.693597399442504
57,5.672060236452547
58,5.633908693084157
59,5.603957321638019
64,5.641655842244654
65,5.619812774071804
66,5.5871407177060055
67,5.560877578621838
68,5.5331050436914415
69,5.506558397035456
70,5.480674440863479
74,5.646500708516438
75,5.611807008639972
76,5.589655530048063
77,5.5703217746037526
78,5.540597539259051
79,5.524183804245768
80,5.495769939220766
85,5.605799128374026
86,5.585211229460181
87,5.560923768369264
88,5.537354022244112
89,5.524731726168101
90,5.512568137771916
91,5.500853640728477
96,5.630731690753933
97,5.610557412305348
98,5.5929652946136335
99,5.572768064912892
100,5.555158770107054
101,5.535763946230267
102,5.516705020730495
105,5.635623653194737
