iteration,uncertainty
5,7.557826311843903
6,7.365791709388631
7,7.5401824633714165
10,7.1068022491856855
11,6.80789989336096
12,6.562790439563547
13,6.397363586001894
14,6.234582717198373
15,6.074841413153289
19,6.141173592351267
20,6.043012381872111
21,5.947852637523239
22,5.827247430093816
23,5.740044664333831
24,5.654570706360589
25,5.570340233196659
29,6.0230288137361745
30,5.9669858211461335
31,5.927007724546832
32,5.884671744602617
33,5.820982091353264
34,5.759841703462861
35,5.707062243964389
39,5.779243145998043
40,5.724822049584735
41,5.667269110655142
42,5.648998309008265
43,5.596914437311375
44,5.543243111321914
45,5.510748710092097
48,5.730921033495204
49,5.698649509544001
50,5.663419249951892
51,5.6341177972788925
52,5.602823700641688
53,5.559051629041234
54,5.526834651770261
58,5.7053962696059575
59,5.678627230490658
60,5.649569072633649
61,5.625423801319998
62,5.605652134364097
63,5.576809271215558
64,5.552983738685325
68,5.6824311440334005
69,5.65984098051719
70,5.639106503543419
71,5.616219012288401
72,5.592115721530237
73,5.565148394952586
74,5.540170707492861
79,5.608177757018275
80,5.589393822157262
81,5.565631402939267
82,5.545237863673051
83,5.527690774751216
84,5.512131371473128
85,5.488592247443125
89,5.657973024087446
90,5.637306307409749
91,5.620742294273656
92,5.601987709444655
93,5.585554117860112
94,5.5651257490301065
95,5.544500216426667
99,5.64682537547418
100,5.629918371518108
101,5.612856123132846
102,5.598563568138337
103,5.58027797668408
104,5.561132750510745
105,5.539989241830679
