iteration,uncertainty
5,2.656804311304105
6,2.6131205504902972
7,2.695324435139543
10,2.76753722960788
11,2.738655687676534
12,2.6617533868845844
13,2.6149215157387187
14,2.5727553469675195
15,2.4857678998998547
19,2.914536429965162
20,2.8421129321531255
21,2.7879171608689206
22,2.7829348939841227
25,3.3788158283277254
26,3.337120151740423
27,3.3056242580031854
31,3.9382696852063486
32,3.9028904737809573
33,3.8979634789602993
37,4.319837873480163
38,4.301587838918398
39,4.260032109097455
43,4.460961887585089
44,4.501378080772835
45,4.488070563551206
46,4.578005481405887
47,4.591459682768125
48,4.592675719522935
51,4.764009908060616
52,4.819957488628412
53,4.8954234866056945
57,4.9660154066212625
58,5.025367499065194
59,4.989695056657229
60,5.044907030984886
61,5.095678338544494
62,5.161538155255001
66,5.2787265454728844
67,5.3264167797977136
68,5.3572822377931395
69,5.384150658328011
70,5.40789440056616
71,5.42777441479089
76,5.542953754405005
77,5.567613849984937
78,5.584674590681486
79,5.600152616250705
80,5.617282722617897
81,5.637115514595567
85,5.728566181306423
86,5.749046301735297
87,5.7619617749603
92,5.832523678945452
93,5.850478793761377
94,5.865158392233144
98,5.891877697358327
99,5.910604140349037
100,5.92378350141865
101,5.931646671373791
102,5.9250889862787846
103,5.934393926813622
105,5.927012396253093
