iteration,uncertainty
5,1.1483667358470466
6,1.5258420850395318
7,1.4303777790820251
12,1.6377718349432355
13,1.6926110742047946
17,1.7996844771491363
18,1.7800197246145901
23,1.8056918405424829
24,1.7768137228785053
29,1.7541695249579483
30,1.7380605573320198
35,1.7084237010587822
36,1.7671020608114318
41,1.7455927003800362
42,1.8328417368652736
47,1.8024047137190686
48,1.8738557216691558
49,1.9288467075944011
50,1.9834806982033493
51,2.0218904245635034
56,1.9843133741440921
57,1.9826450819138344
58,2.0205692542949696
59,2.050797509378974
60,2.0741905024409704
61,2.0955596837603094
62,2.1145442322364443
67,2.0918309301197002
68,2.1108073758963655
69,2.127845769072375
70,2.143355898491984
71,2.1436209477958297
72,2.130568052336918
73,2.1314872022954763
78,2.115824268976525
79,2.142513602991814
80,2.1566630286970043
81,2.1733107486333245
82,2.1852254089299583
83,2.195227663043374
84,2.2049431078200743
89,2.1903879525509433
90,2.2005908146153224
91,2.2145480470310224
92,2.223179316218083
93,2.2311558999597203
94,2.228545595869886
95,2.218531042858016
100,2.2033302363796667
101,2.2212312549035755
102,2.245185493203676
103,2.261573489421402
104,2.280409985060437
105,2.292820195684468
