iteration,uncertainty
5,2.915958806293395
6,2.8888635260638775
7,2.7971901644912402
12,3.5022275763506854
13,3.4985416009236125
18,3.559788512792901
19,3.500550281144328
20,3.4325199616638318
21,3.384379672373191
25,3.357368828527906
26,3.3245700523620236
27,3.2796001678713336
32,3.3070751644063807
33,3.29686914095244
34,3.273862341589792
35,3.259803063634694
36,3.2574433900367583
37,3.2355342488294134
42,3.2141330761812794
43,3.1874488605477374
44,3.1539922634598057
49,3.0960661133296266
50,3.100250169760664
51,3.0757803108948742
52,3.076963051589106
53,3.0649709195853143
54,3.0526700918325345
59,3.063033442718138
60,3.067771566293906
61,3.076325042072245
62,3.0883024070578546
63,3.0783297066292405
64,3.0781614692709898
69,3.0787289589918627
70,3.0660740103483537
71,3.082455577621946
72,3.0622018700936104
73,3.0519991928229517
74,3.050371420940857
75,3.0476881431588017
80,3.063840012038289
81,3.067411196969646
82,3.0730194631988472
83,3.074502182262751
84,3.058173732766348
85,3.0401336251351867
86,3.041871458289993
91,3.056741627154688
92,3.049964991177588
93,3.048324862004657
94,3.0457784395700624
95,3.038263882993031
96,3.043387645480255
97,3.043342704227415
102,3.056643741552439
103,3.0421459521718126
104,3.030300683161959
105,3.0188584014568134
