iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
1,0.2464417756417235,0.7595820420142374,0.5097858532396476,0.0052382703748652,0.0,2.8086975243449497,0.4987595565491406,0.0,0.7415563613337233,0.0,0.0462209121751019
2,0.2585524793406513,0.4941950565930426,0.2456120886336335,0.2502604736546174,0.2467529854779635,1.002132878322506,1.5068809285139064,0.5072087514058936,0.0,0.2411813298654142,0.016874986759197
3,0.508504313688955,0.2495908133541622,1.255858538018225,0.0001072472174075,0.4958572109371966,2.7994443310129307,0.2508230438049816,0.7450313840503546,0.0,0.0,0.0002881509460446
4,1.2435683856536466,0.0052888957588495,0.0,0.2490301951496189,0.0,2.003176476149464,0.2528611740760509,0.7481514469960233,0.244951417515966,0.5065648737664312,0.0106413632685691
5,0.7406096873164663,0.7546834836770703,0.0,0.0,0.0080018025707753,3.798557963559026,0.7530627232341093,0.2545632371860234,0.7448460181012917,0.2593942546520109,0.1577773631989421
6,0.0099413227781259,0.0019668621831253,0.0084745637096293,0.0,0.0,4.397397850039607,0.0067802867341021,0.0,4.745180245657819,0.0039415419835683,1.7875494972324355e-08
7,0.0,0.0059253182403168,0.0002197752181588,4.759381853415276,0.0,4.209104004268102,0.0037092518785278,0.0085959700578788,0.0,0.0,0.6940804955790689
8,0.0068335305905412,0.0035258518886438,0.0,4.741497924674218,0.0,1.1908580469256602,0.0,0.009577174717404,0.0,0.0,0.0688142661560906
9,0.0082213633872634,0.0043618604503288,0.0,4.755669625744971,0.0051032032776843,4.597010859716833,0.0033642501190355,0.0,0.0,0.0009316420964721,0.7754481032580057
10,0.0,0.0,0.0,3.994704666111968,0.0,4.803663104928217,0.0065450489402485,0.0,0.0047465523787087,0.7456739347887293,0.9573424834972306
11,0.0,0.0002346540763577,0.0,3.994831484468639,0.0053209015767218,4.793586586564199,0.5021413231478313,0.0083938155221365,0.0010599447498241,0.0,0.605952467141112
12,0.0002117556444463,0.2591835379790905,0.0083741215277831,4.506272279956051,0.005954114836662,4.5905980240651045,0.0,0.0068875141382483,0.0,0.0,1.495591084272413
13,0.0,0.0022851173147283,0.0078504588860558,4.256936237456028,0.0,4.79066702291604,0.0086277855042517,0.0025143132783625,0.5021308460234397,0.0050201140678419,0.2393503753022752
14,0.0,0.2552365567763056,0.0,0.0,0.0052349690371512,4.805164929761209,0.0,4.495327110343848,0.0,0.0,1.2567783840280317e-19
15,0.0098072086994726,0.007656000465336,0.0,4.499907811325603,0.0072029014530468,4.601785412222032,0.0041382403320073,0.0,0.0046691869840041,0.0,1.0157818677591348
16,0.0,0.0,0.0054231023570014,4.491479388475178,0.0083094109202603,4.198192967039399,0.0,0.0077459168925765,0.0080660942369622,0.0028424905095226,0.8918334547507591
17,0.2563399314677357,0.7425078869751193,0.0,3.2436670992431567,0.0,4.7915914284718255,0.2574677231515075,0.0053859770606575,0.0076633255020918,0.0070656498854536,1.1552366691831906
18,0.0080383429644897,0.9902149221604364,0.0032554518274958,3.74932143287776,0.0,2.990462003316562,0.0016892804420498,0.0066367372875745,0.0012313107425738,0.0004374565764315,1.1822020199573788
19,0.0,0.4961218405116515,0.0,3.754551244297211,0.0072958252631647,4.591640799939465,0.0004258018508667,0.2423104080776861,0.0046991019460348,0.0,0.4101274392656678
20,0.0099072187665106,1.7520662250475378,0.240570353603927,0.5091711600075771,0.2470085541917562,4.803362712450984,0.0013022976072123,0.0074003546844875,0.0,0.0017875079933292,2.17418265816117
21,0.2403184456675562,2.257780285120238,0.49927234400026,0.5009791843927942,0.0023786187924737,4.408284482473749,0.0,0.0031780106224455,0.0,0.0,0.1045925612303995
22,0.0097194209648737,1.740954771385742,0.2427106402920329,0.5021387672582523,0.2460851634471776,4.797911709124224,0.0,0.0056931768542906,0.0,0.0014524958334561,2.118462716163931
23,0.0,1.7485369283512753,0.2535189216584104,0.5076941473412142,0.2476574354028696,4.792881049738827,0.0,0.0049278005509505,0.0017765017700975,0.0,1.8986508381212155
24,0.0062023846779294,0.992970963185288,0.2459455958891942,3.2409707946107043,0.0,4.197647751073567,0.0045771564809431,0.0052382887702939,0.0088279115960302,0.0,0.4453278010447313
25,0.00355147419061,1.7499367525983818,0.244805513599317,0.501857052543357,0.251092064794565,4.798701660742426,0.0,0.004535752767094,0.0,0.0,2.089575496393977
26,0.0059987588305931,1.7486316149207088,0.2435912998849431,0.506612515900098,0.2559811102059967,4.808438230984318,0.0092472007725123,0.0,0.0,0.0,2.134075167116205
27,0.0082342037239201,1.751542346717143,0.2519815623957199,0.4932758040902815,0.2561413916529562,4.806103157567017,0.0,0.0022533574374576,0.0096686451152388,0.0,1.939509553097936
28,0.0075438979487914,2.245054257156039,0.0,0.0069919612198362,0.2579971918970924,4.800274174172999,0.0007707400200727,0.0097897193104112,0.0093650920965914,1.7456585126282695,9.492126505731106
29,0.2423524659239207,3.755285285283137,0.0067286010820602,0.0040563485794491,0.2451723847460083,2.3991257660825878,0.0024113898914978,0.0098753665922608,0.0030627401348455,0.0,6.626331507067988
30,0.0010316890899784,1.9938015393723407,0.0,0.0,0.2499832668996983,2.605135989453744,0.0047602930726349,0.0,0.0,2.496089330295893,11.072098732232094
31,0.0065940460691476,0.7577787999679052,0.0,0.0099382283698933,0.2446840459062346,1.3948571964640746,0.0023389392307074,0.0,0.0005288255920764,3.753246877879228,6.439769307196887
32,1.0053405712681245,1.9969869764857808,0.0,0.2509883366099208,0.2587574769606968,1.4022689013740102,0.4969377489222645,0.0027288023585147,0.0,0.0020477203276052,0.0242214321355269
33,0.2421060685458957,2.2598349546245555,0.0,1.5067158930904847,0.242259893838959,0.9918049253130728,0.0012147663264292,0.0,0.0013259039993688,0.006912483483767,2.015647366883328
34,0.2437687154458262,0.5051375792118534,0.5087024922958556,0.0,0.2462375448331228,4.407243267033924,0.0,0.0,0.0,2.0081088937591463,0.0785296297015507
35,0.0,2.2579919012881446,0.0076909903076181,0.0079410363233872,0.0,1.0029526649854077,0.0001958134471073,0.0040038716820206,0.0,1.7570887927492262,5.446312485273829
36,0.0004150091149267,1.255999179955659,0.0,0.754733629420254,0.507628423468578,4.397029612455061,0.0,0.0,0.0,1.5038490033078449,15.946131030992268
37,0.0,2.7435366041076663,0.009140458649701,0.7539386004274498,0.0,4.0063475824013,1.249201908792925,0.0,0.0,0.0049796304854065,0.8255031022079563
38,0.0041732912325173,0.0030779163493586,0.0,0.0,0.5000249285080429,3.608001950589379,0.0,1.751455453284534,0.0,1.742027144294345,0.004433539278146
39,0.0004764967603252,0.0,0.0,1.0084185990773995,3.2517321377205737,4.002270410260248,0.0,0.0,0.0052644104430155,0.0065287118680577,0.2533634847421477
40,0.0,2.2407916251955244,0.0,0.7550588477205546,0.741669307200975,3.998411054937471,0.0019056799944774,0.0,0.0051492839591019,0.4963354847529537,16.752084570753752
41,0.0,0.7595878586832248,0.0,0.757763240445748,0.495514699742091,3.802529351976925,0.0001291842494246,0.0078129610979648,0.7553862842030933,1.000902546053258,2.249791177198156
42,0.0,3.9979040574057416,0.0,0.7530887001496872,0.0097650877684599,3.5905933541862374,0.0,0.0028099724688812,0.0050734856386779,0.0,10.89073230682676
43,0.0088414475694144,0.0092635101754656,0.0065762628157547,1.2476460793979045,1.2514183133722618,4.194967145276373,0.0,0.0097538365344704,0.0031643271140352,2.0036758907942493,1.0632536740375749
44,0.0091578043401083,3.244317801317489,0.0,0.2438838266638514,0.5001886197108275,3.7934573528108166,0.0,0.0,0.0017922366124074,0.0,15.666298516958877
45,0.0,2.4921189610746914,0.0,0.9989356428512276,0.4947803572557931,2.995308809138916,0.0,0.0,0.0,0.0,12.021075393861135
46,0.0,3.254192672385152,0.000453201888766,0.7482471138353333,0.5049989848880964,3.591278867117988,0.0,0.0049726640071127,0.0006670115107715,0.0085192187872714,14.96200687051434
47,0.0033362849379407,0.2516724773211277,0.0033965359109752,0.253729127915465,0.7532396604358316,4.003700201042474,0.0046497559992697,0.500076086844461,0.0042353752519818,1.4907896821834743,0.094791554696316
48,0.0052440837914435,4.002499386042261,0.0065675013947257,0.0,0.7503031709481692,4.196858516178849,0.0,0.0079194500795773,0.0033621952715485,0.0082455984084984,12.862091658102909
49,0.0,0.0,0.0,0.0057717037795048,0.4937513633414456,3.2049078630394936,0.2437189250609752,0.0022008653080322,0.0064888294034995,2.752426589052503,2.0905967003332995
50,0.0,1.25923299110884,0.0,0.0,0.7549126770377105,4.00190193374397,0.0027958433542715,0.0067386455111066,0.0034997689465659,2.491588606943492,14.714978101889132
51,0.0,0.004625299402556,0.0,0.006926862347443,0.7420475770666316,2.60872323392591,0.0053167303385163,0.0,0.0,3.496248515491584,0.3614311455489868
52,0.0078943571679815,2.743729058363257,0.0,1.2417711402035507,0.5090881656462921,4.007479289479033,0.0024443385736265,0.0091310258170824,0.0,0.2536985973921521,11.933818836625887
53,0.0,1.2508596591133314,0.0,0.0,0.4979811276159121,4.390733254620227,0.0,0.0,0.0,2.750178584635294,14.5256978247904
54,0.0027815070067551,2.5079183484044814,0.0,0.0048190470005439,0.7503986373412646,4.408426164816556,0.0061470883640753,0.0,0.0070868197277249,1.248489214218411,14.114875087972086
55,0.0,0.9941099293308414,0.0,0.9986713982149746,0.2571109814884338,3.803433997797833,0.0024835710581952,0.0012536934388125,0.0,0.7489127157748211,14.32751298094345
56,0.0,1.4944095171055365,0.00453789598148,0.7415735239027551,0.2457304004702889,3.5952735886376392,0.0,0.0072633551432147,0.0080581500307015,0.5091986468378755,11.881897665663432
57,0.0010505019845598,1.995574621580432,0.0031304688619153,0.2476177188152569,0.755875768975561,4.392619271902854,0.0069852210639947,0.0096752724595024,0.0,1.000626755713495,18.051944397469363
58,0.0,3.25000410410133,0.0,0.5005416625596044,0.2503752675508372,3.6012140238483803,0.0,0.0,0.0,0.0063430959932499,13.70032832040239
59,0.0090066272293201,3.759166711667791,0.0083365304405258,0.0,0.4943547052210799,2.9977560070731726,0.0,0.0,0.0,0.0,10.339620625907274
60,0.0028037514956682,3.4988799240462565,0.0,0.4997102738755519,0.5084067945675024,4.200013264093895,0.0,0.0,0.0,0.0007784338273298,19.50590914547855
61,0.0028715345264913,2.748939343770537,0.0,0.7585400729006171,0.5028653480499464,3.609114121127917,0.0,0.0016891118058644,0.0066433489920338,0.0069540691902931,12.17267337876025
62,0.0,3.4901367251487887,0.0038886141039475,0.2427755947182856,0.7433998059938117,4.206883197054898,0.0034319798677183,0.0047770394909029,0.0081504080029194,0.0,18.22386798063895
63,0.0,0.0009326671046014,0.009732153011759,0.5079572657838107,1.0016820420171544,4.598804798561007,0.0,0.0,0.0040199190604281,2.746527616829496,0.4249009761362331
64,0.0065819479094085,1.7438655027460144,0.000176634888407,0.0089742670522314,1.2401657641000936,3.8068348437497375,0.0,0.0,0.009460517302711,1.5001099968983558,14.534748065960777
65,0.0088998106353653,2.996512750366222,0.0,0.244714303103536,1.0055003140170922,4.795582731636044,0.0041206225106129,0.0,0.0,0.0,16.150230415908766
66,0.2501243280010308,1.7432849779162494,0.0,0.0,1.008457016223173,3.5909439681497552,0.0,0.0076217780322021,0.0035881208422533,0.7542529913615911,6.134042060544764
67,0.0,3.255958844793086,0.0068042021315105,0.0,1.0057180657278422,3.790605129255368,0.2468686405382585,0.0,0.0037319122252936,0.0002793815026834,11.839955097347277
68,0.0,3.240602820720732,0.0030376706646462,0.2462026431982492,0.7564021973893448,4.801371131661887,0.0039227366253441,0.0032041524423487,0.0,0.0064964042477076,16.218207463379258
69,0.0030113699517228,3.244076439604336,0.0,0.0,1.0036474255807448,4.206551866355565,0.0,0.0,0.0,0.0016264558198774,17.176522300051964
70,0.0,3.506605779030932,0.0004586339235043,0.0,0.991900425649766,4.397392943054366,0.005245153259928,0.0048904940003101,0.0,0.0055910476147832,15.683290514687531
71,0.0,3.0018161108269923,0.0,0.0066229679708688,1.2420178836919802,3.6083053637276734,0.0095415458162803,0.0,0.0,0.0,16.366693080100053
72,0.0089685225852636,3.0083640967905594,0.0055120044073425,0.0003175811713839,1.2518289431931229,4.404318908805386,0.0050786587322359,0.0,0.0056264937238,0.0,17.750070471023214
73,0.0,3.249594746462633,0.0,0.0062276886920872,1.0061377776484863,3.7908706799995984,0.0,0.0026494073973469,0.0,0.0,16.449000427639096
74,0.0,3.505343168172301,0.0,0.4939982821511857,0.741437330641573,4.405810045753172,0.0061206310248092,0.0,0.0046178831576958,0.0072889062678024,19.636176436111278
75,0.0055793797046808,2.998326669314832,0.0,0.5058849746615535,0.9929142007422176,4.805157498117569,0.0,0.0074230575707915,0.0,0.0,13.983705002971847
76,0.0,3.498368459059264,0.0060085001371096,0.001125754394713,0.7592478974771685,4.398674697161992,0.0,0.0033130667780972,0.0,0.0002433812635841,15.380808154647855
77,0.0039540858205398,1.755428280997099,0.0,0.0022046085601027,0.7418890202740975,4.607824348469153,0.0059457806024759,0.001572207343243,0.0,1.9913661556918116,11.275590946268556
78,0.0,3.2432022209258764,0.0,0.2578101162024597,0.7588853265646958,4.80486932186125,0.0079292102464088,0.0,0.0024836906016674,0.0,16.183969690144057
79,0.0,1.742061621321683,0.0,0.4930001886470437,0.9972965490920715,3.408262533021285,0.0,0.0006266888712059,0.0051457633165062,0.7416713319757853,16.165066438972275
80,0.0051409614496636,3.001773143637576,0.0,0.4909441534390805,0.7510120939550663,4.391489760620855,0.0084140030128309,0.0029531581315888,0.0052556120467696,0.0003610946900106,13.639518142862856
81,0.0007872426233284,2.7464673277903846,0.0005736130374439,0.0045437808867214,1.743079842497764,3.792632322441281,0.0082864878863837,0.0,0.005203437484493,0.0041844795725477,14.747939458962726
82,0.0083634399234745,2.751543972715399,0.0,0.5092191177011087,1.2465328633455526,3.997879643791749,0.0068369745322172,0.0080194692440947,0.0,0.0,13.915767057169514
83,0.0,3.2430352988194198,0.0,0.0,1.2556114467754578,4.598016577397719,0.0015860684277226,0.0017030289375661,0.0081652793690784,0.0,17.443407767498478
84,0.0,3.4933920048451523,0.0,0.2462907009191515,0.7441088757532526,4.202052442511385,0.0021230481851839,0.0,0.0042933353989486,0.0082825167607573,18.413340026986155
85,0.0052260294446153,2.9948403181913266,0.0016931754048168,0.2440995489879504,0.9930665386042192,4.593539234732021,0.0,0.0057814002114929,0.0003003840694336,0.0065535270915537,16.476157378327773
86,0.0069708585111045,3.2594000221169948,0.0,0.009483173040539,1.0099260926785505,4.408585774174418,0.0091730854498302,0.0,0.0098018263960668,0.2504952584171575,19.312574762857093
