iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
1,0.2499167860273935,0.0,0.008666176662892,0.0,0.0,2.1987207394434645,0.4982031447396418,0.0047445946023655,0.0053657717701173,1.491677757790167,0.835170807570392
2,0.009727056665074,1.993768422634015,0.0,0.2521213422599707,0.0,3.802903632112263,0.7574516246489762,0.0065620608118314,0.0,0.0090174195426117,4.053534713565286
3,0.7497663496266952,1.2509863754382182,0.2501317328642135,0.7432717434596502,0.2502235241359971,4.608837230803195,0.0042505191339163,0.4959579978916565,0.0,0.0,0.0157156583240048
4,0.7583811593769393,0.2482202001626566,0.242608713985744,1.754370807462023,0.2581195589773144,2.8012360257994904,0.0069455405938533,0.0013994526205632,0.240826265513866,0.0,0.0410149426030999
5,0.7487137844122458,0.9961050251612704,0.008977679020074,0.0080007096113306,0.7591148485238689,0.9917041396593328,0.0090983141003073,0.7521902872909817,0.2516391077494155,0.2478352584354958,0.0765396189182966
6,0.0,1.501852139752215,0.0,0.0025840159720953,0.0071965853179508,4.391446991226243,1.0022621979386392,0.0095038676643819,0.257545565133282,0.2460125436167381,3.2789372671104675
7,0.0074161902960101,2.9990084580572574,0.0,0.0072455749487959,0.7406806194342843,3.796705990663045,0.2589591099439164,0.2454247084764683,0.0094298832075092,0.0,2.539228873302063
8,0.0031909240594618,0.0,0.0,0.004394068870341,0.0020499470486632,1.9984593485125624,0.7571852604012708,3.746061430083476,0.0,0.0,1.0853635539377925e-13
9,0.0009646095623571,0.0086572345141842,0.0,0.0003932545932796,3.7533532724398726,1.4088183927327904,0.7434554325742333,0.0053194518713651,0.0,0.0078409313104879,0.0213993862346361
10,0.0,1.990422190351116,0.0058381588616503,0.7461308438174232,0.0,2.592844763547458,1.7543134745557831,0.0059054927716948,0.0,0.0,0.6281078578380642
11,0.0023808765571478,2.247484833043296,1.256679142406547,0.0057139352860253,0.0035370982857118,1.3998352852815072,0.7412100956571178,0.0011018544310331,0.0,0.2457138467561385,0.005544278299749
12,0.0,0.0,0.5009222350657588,0.2594381930426535,1.50373743173676,4.799920886346198,0.5092494140155448,0.0010707055129426,0.7498514782868211,0.2529721002148657,0.0126055377774409
13,0.0073795058856117,2.007667998052576,0.0,0.0057885901490648,0.0041111433884319,1.5997607451480311,0.4935504842579819,0.0,0.0032013384638115,1.9952237086696103,3.238342938507532
