iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
1,0.0085411945624334,0.2485623463848903,0.998127535457311,0.0,0.2534229554650743,3.3971957902689454,0.4943557445363676,0.2457406881388881,0.9955345128440511,0.7523599286752152,0.0101089832366909
2,1.7474918871516896,0.254941985728537,0.2483852771774962,0.2448363060420536,0.2491038007438854,4.202082898678307,0.2541327686195442,0.2464083694762743,0.4974401683113213,0.0,0.0033727104682505
3,0.2522364867244999,0.9903230432107142,0.5000017117160636,0.503753782528571,0.0084744347164583,1.7927226214974634,0.0,0.0,0.5048371392479506,0.0086738586898687,0.0504403041857106
4,1.003336938479412,0.0,0.2477926541003962,1.000027699992389,0.2405124295856273,2.59146367438168,0.0,0.9966568029679452,0.2522419398758339,0.0055503888036732,0.0044487983871417
5,0.2435769114451027,1.2593935566515788,0.0,0.0031742893609227,0.0072646882966914,3.999933490397897,1.255872090667205,0.0,1.2448867835254838,0.0,0.1028304634786275
6,0.0051267662682283,0.005885191767829,0.0,0.0,0.0,1.1981956862109262,0.0086335645970707,0.0,0.0006780114524672,4.75502021909954,1.8021576099380705
7,0.0020678930811559,0.002071776859226,0.002065421410528,0.0032847625980961,0.0050987633577915,4.793667712616994,0.0032090863205617,0.0,0.003214705537596,4.745593913701106,3.050491831083033
8,0.0,0.0029090225917875,0.0053573022449485,0.0,0.0,4.803585478943298,0.0,0.0,0.0,4.743585530207832,3.064351424042929
9,0.0,0.0041119679345106,0.0034691002260909,0.0018253030165767,0.0083486878906929,4.6001157479618,0.0,0.0018714778465297,0.0036619903701765,4.743966023423571,3.1411968783409088
10,0.0,0.0,0.0,0.0,0.0,4.809785079561048,0.0092826921311472,0.0,0.0019524734222847,4.745935928340429,3.027118787847625
11,0.0,0.0,0.0,0.0057855719839068,0.0059852027789328,4.801121797558338,0.2561618787034095,0.2470863419473657,0.0,3.9908317285400656,0.6620369421450231
12,0.0,0.0,0.0,0.0,0.0071762724695732,4.796780967818747,0.0,0.0,0.0066173600911631,4.752319353087459,3.002615332063851
