iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
1,1.7575531214840725,0.0085366122486402,0.4978273279738964,0.2432479033226584,0.0064834380672318,2.397597940179772,0.2535482710751644,0.7567031191974186,0.2595739982491644,0.0038495858992743,8.747577674319933e-05
2,0.0038974353405826,0.0,0.0,2.0053400200507903,0.0,4.396189602136523,0.9905099008282164,0.2572504222727119,0.2502842858725806,0.2591502845743249,0.3632273378977163
3,0.5035768855526741,0.0074797975286308,1.5046416461535448,0.2585540519319433,0.4930660089500812,2.593333155721484,0.5013902096653747,0.0003950780757825,0.5083358182321103,0.2574566137090688,0.0008729759254524
4,0.0,1.7429911871752406,0.2408207671297922,0.0,0.0,3.5988531297218422,0.0,0.5058092877444352,0.4952178005478815,0.0,0.0267835275398593
5,0.25866319416573,0.2522121307398342,0.2428826160702911,0.2553376350330547,0.5073855494674616,2.4095237279721045,0.998864469477081,0.0083884944935643,0.0077080789847256,1.245819508104098,0.3795506688534809
6,0.0,0.0026851106496212,0.4903326476735738,0.0076883062024115,0.0096101800777002,4.608548838416789,3.508087135268549,0.0056810755159478,0.0012922743113733,0.2468565084332859,0.0039871847203569
7,0.0090999562512704,0.0,0.0,0.0,0.0,4.602529485471793,0.0075921079986683,0.0,0.0,4.750164119779091,3.107218755108297
8,0.0,0.0064138468726769,0.0058186490270841,0.0039306065254489,0.0097045886573067,1.000106242996332,0.0,0.0063887940367134,0.001365672788284,4.746324832332461,1.5297990679155544
9,0.0,0.0,0.0,0.005909629649781,0.005102428904352,4.7947711020569255,5.168771530585266e-05,0.0066645525597942,0.0,4.4933305255739695,3.3960905545910665
10,0.0,0.0,0.0,0.0,0.0002416072614529,4.593395153459531,0.0041147810863828,0.0,0.0,4.7422177896538615,3.127877883282708
11,0.0,0.0048498278471123,0.0,0.0,0.00247304659345,4.7946669833554285,0.2497964067160291,0.0025963176943,0.0043882264639141,4.494756053742386,2.751181636072044
12,0.0,0.0,0.0,0.0034157648477118,0.0,4.790344955846781,0.0,0.0003475803323083,0.0,4.75534001953481,3.0334064261450275
13,5.7409647692827775e-05,0.0,0.0015491194775754,0.0,0.0,4.79841094564358,0.0,0.0058347313540106,0.0025951347373509,4.745813395967548,3.028638937345041
14,0.0,0.0,0.0,0.0,0.0,4.795542194130288,0.0,0.0,0.0094922058518194,4.7591808514798,2.987022466271104
15,0.0,0.0088673695975192,0.0,0.0056705303752468,0.0,4.804590253885649,0.0056238199746094,0.0,0.0,4.493734126160396,3.4962195390222868
