iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,mean_cum_regret,std_cum_regret
32,781.064,750.846,785.355,780.558,793.081,784.826,778.013,780.721,770.429,775.883,778.0776,11.306554443232379,25.725808623276293,55.943808623276254,21.43480862327624,26.231808623276265,13.70880862327624,21.963808623276236,28.776808623276224,26.068808623276254,36.360808623276284,30.90680862327622,28.71220862327625,11.306554443232379,1517.6523759448398,495.55672882686633
33,781.064,750.846,785.355,780.558,793.081,784.826,778.013,780.721,770.429,775.883,778.0776,11.306554443232379,25.725808623276293,55.943808623276254,21.43480862327624,26.231808623276265,13.70880862327624,21.963808623276236,28.776808623276224,26.068808623276254,36.360808623276284,30.90680862327622,28.71220862327625,11.306554443232379,1546.364584568116,506.8632832700987
34,784.855,750.846,785.355,780.558,793.081,784.917,778.013,780.941,770.429,775.883,778.4878,11.490689330448763,21.93480862327624,55.943808623276254,21.43480862327624,26.231808623276265,13.70880862327624,21.872808623276228,28.776808623276224,25.848808623276227,36.360808623276284,30.90680862327622,28.302008623276244,11.490689330448763,1574.6665931913922,518.3539726005474
35,784.855,750.846,785.355,780.558,793.081,784.917,778.013,781.2,770.429,775.883,778.5137,11.49712332184786,21.93480862327624,55.943808623276254,21.43480862327624,26.231808623276265,13.70880862327624,21.872808623276228,28.776808623276224,25.589808623276213,36.360808623276284,30.90680862327622,28.27610862327624,11.497123321847859,1602.9427018146685,529.8510959223953
36,784.855,751.931,789.669,780.558,793.081,786.407,779.055,782.09,770.429,775.883,779.3958,11.67888502859374,21.93480862327624,54.85880862327622,17.120808623276275,26.231808623276265,13.70880862327624,20.38280862327622,27.734808623276308,24.699808623276226,36.360808623276284,30.90680862327622,27.39400862327625,11.67888502859374,1630.3367104379447,541.529980950989
37,784.855,751.931,790.495,780.558,793.081,786.407,779.616,782.365,770.429,775.883,779.562,11.768292408936063,21.93480862327624,54.85880862327622,16.294808623276253,26.231808623276265,13.70880862327624,20.38280862327622,27.173808623276273,24.42480862327625,36.360808623276284,30.90680862327622,27.227808623276246,11.768292408936063,1657.5645190612208,553.2982733599251
38,784.855,751.931,791.288,781.438,793.081,786.407,781.596,782.365,770.429,780.55,780.394,11.79257490495137,21.93480862327624,54.85880862327622,15.501808623276247,25.35180862327627,13.70880862327624,20.38280862327622,25.193808623276254,24.42480862327625,36.360808623276284,26.239808623276303,26.395808623276253,11.79257490495137,1683.960327684497,565.0908482648765
39,787.052,751.931,791.288,781.438,793.081,786.407,781.736,782.365,770.429,780.55,780.6277,11.90621617335527,19.737808623276237,54.85880862327622,15.501808623276247,25.35180862327627,13.70880862327624,20.38280862327622,25.053808623276268,24.42480862327625,36.360808623276284,26.239808623276303,26.162108623276254,11.906216173355272,1710.1224363077733,576.9970644382317
40,787.052,751.931,791.288,781.532,793.581,786.407,781.736,782.365,770.429,788.509,781.483,12.21783666975823,19.737808623276237,54.85880862327622,15.501808623276247,25.25780862327622,13.20880862327624,20.38280862327622,25.053808623276268,24.42480862327625,36.360808623276284,18.280808623276243,25.306808623276243,12.21783666975823,1735.4292449310497,589.2149011079899
41,787.052,754.879,791.288,781.532,793.581,786.407,781.736,782.365,770.429,788.509,781.7778000000001,11.436116462039612,19.737808623276237,51.91080862327624,15.501808623276247,25.25780862327622,13.20880862327624,20.38280862327622,25.053808623276268,24.42480862327625,36.360808623276284,18.280808623276243,25.012008623276245,11.436116462039614,1760.4412535543258,600.6510175700296
42,787.052,754.879,791.288,781.532,793.581,786.407,781.736,784.366,770.429,788.509,781.9779000000001,11.465001879633517,19.737808623276237,51.91080862327624,15.501808623276247,25.25780862327622,13.20880862327624,20.38280862327622,25.053808623276268,22.423808623276273,36.360808623276284,18.280808623276243,24.811908623276246,11.465001879633517,1785.253162177602,612.1160194496631
43,787.052,754.879,791.288,781.532,793.581,786.407,781.736,784.366,770.429,788.509,781.9779000000001,11.465001879633517,19.737808623276237,51.91080862327624,15.501808623276247,25.25780862327622,13.20880862327624,20.38280862327622,25.053808623276268,22.423808623276273,36.360808623276284,18.280808623276243,24.811908623276246,11.465001879633517,1810.0650708008782,623.5810213292966
44,787.052,754.879,791.288,781.532,793.581,786.407,781.736,784.366,770.429,788.509,781.9779000000001,11.465001879633517,19.737808623276237,51.91080862327624,15.501808623276247,25.25780862327622,13.20880862327624,20.38280862327622,25.053808623276268,22.423808623276273,36.360808623276284,18.280808623276243,24.811908623276246,11.465001879633517,1834.8769794241543,635.0460232089301
45,787.052,755.591,791.288,781.532,793.668,786.407,781.736,784.366,770.429,788.509,782.0578,11.288623533845437,19.737808623276237,51.19880862327625,15.501808623276247,25.25780862327622,13.121808623276252,20.38280862327622,25.053808623276268,22.423808623276273,36.360808623276284,18.280808623276243,24.73200862327625,11.288623533845435,1859.6089880474306,646.3346467427756
46,787.052,755.591,791.288,781.532,793.668,786.407,781.736,784.366,770.439,788.509,782.0588,11.287479324947233,19.737808623276237,51.19880862327625,15.501808623276247,25.25780862327622,13.121808623276252,20.38280862327622,25.053808623276268,22.423808623276273,36.35080862327629,18.280808623276243,24.73100862327625,11.287479324947233,1884.3399966707068,657.6221260677228
47,787.052,755.591,791.288,781.739,793.668,786.407,781.736,784.533,770.439,788.509,782.0962000000001,11.290477627924643,19.737808623276237,51.19880862327625,15.501808623276247,25.050808623276225,13.121808623276252,20.38280862327622,25.053808623276268,22.256808623276243,36.35080862327629,18.280808623276243,24.693608623276248,11.290477627924643,1909.033605293983,668.9126036956474
48,787.052,755.591,791.489,781.739,793.691,786.407,781.736,784.533,770.787,790.407,782.3432,11.406067087300519,19.737808623276237,51.19880862327625,15.300808623276225,25.050808623276225,13.098808623276227,20.38280862327622,25.053808623276268,22.256808623276243,36.00280862327622,16.38280862327622,24.446608623276234,11.406067087300519,1933.4802139172593,680.3186707829478
49,787.052,755.591,791.489,781.739,793.691,786.47,781.736,784.533,770.787,790.407,782.3495,11.408578198005225,19.737808623276237,51.19880862327625,15.300808623276225,25.050808623276225,13.098808623276227,20.31980862327623,25.053808623276268,22.256808623276243,36.00280862327622,16.38280862327622,24.440308623276234,11.408578198005225,1957.9205225405356,691.727248980953
50,787.052,755.591,791.489,781.784,793.691,786.47,782.222,784.533,770.787,790.407,782.4026000000001,11.40642930982348,19.737808623276237,51.19880862327625,15.300808623276225,25.005808623276266,13.098808623276227,20.31980862327623,24.567808623276278,22.256808623276243,36.00280862327622,16.38280862327622,24.38720862327624,11.40642930982348,1982.3077311638117,703.1336782907765
51,787.052,755.591,795.398,781.823,793.731,786.559,782.222,784.533,770.787,790.407,782.8103000000001,11.819029336436877,19.737808623276237,51.19880862327625,11.391808623276233,24.96680862327628,13.058808623276263,20.23080862327629,24.567808623276278,22.256808623276243,36.00280862327622,16.38280862327622,23.979508623276253,11.819029336436879,2006.2872397870879,714.9527076272134
52,787.052,755.591,795.398,781.876,793.782,786.658,782.222,784.533,770.787,790.407,782.8306000000001,11.827311521314654,19.737808623276237,51.19880862327625,11.391808623276233,24.91380862327628,13.007808623276219,20.131808623276243,24.567808623276278,22.256808623276243,36.00280862327622,16.38280862327622,23.959208623276243,11.827311521314654,2030.246448410364,726.780019148528
53,787.052,755.591,795.398,781.876,793.782,786.658,782.222,784.533,770.787,790.407,782.8306000000001,11.827311521314654,19.737808623276237,51.19880862327625,11.391808623276233,24.91380862327628,13.007808623276219,20.131808623276243,24.567808623276278,22.256808623276243,36.00280862327622,16.38280862327622,23.959208623276243,11.827311521314654,2054.2056570336404,738.6073306698427
54,787.052,755.591,795.398,781.876,793.782,786.658,782.222,784.533,770.946,790.407,782.8465000000001,11.809415116291284,19.737808623276237,51.19880862327625,11.391808623276233,24.91380862327628,13.007808623276219,20.131808623276243,24.567808623276278,22.256808623276243,35.84380862327623,16.38280862327622,23.943308623276245,11.809415116291284,2078.1489656569165,750.4167457861339
55,787.052,755.591,795.398,781.876,793.782,786.658,782.234,784.533,770.946,790.407,782.8477000000001,11.809345217053979,19.737808623276237,51.19880862327625,11.391808623276233,24.91380862327628,13.007808623276219,20.131808623276243,24.55580862327622,22.256808623276243,35.84380862327623,16.38280862327622,23.942108623276237,11.809345217053977,2102.091074280193,762.2260910031879
56,787.052,755.591,795.398,781.876,793.782,786.658,782.234,784.533,770.946,790.566,782.8636000000001,11.820755382894207,19.737808623276237,51.19880862327625,11.391808623276233,24.91380862327628,13.007808623276219,20.131808623276243,24.55580862327622,22.256808623276243,35.84380862327623,16.223808623276227,23.92620862327624,11.820755382894205,2126.017282903469,774.046846386082
57,787.052,755.591,795.398,781.876,793.782,786.658,782.234,784.533,770.946,790.566,782.8636000000001,11.820755382894207,19.737808623276237,51.19880862327625,11.391808623276233,24.91380862327628,13.007808623276219,20.131808623276243,24.55580862327622,22.256808623276243,35.84380862327623,16.223808623276227,23.92620862327624,11.820755382894205,2149.943491526745,785.8676017689762
58,787.052,755.591,795.398,781.876,793.782,786.658,782.234,784.533,770.946,790.566,782.8636000000001,11.820755382894207,19.737808623276237,51.19880862327625,11.391808623276233,24.91380862327628,13.007808623276219,20.131808623276243,24.55580862327622,22.256808623276243,35.84380862327623,16.223808623276227,23.92620862327624,11.820755382894205,2173.8697001500213,797.6883571518704
59,787.052,755.591,795.507,781.876,793.782,786.658,782.234,784.533,770.946,790.566,782.8745000000001,11.833640899758805,19.737808623276237,51.19880862327625,11.28280862327631,24.91380862327628,13.007808623276219,20.131808623276243,24.55580862327622,22.256808623276243,35.84380862327623,16.223808623276227,23.915308623276246,11.833640899758805,2197.7850087732977,809.5219980516292
60,787.052,755.591,795.507,781.945,793.782,786.658,782.234,784.533,771.143,790.604,782.9049000000002,11.813825313777258,19.737808623276237,51.19880862327625,11.28280862327631,24.844808623276208,13.007808623276219,20.131808623276243,24.55580862327622,22.256808623276243,35.64680862327623,16.185808623276216,23.88490862327624,11.813825313777258,2221.669917396574,821.3358233654064
61,787.052,755.591,795.507,781.945,793.782,786.658,782.234,784.533,771.199,790.604,782.9105000000002,11.807642094564581,19.737808623276237,51.19880862327625,11.28280862327631,24.844808623276208,13.007808623276219,20.131808623276243,24.55580862327622,22.256808623276243,35.5908086232763,16.185808623276216,23.879308623276245,11.807642094564581,2245.5492260198503,833.143465459971
62,787.052,755.591,795.507,781.945,793.782,786.658,782.235,784.623,771.199,790.604,782.9196,11.8090439748525,19.737808623276237,51.19880862327625,11.28280862327631,24.844808623276208,13.007808623276219,20.131808623276243,24.554808623276244,22.16680862327621,35.5908086232763,16.185808623276216,23.870208623276245,11.809043974852498,2269.4194346431264,844.9525094348235
63,787.052,755.591,795.507,781.945,793.782,786.658,782.235,784.623,771.199,790.604,782.9196,11.8090439748525,19.737808623276237,51.19880862327625,11.28280862327631,24.844808623276208,13.007808623276219,20.131808623276243,24.554808623276244,22.16680862327621,35.5908086232763,16.185808623276216,23.870208623276245,11.809043974852498,2293.2896432664024,856.7615534096759
64,787.052,755.591,795.507,781.945,793.782,786.658,782.235,784.623,771.199,790.604,782.9196,11.8090439748525,19.737808623276237,51.19880862327625,11.28280862327631,24.844808623276208,13.007808623276219,20.131808623276243,24.554808623276244,22.16680862327621,35.5908086232763,16.185808623276216,23.870208623276245,11.809043974852498,2317.1598518896785,868.5705973845284
65,787.052,755.591,795.507,781.945,793.782,786.658,782.235,784.623,771.199,790.604,782.9196,11.8090439748525,19.737808623276237,51.19880862327625,11.28280862327631,24.844808623276208,13.007808623276219,20.131808623276243,24.554808623276244,22.16680862327621,35.5908086232763,16.185808623276216,23.870208623276245,11.809043974852498,2341.0300605129546,880.3796413593808
66,787.052,755.71,795.507,781.945,793.782,786.67,782.235,784.623,771.199,790.604,782.9327,11.778887799316573,19.737808623276237,51.07980862327622,11.28280862327631,24.844808623276208,13.007808623276219,20.1198086232763,24.554808623276244,22.16680862327621,35.5908086232763,16.185808623276216,23.857108623276247,11.778887799316573,2364.887169136231,892.1585291586973
67,787.052,755.71,795.507,781.945,793.782,786.67,782.235,784.623,771.213,790.607,782.9343999999999,11.777556058500036,19.737808623276237,51.07980862327622,11.28280862327631,24.844808623276208,13.007808623276219,20.1198086232763,24.554808623276244,22.16680862327621,35.57680862327629,16.182808623276287,23.855408623276254,11.777556058500034,2388.742577759507,903.9360852171974
68,787.052,755.71,795.507,781.945,793.782,786.67,782.235,784.623,771.213,790.612,782.9349,11.777918080977724,19.737808623276237,51.07980862327622,11.28280862327631,24.844808623276208,13.007808623276219,20.1198086232763,24.554808623276244,22.16680862327621,35.57680862327629,16.17780862327629,23.854908623276252,11.777918080977722,2412.5974863827832,915.7140032981752
69,787.052,755.71,795.507,781.945,793.782,786.67,782.235,784.623,771.217,790.613,782.9354,11.777548237595495,19.737808623276237,51.07980862327622,11.28280862327631,24.844808623276208,13.007808623276219,20.1198086232763,24.554808623276244,22.16680862327621,35.57280862327627,16.1768086232762,23.854408623276242,11.777548237595495,2436.4518950060597,927.4915515357707
70,787.052,755.71,795.507,781.945,793.782,786.67,782.237,784.667,771.217,790.613,782.94,11.778243681560596,19.737808623276237,51.07980862327622,11.28280862327631,24.844808623276208,13.007808623276219,20.1198086232763,24.55280862327629,22.122808623276228,35.57280862327627,16.1768086232762,23.84980862327625,11.778243681560596,2460.301703629336,939.2697952173313
71,787.052,755.71,795.518,781.946,796.4,786.67,782.237,784.667,771.217,790.613,783.2030000000001,12.0726908074933,19.737808623276237,51.07980862327622,11.271808623276229,24.84380862327623,10.38980862327628,20.1198086232763,24.55280862327629,22.122808623276228,35.57280862327627,16.1768086232762,23.586808623276248,12.072690807493302,2483.888512252612,951.3424860248247
72,787.052,755.71,795.609,781.946,797.306,786.67,782.237,784.667,771.217,790.613,783.3027,12.195776956252798,19.737808623276237,51.07980862327622,11.18080862327622,24.84380862327623,9.483808623276218,20.1198086232763,24.55280862327629,22.122808623276228,35.57280862327627,16.1768086232762,23.487108623276242,12.195776956252798,2507.375620875888,963.5382629810774
73,787.052,755.71,795.609,781.946,797.306,786.67,782.237,784.667,771.217,790.613,783.3027,12.195776956252798,19.737808623276237,51.07980862327622,11.18080862327622,24.84380862327623,9.483808623276218,20.1198086232763,24.55280862327629,22.122808623276228,35.57280862327627,16.1768086232762,23.487108623276242,12.195776956252798,2530.8627294991643,975.7340399373302
74,787.052,755.71,795.609,781.946,797.306,786.67,782.389,784.667,771.217,790.613,783.3179,12.194395802535238,19.737808623276237,51.07980862327622,11.18080862327622,24.84380862327623,9.483808623276218,20.1198086232763,24.400808623276248,22.122808623276228,35.57280862327627,16.1768086232762,23.47190862327624,12.194395802535238,2554.3346381224405,987.9284357398654
75,787.052,755.71,795.609,781.946,797.306,786.67,782.389,784.692,771.217,790.613,783.3204,12.194705674549468,19.737808623276237,51.07980862327622,11.18080862327622,24.84380862327623,9.483808623276218,20.1198086232763,24.400808623276248,22.09780862327625,35.57280862327627,16.1768086232762,23.46940862327624,12.194705674549468,2577.8040467457167,1000.1231414144149
76,787.052,755.71,795.624,781.946,797.81,786.67,782.389,784.692,771.217,790.613,783.3723,12.261462057556132,19.737808623276237,51.07980862327622,11.165808623276234,24.84380862327623,8.979808623276313,20.1198086232763,24.400808623276248,22.09780862327625,35.57280862327627,16.1768086232762,23.41750862327625,12.261462057556132,2601.221555368993,1012.3846034719711
77,787.122,755.71,795.624,781.946,799.79,786.67,782.389,784.692,771.217,790.613,783.5773,12.535658322029459,19.6678086232763,51.07980862327622,11.165808623276234,24.84380862327623,6.999808623276294,20.1198086232763,24.400808623276248,22.09780862327625,35.57280862327627,16.1768086232762,23.212508623276257,12.535658322029459,2624.4340639922693,1024.9202617940005
78,787.122,755.71,795.624,781.946,799.79,786.67,782.389,784.692,771.217,790.613,783.5773,12.535658322029459,19.6678086232763,51.07980862327622,11.165808623276234,24.84380862327623,6.999808623276294,20.1198086232763,24.400808623276248,22.09780862327625,35.57280862327627,16.1768086232762,23.212508623276257,12.535658322029459,2647.6465726155457,1037.4559201160298
79,787.122,755.71,795.624,781.946,799.79,786.67,782.389,784.705,771.217,790.613,783.5786,12.535787438813362,19.6678086232763,51.07980862327622,11.165808623276234,24.84380862327623,6.999808623276294,20.1198086232763,24.400808623276248,22.084808623276217,35.57280862327627,16.1768086232762,23.211208623276253,12.535787438813362,2670.857781238822,1049.991707554843
80,787.126,755.71,795.624,781.956,799.79,786.67,782.389,784.705,771.217,790.613,783.58,12.535768788196076,19.66380862327628,51.07980862327622,11.165808623276234,24.83380862327624,6.999808623276294,20.1198086232763,24.400808623276248,22.084808623276217,35.57280862327627,16.1768086232762,23.209808623276253,12.535768788196075,2694.0675898620984,1062.527476343039
81,787.126,755.71,795.624,781.956,799.79,786.67,782.389,785.215,771.217,790.614,783.6311,12.541952031747945,19.66380862327628,51.07980862327622,11.165808623276234,24.83380862327624,6.999808623276294,20.1198086232763,24.400808623276248,21.574808623276226,35.57280862327627,16.175808623276225,23.158708623276254,12.541952031747945,2717.2262984853746,1075.069428374787
