iteration,uncertainty
5,293.08665819337426
6,253.64907642481614
7,294.0525955099202
8,203.83079783191317
9,188.05692104034898
10,173.46351149558424
11,161.09275241259294
12,150.02606566040922
16,118.12847302222383
17,118.31965137157952
18,113.36604100557393
19,116.21491503453784
20,126.34533261856832
21,121.45672681450895
22,117.33081821048427
24,117.80337145130224
25,113.98456816578447
26,114.02690838922632
27,110.23108544225163
28,106.7271693878496
29,107.85285510385958
30,105.86395533080989
31,102.85901832261096
32,99.98694962640535
33,101.24010147952006
35,106.9235115066057
36,108.85891050417547
37,111.1730523537677
38,108.44199567805775
39,108.54243020034805
40,106.84633710077777
41,105.25657252217209
42,106.6688935967727
43,105.64796439729326
44,103.87043740471536
45,104.13859931125634
47,103.29698430835127
48,102.19645715638329
49,101.02548946572259
50,101.6657557724375
51,99.98457297450037
52,98.77488818258568
53,98.45601531272112
54,99.34442034645814
55,98.91693610453255
56,97.68384642118194
58,95.68369603323613
59,94.18504411414752
60,94.57571577913876
61,93.37069608101885
62,92.37443410802483
63,91.32336268673974
64,90.18048190623185
65,89.07039609353804
66,88.46098943577235
68,86.23576133211539
69,86.5558376341776
70,85.55890385655138
71,84.57721252354446
72,83.81121404555442
73,82.84332812422213
74,83.51787693829493
75,82.62839819991163
76,81.72642846044171
77,80.89878360319736
78,79.99862715969385
79,79.3274087873251
80,78.67457702727185
81,78.12878827983182
82,77.62485069701297
83,76.91876014323591
84,76.1736822250695
85,75.68726426364772
86,74.91649307788143
87,75.1940375380629
88,74.48786501650302
89,73.92150892833257
90,73.55750427531727
91,73.0250344500105
92,72.38214755419598
93,72.34872305747776
94,71.97542258456431
95,71.87342319670852
96,72.29300386084114
97,72.31411519526169
98,72.10665730791719
99,71.52464430807258
100,71.14245490702517
101,70.68862711830349
102,70.62683027705981
103,70.13256179347492
104,69.48895367109431
105,69.12268252095994
