iteration,uncertainty
5,181.0954532496847
6,201.86856542211459
7,150.9752500668828
8,142.74558645004387
9,134.7341637260046
10,127.22314524190645
11,120.12937155699846
12,113.3239522084733
16,109.4123964742911
17,106.40517576569461
18,102.53287787196442
19,99.11747460474754
20,95.78272378354296
21,93.17397717739556
22,90.27526031897435
24,108.37965793209395
25,112.82725048989367
26,110.54956997325738
27,107.58403531378502
28,105.56963862740105
29,105.49178851562496
30,103.14486314949683
31,102.09064138353706
32,99.9187728507132
33,100.55493091493788
35,101.78609737869182
36,105.05199997363677
37,104.03076658469072
38,101.78887338074077
39,103.69645312189124
40,101.79947449744789
41,100.86333085913391
42,101.71671291503573
43,99.90177035753516
44,98.25675639249177
45,99.6474427211646
47,97.96720937255093
48,97.9263902082429
49,97.18613222025274
50,95.79967182593954
51,95.68899615906331
52,94.37288164759444
53,92.82093288805152
54,94.65048740236378
55,93.49289535780193
56,92.06859571707601
58,94.2531322709214
59,92.889635690291
60,91.5209009427305
61,91.57829710980563
62,90.55649866008459
63,90.44933069004782
64,89.17985864361792
65,87.8991853705052
66,86.94292457119512
67,86.92071581287058
68,86.22112401588426
70,86.05240865995601
71,85.20405402981629
72,83.92134360017
73,84.27274607038015
74,83.460138170306
75,83.0183465920373
76,82.03023570461184
77,82.40598683226393
78,81.89890426718634
79,81.0278558756759
81,82.56630413629657
82,81.79491852252256
83,82.07840798420078
84,84.68457211980959
85,84.22487629300987
86,84.3597375044343
87,83.94615201397974
88,83.31391269186624
89,82.705782389437
91,81.53142636147179
92,80.93609311819009
93,80.64062269508787
94,79.9586892006464
95,79.31216827120582
96,78.82931639970401
97,78.25555629310384
98,77.6045348459633
100,76.99764797195616
101,76.36487674420026
102,75.84345691763639
103,75.24280576715242
104,75.43724878791063
105,75.21098238427507
