iteration,uncertainty
5,250.22066910690927
6,221.35165867108478
7,199.45601744686613
8,247.8023868335867
9,165.82018823612395
10,155.09566632399913
11,145.6694291393239
12,135.86375956900716
17,117.18862599198361
18,113.61481937153617
19,108.83160668847803
20,104.41147584140306
21,111.67671650266072
22,108.9053606628653
23,114.20231402255571
25,111.04480975439556
26,112.37293346024819
27,111.10545457222075
28,108.6502847713403
29,105.54791150082704
30,102.51259139062694
31,105.5762804108253
32,102.81160960950562
33,99.99406800803757
35,107.42054608041961
36,111.01937955340338
37,108.37924088785232
38,106.65917977710741
39,107.45934508513834
40,105.09331559178345
41,105.59051118516764
42,104.08094036910754
43,106.24039166939652
44,104.42000803683726
45,104.91781089533313
47,102.62497841463595
48,100.413070225823
49,98.75560358726518
50,97.79387818410547
51,99.08381226960236
52,97.15400922091233
53,95.64194546793135
54,93.78467366607319
55,92.1848413737109
56,90.84565815104146
58,87.98037683602053
59,86.56689613350602
60,85.34227149563897
61,85.97555454574143
62,84.80159039225894
63,83.78185488786568
64,82.69710536335215
65,81.57724621883838
66,81.17213293157202
68,80.96956311519858
69,79.88523298053644
70,78.79456124511505
71,79.18511876205518
72,78.03244085199378
73,77.3317213049061
74,76.47228880297415
75,75.44915070835845
77,74.53109986700211
78,73.64141843622275
79,72.76408078749039
80,71.92702868653883
81,71.19934918835122
82,70.40382779085031
83,69.62319770244011
84,69.23304705641137
85,68.53171351555007
86,68.22378957253686
87,68.01060384107952
88,67.2825240625669
89,67.17685396714418
90,66.43087109277646
91,65.77482478170565
92,65.98087519127313
93,65.77502533262603
94,65.17766641879356
95,64.59864715922198
96,64.36104732909018
97,64.17848032579995
98,63.99804804473672
99,63.570237544877244
100,63.35496560051467
101,62.80850732320247
102,62.271533590712004
103,61.76503537833225
104,61.399810952150986
105,61.186044299498995
