iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target,hypothesis
44,7999.99679749988,11.59958750866124,22.96643418789023,0.6050330749394356,0.5688818597461813,11.150541953184042,78.62034066164847,0.940664559726454,10.36,Balanced Greenhouse Conditions for Sugar Beet
45,7895.905670895441,7.6097814765900615,34.049042678497635,2.956651396260688,1.265954036129198,5.290577981639267,86.2141947411732,0.9240279296045111,9.08,Highly Optimized Growth Parameters for Sugar Beet
46,7979.288936290485,9.08927866095053,27.13529976596108,3.6703357138358674,1.3791894478350113,2.84765002995081,92.67361605026468,0.8444925848624099,9.97,Highly Optimized Growth Parameters for Sugar Beet
47,7924.452236564629,10.498038649188086,25.223237091751084,1.9213990807910717,1.078019846790049,7.8476045877300695,70.68112400702076,0.9392059775339479,10.09,Global
48,7987.205397779314,7.819587170410665,22.665454932957132,3.2746600148924916,1.0349401971358196,3.9529073898252127,66.34439916502701,0.655292280669772,10.4,Global
49,8000.0,-0.4984573720280621,10.366055659055258,2.399560427318019,1.1061065572537674,10.396466432753833,66.6383597589556,0.561379627226739,0.41,Global
50,7988.262784294659,15.684211995133273,30.67821053201243,1.8317700005169186,0.6725473900206982,5.388792646965443,77.59567701326795,0.9418161612418554,8.71,Global
51,7992.013504084125,14.457429212505113,29.000863546915944,1.675526462059834,0.3613832952872565,5.436976128671903,53.97583800795194,0.7782275350424176,9.22,Global
52,7458.505248105232,16.995576109419396,19.710139641198527,10.0,5.0,15.186402512100184,53.75956726566607,0.0,9.92,Global
53,7472.120282965934,12.851627344756677,8.271139349283049,8.675079222717406,5.0,12.233853415079233,51.604017611797474,1.0,4.67,Global
54,7414.401913400046,16.248438084544016,22.999965000000003,2.1667275460088358,2.4940876785482597,4.672727369938817,70.09526005327167,0.7621157073037531,9.61,Optimal Growing Conditions for Sugar Beet
55,6631.344683817757,20.60003,34.700035,1.40659503,0.44999750000000005,9.200009999999999,71.00005,0.8600005,6.05,Moderately Aggressive Growth Strategy for Sugar Beet
56,7464.743263558732,15.7286449073375,28.872592281261703,0.06,0.0,9.903798883885882,57.21950596768874,0.0,8.72,Global
57,7448.783770398671,25.176087042276237,18.82988749698709,0.06,0.0,11.47158273298435,49.71118258892114,1.0,9.37,Global
58,7996.204395891931,11.765258772324197,24.303322868010746,0.9079122515500659,0.8210857739009294,10.673356514235023,94.52813843543456,1.0,10.18,Global
59,7940.905590034935,11.38902991713384,22.03211978545604,1.773784760279355,1.1053550793182765,8.442716595258023,64.29794387237348,0.8718138086972097,10.35,Global
60,7931.166668528967,15.808240482395332,16.068477595174816,0.06,4.659522731524942,20.0,66.42922857741593,0.9039221674146597,10.36,Global
61,6817.761634986827,8.413341579932553,35.88261522259792,1.2356242232051835,0.6399451622083714,11.556059347122094,57.841937958795995,0.916819395475621,7.9,Balanced Greenhouse Conditions for Sugar Beet
62,7702.123309182702,16.400773062611748,36.97977862882223,2.397285395528213,1.5892917817822747,5.121111314804651,84.01269725260944,0.8783332686751151,6.56,Highly Optimized Growth Parameters for Sugar Beet
63,7931.877744781347,9.478644016710927,27.00408495637076,10.0,0.0,19.431432198714592,61.465999973761825,1.0,9.93,Global
64,7930.619100613529,8.695219787672146,10.647436575433495,10.0,0.0,9.508624668593422,65.044390665833,1.0,5.81,Global
65,7929.337502049647,10.928617782389829,33.94671050155917,1.9497713049802095,4.44180825081348,16.5460655883161,75.78445484042106,0.2921703625222415,8.69,Global
66,7932.736005804682,21.99209771668461,28.325933595003104,0.06,2.8487727799770948,13.28547780503212,60.25144620056287,1.0,8.23,Global
67,8000.0,22.245930360803413,25.07601707269894,0.06,0.0,20.0,85.48496832227744,1.0,8.9,Global
68,7972.686055187393,11.818801857025054,26.798386190132547,3.107151012307283,1.7302833370104327,3.8747490141079726,96.47788358065719,0.8561571777479032,9.82,Highly Optimized Growth Parameters for Sugar Beet
69,7971.5213857083945,8.922492563896347,31.66118150979415,3.513244744362909,1.1878785829101333,2.4999899999999995,84.85927080590827,0.8126646709503208,9.36,Highly Optimized Growth Parameters for Sugar Beet
70,7938.953362336537,3.759091581821629,22.819123990558694,0.06,5.0,19.729548446205854,55.02679021901415,0.10047047508681513,10.31,Global
71,7931.8753470250085,0.7651639439864081,31.30801516988402,0.06,0.0,7.03460126655329,57.57496142454913,1.0,0.81,Global
72,7940.830843386937,14.778124891749838,16.732495615415623,1.1579770677833952,1.0664969201613563,20.0,55.167536922107054,0.24417375301106936,10.37,Global
73,7929.521742175633,11.203850656716897,13.801472097410558,0.06,5.0,20.0,47.43489081900905,0.0,8.4,Global
74,7945.558036423134,10.512545337693695,21.419175095399126,1.5361147341456072,5.0,20.0,67.4048909645483,0.0,10.37,Global
75,7254.137675078368,17.50003,19.249965000000003,0.2574950300000003,1.6250025,12.50001,57.49995,1.0,9.75,Balanced Greenhouse Conditions for Sugar Beet
76,6418.012249347205,17.50003,19.249965000000003,2.7425049699999997,0.3749975000000001,12.50001,82.50005,1.0,8.9,Balanced Greenhouse Conditions for Sugar Beet
77,7938.308516705274,17.862288672428857,20.524600505717377,0.06,0.0,11.856132500811933,77.22059621009211,0.355577280599138,10.21,Global
78,8000.0,9.785228581052305,24.007264124177293,1.0092604903523514,0.07179487801013908,8.588718207397944,35.6844520928006,0.6282361789526971,10.33,Global
79,7461.009304563768,9.815867839009057,21.044873459803938,9.772165239039051,0.0,16.422122412883283,70.56888242756976,0.36180800745613023,10.03,Global
80,7954.408312258443,18.56561780482687,17.64897466373637,0.06,0.023754929635917934,9.204109485118297,66.69999371811328,1.0,10.3,Global
81,7987.916461068876,3.04141354345336,21.406878459939225,3.8879468512382536,0.9672763914839095,3.0058271449886504,41.628100999078505,0.3681391524681782,10.28,Global
82,7098.149913888066,2.499970000000001,36.750035,2.7425049699999997,0.3749975000000001,7.49999,82.50005,0.7749995000000001,5.13,Balanced Greenhouse Conditions for Sugar Beet
83,7982.74820046462,16.500030000000002,34.269408125557625,2.25449503,1.8750025000000001,5.5000100000000005,97.50005,0.9250005,7.87,Highly Optimized Growth Parameters for Sugar Beet
84,7971.139808648164,9.596037731133089,22.487113841579486,3.3532266818525374,1.7847052194555217,5.217390000855826,61.19393392905092,0.4802835681323303,10.39,Global
85,7956.535315831426,7.502134202043499,18.762956577639038,0.06,5.0,15.336426456319693,54.36881155721472,1.0,10.32,Global
86,7955.308938228608,15.213980575554974,27.208555392257583,10.0,0.0,16.695872239815312,59.27853872922155,0.0,9.45,Global
87,7971.287934285343,12.14434902471208,14.573413446447361,1.9740036988230085,3.2937505608816076,7.373771507809434,78.3426275832702,0.8076292584629485,9.25,Global
88,7917.926187841227,19.55392805177318,21.09470862042948,0.06,1.2190230923572931,10.310065952963003,81.57297041244362,1.0,9.99,Global
89,7972.271979113014,7.499969999999999,26.749965,3.74550497,1.1249974999999999,2.4999899999999995,91.55999323591462,0.9250005,10.1,Highly Optimized Growth Parameters for Sugar Beet
90,7620.535720143195,7.499969999999999,26.749965,3.74550497,1.1249974999999999,5.5000100000000005,84.7275191084,0.7749995,9.86,Highly Optimized Growth Parameters for Sugar Beet
91,7999.056345302786,15.175913468996733,16.143602706547053,10.0,5.0,0.0,41.215908149143914,0.0,10.41,Global
92,7990.371072739903,13.296123426240355,18.913360137647036,10.0,5.0,16.428357077331587,41.42024809613418,0.09822814120678285,10.4,Global
93,7999.366175683818,1.8155361779512873,31.010200998685548,10.0,5.0,11.340990857274145,42.67288310520319,0.0,2.76,Global
94,7991.555504961375,15.593046252139153,13.429664781341042,0.06,0.0,7.616793402644298,41.27504167681095,1.0,9.31,Global
95,7426.8356705769,23.737566970041026,20.53961166711831,6.920467193924625,4.0980243190933034,7.743346844195852,55.34632995190795,0.3556200982986406,9.21,Global
96,7975.517369278732,11.34155076357248,17.429151757719744,10.0,0.0,11.241590581812638,48.24498811062962,0.0,10.38,Global
97,6968.262702196322,7.399970000000001,19.299965,3.59340497,1.5500025,4.79999,48.99995,0.8600005,9.62,Moderately Aggressive Growth Strategy for Sugar Beet
98,7751.069338398371,7.399970000000001,34.700035,1.40659503,0.44999750000000005,4.79999,48.99995,0.6399995,8.91,Moderately Aggressive Growth Strategy for Sugar Beet
99,8000.0,3.6053941774365508,12.228538971095547,0.06,0.0,0.0,34.17024368439272,0.0,4.81,Global
100,7929.322507938067,15.67070106654237,24.18102658734345,0.06,5.0,0.0,83.39161296455033,1.0,9.86,Global
101,7981.692726836572,4.424095725721347,21.001500923496778,0.06,0.0,17.65989614073501,91.103595848832,1.0,10.31,Global
102,7984.212594281535,14.152328825481606,17.689512751325786,10.0,5.0,0.0,52.03744375514249,1.0,10.4,Global
103,7976.293170559743,1.6965094573982284,14.293886287809556,4.545969032939839,1.4549517806374417,19.884997962762398,43.62299373162062,0.11557473792574768,1.89,Global
104,7092.952349444761,20.60003,34.700035,1.40659503,0.44999750000000005,4.79999,71.00005,0.8600005,6.33,Moderately Aggressive Growth Strategy for Sugar Beet
105,6892.139280692463,20.60003,34.700035,1.40659503,0.44999750000000005,9.200009999999999,71.00005,0.6399995,6.21,Moderately Aggressive Growth Strategy for Sugar Beet
