iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target,hypothesis
77,7654.557337159194,5.499969999999999,27.125741395428495,1.74550497,1.1920893534894788,5.522888351527716,44.4825119930343,0.8750005000000001,9.94,Optimal Sugar Beet Growth Conditions
78,7653.786791855256,14.50003,24.749965,1.74550497,1.3750025000000001,6.5000100000000005,48.672538517680294,0.8750005000000001,9.68,Optimal Sugar Beet Growth Conditions
79,7096.447764458855,12.758630391267227,16.965814864288156,10.0,5.0,19.164780763207588,73.95669550228553,0.0,9.75,Global
80,7384.374243525271,16.011833639064026,18.633207228550667,1.2475859649989984,2.6930163709581434,0.0,39.66924331747388,0.8462757049420654,9.92,Global
81,7371.634731954721,30.0,35.70732665645998,10.0,5.0,0.0,45.41882160740028,1.0,4.21,Global
82,7377.075285555234,2.682520072921934,4.094602502167775,0.06,0.0,0.0,53.96896974688908,0.791023218365207,0.49,Global
83,7406.109201244365,17.360160696063595,21.61352841792803,0.06,3.8238551894849984,0.0,29.850038984705563,0.760657611675864,9.71,Global
84,7653.409642266427,5.499969999999999,24.749965,1.74550497,1.3750025000000001,6.5000100000000005,56.18468134413531,0.8750005000000001,10.17,Optimal Sugar Beet Growth Conditions
85,7130.382872350545,9.142950646223236,30.776987414081763,0.9914441512856991,0.0009101446307780207,6.93890403345942,31.070015828471647,0.7499995,8.87,Ideal Sugar Beet Cultivation Parameters
86,7361.885190765541,28.766785502381776,23.189213937977282,0.06,0.5057772154712163,6.156433957013808,84.28681544202699,0.7483039759319721,7.9,Global
87,7122.995469581114,20.316997906643465,18.590502500947068,10.0,5.0,20.0,66.28871255004564,0.0,9.54,Global
88,7385.760645024373,19.774746080912646,16.739500062684503,0.06,0.0,5.500324322724469,15.66654026352504,0.7317357851320023,9.86,Global
89,7393.220774362718,13.370348868077524,26.390461663737618,0.06,5.0,20.0,29.806397931928462,0.0,9.35,Global
90,7390.12410230331,1.655540465770681,32.64434253058654,0.06,0.0,0.0,20.725939680163787,1.0,2.22,Global
91,7327.570071439537,8.599969999999999,32.300035,0.06,2.4500025,5.80001,45.99995,0.8400005,8.86,Optimal Environmental Conditions for Sugar Beet
92,7723.5856287929,19.40003,19.699965,0.06,2.4500025,5.80001,45.99995,0.6599995,10.02,Optimal Environmental Conditions for Sugar Beet
93,7410.572004665572,25.52889136621954,11.84176044072029,1.409064920901226,2.046816568445829,10.879362584731387,40.634561813054745,0.9430009195593355,9.85,Global
94,7389.592137270056,30.0,10.53283618884749,0.06,5.0,11.781906836195699,30.715192450581277,0.0,9.68,Global
95,7406.2521842569295,25.289118019231097,12.988589229283578,10.0,0.0,19.218852852371576,16.092794877589608,1.0,9.81,Global
96,7401.485101234906,30.0,2.1518030282776137,0.06,5.0,0.0,10.183505393541658,1.0,4.31,Global
97,7750.579910466271,16.51479726765208,23.75180090104734,0.3471625650910651,2.3367347626412864,4.452730533931411,49.73057150919641,0.7305755893597432,9.73,Global
98,7100.262925932132,18.00003,31.72939528531505,0.06,1.0000025,9.00001,29.999950000000002,0.9500004999999999,7.62,Ideal Sugar Beet Cultivation Parameters
99,7691.88229731197,8.599969999999999,32.300035,1.5946049700000002,1.5499975,2.1999899999999997,64.00005,0.8400005,9.11,Optimal Environmental Conditions for Sugar Beet
100,7728.104889692008,11.994570500484812,38.28999882303469,1.2413870188029306,0.6864237438047138,2.0134651926212728,60.731983687606224,1.0,6.96,Global
101,7740.99030377016,27.11356706716189,6.584711194825714,0.06,3.8056866300155505,8.362832242966244,35.34331936907793,0.47538382107665555,7.16,Global
102,7408.504203458977,30.0,29.082532844890704,10.0,0.0,20.0,33.24819128374206,0.0,6.56,Global
103,7098.116863086036,-1.6515730017456294,17.502009290756558,0.06,0.0,20.0,56.377947412020774,0.0,0.41,Global
104,7089.209020850167,30.0,13.498217694775894,10.0,5.0,12.565709272644009,68.3612861328569,1.0,9.17,Global
105,7855.553141411047,8.599969999999999,19.699965,0.06,2.4500025,5.80001,64.00005,0.8229901296436652,10.29,Optimal Environmental Conditions for Sugar Beet
