iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target,hypothesis
16,6901.62696820386,19.271211540043346,29.522543564946655,0.06,0.0,17.342718326442085,84.46377425130531,1.0,7.7,Global
17,6929.258810553113,7.399970000000001,33.700035,3.90659503,1.2500025,6.20001,86.00005,0.7399995,8.45,Ideal Conditions for Sugar Beet Biomass Maximization
18,6917.182758936816,20.60003,18.299965,3.90659503,1.2500025,1.7999900000000002,64.57738521661338,0.7399995,9.34,Ideal Conditions for Sugar Beet Biomass Maximization
19,6926.64214348009,14.223162412622086,12.185788651757944,1.9652484318635948,0.13414882860077157,7.731628259974695,75.3456091830575,0.9556802370490763,7.55,Global
20,6905.211753318864,8.795612748206848,18.743809199832178,0.06,5.0,0.0,59.865628389084414,0.0,9.57,Global
21,6911.859765696752,14.518250829500198,8.384455420125805,10.0,0.0,0.0,51.08534353058763,0.0,5.41,Global
22,6913.457865284636,7.942143832019249,26.831675536017944,0.06,5.0,8.969073959910851,65.92051204600209,0.0,9.26,Global
23,6896.770800181001,1.5754997748828148,32.90673866970348,0.06,5.0,0.0,61.98152843108417,1.0,1.97,Global
24,6909.688417007839,13.335187379437402,17.609490406728025,0.06,5.0,1.89908330126948,71.68286779478422,0.0,9.57,Global
25,6912.778716214553,11.751779110015582,22.09753511659942,10.0,5.0,9.703617228089014,75.12788079933848,0.0,9.53,Global
26,6899.654035705946,18.535910441629497,17.436483947450572,10.0,5.0,0.0,79.92240666524154,0.0,9.45,Global
27,6912.312737807147,18.411352987124893,20.034694580228884,0.06,5.0,15.13585571458632,59.22231759021026,0.0,9.36,Global
28,6927.769272279748,12.96323749628926,25.958576910045977,0.06,5.0,8.137762015184428,55.8612014146621,0.0,9.04,Global
29,6925.467695501458,10.855498123242803,29.571443424334404,10.0,5.0,20.0,65.9123656494002,0.0,8.72,Global
30,6944.69093807954,20.60003,18.299965,6.09340497,0.1499975,1.7999900000000002,63.99995,0.9600004999999999,9.37,Ideal Conditions for Sugar Beet Biomass Maximization
31,6868.603388275889,16.143468592979968,25.730171908578072,4.252160889174517,0.1907864899981447,0.5120164547238409,88.03442101710834,0.8773735508552689,8.76,Enhanced Growth Conditions for Sugar Beet
32,6939.854769673697,30.0,21.474537662464474,1.1308877733802487,5.0,15.403071000396428,57.42049258561531,0.0,7.75,Global
33,6943.116334381777,6.836225079074229,30.057045056664894,10.0,5.0,0.0,65.23362856904481,0.0,8.97,Global
34,6953.414313054549,9.157704086871346,21.059970455961263,0.06,0.0,0.0,52.86414825626497,1.0,9.62,Global
35,6960.764386731565,14.950730191072862,26.13484473552356,0.06,0.0,0.0,68.4657958404376,1.0,8.89,Global
36,6956.3585086709345,7.529025572133662,9.823120554476567,10.0,5.0,0.0,61.91646929404052,0.0,4.24,Global
37,6947.318357049299,17.71276280390392,32.6473182362362,0.06,0.0,0.0,55.61268685352471,1.0,7.38,Global
38,6942.622973681595,-0.5036098990860691,24.99341165771649,0.06,0.0,7.616717592812798,53.825178565630104,1.0,0.41,Global
39,6918.173636162484,12.562408928604624,21.73156915178002,8.79017123767734,5.0,8.735047705765991,62.17032998476206,0.0,9.52,Global
40,7429.727194294228,14.807546476962267,26.219798534377155,3.157260794697658,0.9692223619789938,0.5660385041770005,84.13559501300269,0.9443484675693985,9.28,Enhanced Growth Conditions for Sugar Beet
41,7172.598725123928,16.685969803681054,24.463766991187004,3.625101928184147,0.8930457065854444,3.177942303927586,82.67656953182603,0.8749300114297759,9.16,Enhanced Growth Conditions for Sugar Beet
42,6921.6122268049185,18.614364774946747,24.993535367540133,0.06,5.0,12.091852134943379,67.9019071316926,0.0,8.63,Global
43,6960.971120651898,18.344330600696118,21.202509148195656,0.06,0.0,0.0,50.532933604248626,1.0,9.29,Global
44,6911.605461385964,5.929984759657412,13.358063084865694,0.06,5.0,10.707079179153432,63.51782666278247,0.0,6.45,Global
45,7429.389916767949,12.633237646999227,15.006984531142828,3.250862813314636,2.616284606827935,9.420777146660969,82.27674780865982,0.90145636022092,9.4,Global
46,6914.247712042076,16.792978362102712,26.07079494482956,0.06,5.0,2.644172203287905,56.275701310502555,0.0,8.66,Global
47,7179.9658964036325,18.27673500342868,24.285948038132307,4.276038819519239,0.04294639155830275,3.939891940650529,99.93032528846513,0.805427462436501,9.03,Enhanced Growth Conditions for Sugar Beet
48,7636.34718220331,17.247407289937797,24.340530484080915,4.840078141322435,0.568473623337325,1.4549057217979482,95.13075949683531,0.8514727203630561,9.5,Enhanced Growth Conditions for Sugar Beet
49,6904.318433541872,16.629263667263295,20.920160206597902,9.456827661246091,5.0,3.63597645742074,66.76960388645416,0.0,9.39,Global
50,6895.921632442596,22.067898934207022,19.755161592213295,0.06,0.0,0.0,85.29490075151585,1.0,9.11,Global
51,6942.032167925722,19.231133127086053,28.706007931985074,10.0,5.0,0.0,74.497292183851,0.0,7.89,Global
52,6906.56404235776,26.68174761921653,10.536878450915815,0.06,5.0,0.0,77.26540839117668,0.0,9.02,Global
53,6922.168307458298,7.619320021169759,27.476686839356763,10.0,5.0,0.0,70.10545163972314,0.0,9.21,Global
54,7625.809189203044,19.322828216449086,22.50086803170749,5.5674210197798555,1.0385382539959096,4.632123455105963,97.34735688830258,0.8106184471924645,9.58,Optimal Sugar Beet Growth Scenario
55,7476.836142664865,19.50003,19.249965000000003,7.24250497,1.4250025,5.50001,97.50005,0.6249995,9.84,Optimal Sugar Beet Growth Scenario
56,6585.522497446343,4.499970000000001,19.249965000000003,7.24250497,1.4250025,0.4999900000000004,97.50005,0.6249995,9.22,Optimal Sugar Beet Growth Scenario
57,8000.0,19.50003,19.249965000000003,7.24250497,1.4250025,5.50001,72.49995,0.6249995,10.24,Optimal Sugar Beet Growth Scenario
58,7892.326155594163,4.499970000000001,36.750035,7.24250497,1.4250025,5.50001,97.50005,0.6249995,8.95,Optimal Sugar Beet Growth Scenario
59,7361.808976153474,4.499970000000001,36.750035,4.75749503,0.17499750000000014,0.4999900000000004,72.49995,0.6249995,8.61,Optimal Sugar Beet Growth Scenario
60,7633.812999078859,30.0,17.346809000008122,6.457339122099096,0.0742049498730111,0.001429531853620346,99.99999666919105,0.9993353086654148,9.1,Global
61,7997.143934714504,15.739267426104014,14.618045612991608,8.225449361397246,3.8126544354129432,11.470906655089394,66.13766378441377,0.3695449385973284,10.3,Global
62,7991.166923422415,9.611654469882362,22.337988215185312,8.206053973209242,1.821226195905712,6.389014262332769,70.78188045245832,0.226333537659732,10.4,Global
63,7996.1512480335,12.207062789827123,18.776855649204464,7.063203121891782,3.74836984197736,15.50469557298783,78.64771464929225,0.48027107815316966,10.41,Global
64,7460.587068163993,17.475547765961768,19.65059992590342,5.8410335270337255,1.559984907127175,5.342945945024143,92.52066615396427,0.7282272712232529,9.9,Global
65,7997.459646200897,15.676821345387502,28.78363223368608,5.697094618798553,3.7628521900217744,15.63500202608211,68.5676265794838,0.6445276310867802,9.09,Global
66,7999.584865637264,6.300837501329228,12.252703789543025,4.642141909613837,1.828665469109265,5.343441558254636,75.06954637636329,1.0,6.22,Global
67,7988.4550753027615,20.20236505229583,19.144970827276303,10.0,3.085091799944366,11.593726786955944,73.8353205979955,0.0,10.2,Global
68,7990.980270343477,19.88017619434266,21.84253492507614,10.0,1.6956749444300743,2.8237342635210205,62.207974618415754,0.0,9.89,Global
69,7632.662833100409,14.977075259671409,23.01764309100858,4.847686989382678,0.5484275246723296,0.007686409521342783,92.7062535284948,0.8678591735833329,9.87,Enhanced Growth Conditions for Sugar Beet
70,7634.176697935815,9.143454194074119,22.999965000000003,4.42099882593746,0.6111335053620529,0.00406437234542729,86.81886789435613,0.8967967445843553,10.15,Enhanced Growth Conditions for Sugar Beet
71,7985.245776364383,8.029812094578782,19.024871075751978,10.0,5.0,20.0,70.06059299259627,0.0,10.35,Global
72,7983.61150167181,14.315516270521528,18.24073093418122,0.06,0.0,13.524976805468468,64.93736046772368,0.0,10.39,Global
73,7631.223770043852,16.427640469346965,12.986249735341232,6.480500395850826,1.002406543252855,8.810991930688452,81.71177571757497,1.0,8.99,Global
74,7982.216721818204,10.211027751418817,25.60656883152537,2.387829628212328,0.0,15.341387299056732,79.55533540855839,0.0,10.09,Global
75,7986.296962547493,18.94925763052843,10.932447236259351,10.0,0.0,20.0,59.01807917809108,0.0,8.31,Global
76,6972.778118555392,20.60003,18.299965,6.09340497,0.49677362020117954,1.7999900000000002,63.99995,0.8535533496697206,9.4,Ideal Conditions for Sugar Beet Biomass Maximization
77,6991.749395386167,20.60003,18.299965,6.09340497,0.1499975,1.7999900000000002,86.00005,0.9600004999999999,9.41,Ideal Conditions for Sugar Beet Biomass Maximization
78,7976.695479271941,9.093681548322188,25.771354318217476,7.520048597542083,5.0,7.962567087807242,67.03056638988897,0.0,10.13,Global
79,7624.989305380638,11.670561106944769,35.100295429907376,8.225406440329463,3.1444677287567226,1.8061248967816885,83.4447557738571,0.9192603082782361,8.19,Global
80,7468.51029546763,20.07019772728205,33.881343324337244,5.743917343314545,0.0,0.0,94.87275429752114,0.7380754424903196,7.0,Global
81,7983.478468734319,1.0441758412359778,26.620993246778077,0.8202629936527682,0.0,15.79443605225725,65.22220013650477,0.0,1.17,Global
82,7979.793948449113,13.498224939760906,16.856091260043456,6.394366469507185,5.0,10.256116470108276,72.96851884588432,0.49864965839415776,10.4,Global
83,7001.000265451894,20.60003,33.700035,6.09340497,1.2500025,6.20001,63.99995,0.7399995,6.69,Ideal Conditions for Sugar Beet Biomass Maximization
84,5976.068629852795,6.9916931817956485,29.362962326525647,4.3253839038562285,0.7149053959512874,5.645841784901295,83.98516549072974,0.7654473348701396,7.99,Optimal Biomass Production for Sugar Beet
85,7985.599307738118,18.533439015251325,23.72544972901806,0.6454658802681051,5.0,6.055810886739436,70.94790239459661,0.0,9.71,Global
86,7468.252106951027,17.227546120121122,8.69681631309123,7.082956432727053,2.613659812171883,9.485296954109062,94.91994413999984,0.6341788108168808,6.35,Global
87,7986.31454581651,11.961863641468149,25.01299002963396,10.0,5.0,12.132536442760621,79.04478376173418,1.0,10.06,Global
88,7446.803126514674,15.789061346183447,20.787075976139004,4.576105435080009,1.618084803904648,5.126738707907428,88.16862975799566,0.8192295125016482,9.91,Global
89,7986.87324337898,16.432322474847872,16.361311214177086,2.0118569640146258,3.894473759179859,20.0,74.9935222043247,0.0,10.39,Global
90,5455.346864070803,8.159613063576751,24.637243650328873,5.236114028399106,0.8472352244941531,3.5353145031528026,74.99319399449526,0.799966358777533,7.63,Optimal Biomass Production for Sugar Beet
91,6578.926193866639,12.556273418102474,27.68344811677448,4.786522113987957,0.6946442392201312,5.151651725764477,86.58055234366864,0.7325158701377333,8.5,Optimal Biomass Production for Sugar Beet
92,7984.341773217734,11.314835215765509,15.718545541367474,10.0,0.0,20.0,80.63159360152709,0.0,9.94,Global
93,7631.727073895599,4.502196856893301,16.22994605126584,0.6965364646718949,0.0,5.3876107284172265,95.42734985879902,0.7701586503671272,8.24,Global
94,7448.997135640619,20.955746019527396,19.5595199438955,7.139047899228896,0.0,0.0,99.50092502684164,0.8117131814057736,9.73,Global
95,7438.539519678681,22.19586992011075,13.026319963818164,0.06,0.0,0.0,90.48001609092647,1.0,9.95,Global
96,7976.542106547676,18.728488828334918,23.79636401020754,8.814250184049193,0.638836559064511,15.769218304436913,70.08992033432229,0.0,9.66,Global
97,8000.0,19.50003,19.249965000000003,4.809929699018944,0.8264711227051637,1.8699976794072874,94.79751173676873,0.8750005,10.24,Optimal Sugar Beet Growth Scenario
98,6967.729071054521,20.60003,18.299965,6.09340497,0.1499975,1.7999900000000002,86.00005,0.9600004999999999,9.39,Ideal Conditions for Sugar Beet Biomass Maximization
99,7992.137452797481,19.40378185445165,22.64433363510622,1.6555659061782537,0.0,12.200261784755204,86.75940095914513,0.0,9.81,Global
100,7978.7114723053855,13.953135633201683,20.541439324791455,10.0,0.0,0.0,68.24210228701251,0.0,10.36,Global
101,7971.826337655501,12.465721351228378,27.200497680192388,10.0,5.0,2.5187402608274065,77.29063599792275,0.0,9.71,Global
102,7451.940837849455,27.911666553422005,18.275439411310877,0.3637434546658665,0.0,0.0,86.3865661234055,0.8131199239778334,9.09,Global
103,7643.033048813712,16.80221541818621,23.376577504251173,0.06,0.0,0.0,78.94319120319129,0.0,9.68,Global
104,7970.688745668499,4.499970000000001,19.249965000000003,4.75749503,0.17499750000000014,0.4999900000000004,82.19089109691512,0.8750005,10.24,Optimal Sugar Beet Growth Scenario
105,6979.323422786907,7.399970000000001,18.299965,3.90659503,1.2500025,6.20001,86.00005,0.7399995,9.61,Ideal Conditions for Sugar Beet Biomass Maximization
