iteration,target,tilt,azimuth,system_capacity,dc_ac_ratio,generation_method
1,2.34,40.00000029802322,180.0,10.000000208616257,1.2000000476837158,Prior
2,2.22,73.14530432224274,149.6400547027588,9.044706732034683,1.1412791460752487,Sobol
3,1.41,11.889711041003466,265.40912467986345,18.175256576389074,1.281500599347055,Sobol
4,0.86,33.13167857006192,80.37394177168608,5.3717322908341885,1.112753463443369,Sobol
5,0.0,61.83497708290815,337.42731649428606,14.204836626537144,1.4410378793254497,Sobol
6,2.04,30.30104751912011,208.91240654538075,10.233008689737712,1.178011684387152,BoTorch
7,2.41,39.05379903254459,180.12445715852462,11.152385070056498,1.1564722637088665,BoTorch
8,2.24,51.80120299201096,209.9406278915329,10.040798788417714,1.2251810857124132,BoTorch
9,2.49,58.438091276913845,169.69516812224512,9.920242301175367,1.212486683821287,BoTorch
10,2.44,42.29304656793546,164.74771333037856,12.107554181207714,1.200471285780201,BoTorch
11,2.5,56.35215007136055,180.42650529044403,9.870652138049524,1.217477725202144,BoTorch
12,2.46,53.89127584798943,172.70096536459707,9.494416819317916,1.2066594000310369,BoTorch
13,2.58,56.30066946181695,182.15957435011603,11.24979185141966,1.230089128988465,BoTorch
14,2.17,90.0,149.5447017489851,13.037712369168036,1.2739242560324708,BoTorch
15,2.73,60.45068626447947,178.6280301771801,13.146426678200724,1.1966546118400416,BoTorch
16,2.78,64.57135823599482,181.39837271705423,13.651731849869538,1.1716965690655603,BoTorch
17,2.81,64.96275614590434,181.95425426946545,14.10075745704243,1.1774874138013225,BoTorch
18,3.04,74.64440326195968,190.1350073707736,18.51750076360609,1.1381412571797365,BoTorch
19,2.94,85.2684657571183,158.69877976566144,19.48712508069265,1.0576510011354148,BoTorch
20,3.23,77.4785622782404,181.5895479266404,20.0,1.0792664478996956,BoTorch
21,2.75,88.31304190115205,209.62655780154407,19.88902670038395,1.008944357132112,BoTorch
22,3.08,84.73355795459173,174.8344657862645,20.0,1.1265648213949044,BoTorch
23,3.32,71.12896820810079,170.2637762933032,19.74798994416391,1.0019829826493805,BoTorch
24,3.23,56.16541487990669,183.8552964145833,19.24768062516759,1.0433253407095744,BoTorch
25,3.38,67.37170965957299,182.3760802988238,20.0,1.0,BoTorch
26,3.32,58.06199849914382,176.8513073629151,20.0,1.0221284551880545,BoTorch
27,3.35,65.25615162724185,174.9544324495307,19.6299660463182,1.0,BoTorch
28,3.38,65.28907966286167,177.40245207903894,20.0,1.0,BoTorch
29,3.35,64.55438971644674,170.984881380524,20.0,1.0,BoTorch
30,3.38,64.87780535873264,180.77688785325788,20.0,1.0,BoTorch
31,3.36,73.19895509568315,180.44203232826888,20.0,1.0,BoTorch
32,3.37,67.28902551338832,173.6422305704341,20.0,1.0,BoTorch
33,3.0,63.7800012349193,154.57755636890613,18.73932108155559,1.0445069677251857,BoTorch
34,3.38,67.28182819439787,177.5295754487579,20.0,1.0,BoTorch
35,3.26,63.97451706510862,171.58265036027714,18.76742976919753,1.003216908246687,BoTorch
36,3.22,72.34797948048573,187.06253363679625,18.77206074471113,1.0318060073230335,BoTorch
37,3.38,67.45416616762928,178.5432812969503,20.0,1.0,BoTorch
38,3.38,66.65569408226084,178.9577421133488,20.0,1.0,BoTorch
39,3.38,66.68546560845968,178.9926148664022,20.0,1.0,BoTorch
40,3.38,66.73833155483774,178.85929334054026,20.0,1.0,BoTorch
41,3.38,66.7955456527919,179.01114696951018,20.0,1.0,BoTorch
42,3.38,64.92816432793552,183.31764150793268,20.0,1.0,BoTorch
43,3.38,66.82099937210243,179.2040784248943,20.0,1.0,BoTorch
44,3.38,66.58541645973338,179.3713072364371,20.0,1.0,BoTorch
45,3.37,69.6577629183014,175.87379230153525,20.0,1.0,BoTorch
46,3.37,70.74196853348194,176.05900295477863,20.0,1.0,BoTorch
47,3.38,64.77799238820856,180.22159114958853,20.0,1.0,BoTorch
48,2.93,66.10829451328662,183.087459376304,15.828487559647463,1.1575679469314606,BoTorch
49,3.38,66.70455162152179,179.45247306183876,20.0,1.0,BoTorch
50,3.05,71.42593784968649,202.686608236872,19.387576611321837,1.0419814259304454,BoTorch
51,2.95,89.9977613062367,168.30070389648452,20.0,1.122352043458677,BoTorch
52,3.38,66.58123536342414,179.27381193426197,20.0,1.0,BoTorch
53,3.14,70.04382269209646,196.8695365843857,18.898345599704985,1.0278000860570466,BoTorch
54,3.37,67.48489579744974,177.69090261122537,20.0,1.010240423455364,BoTorch
55,3.38,66.65024182668557,179.31255834700886,20.0,1.0,BoTorch
56,3.38,66.7631771762308,179.3186581101423,20.0,1.0,BoTorch
57,3.37,67.87337578365238,185.3430894711055,20.0,1.0,BoTorch
58,3.36,68.54077718433379,187.2893988953251,20.0,1.0,BoTorch
59,3.37,65.98548011665972,178.92741633184738,20.0,1.0064605451427224,BoTorch
60,3.34,70.45653292920099,173.65942358557663,20.0,1.0133172059709727,BoTorch
61,3.38,66.58926821671754,179.76965367474955,20.0,1.0,BoTorch
62,2.96,67.87316682278644,203.50070892895343,19.692396506681582,1.1446213788328088,BoTorch
63,3.2,70.6707095442726,161.11751107149266,19.779162854051037,1.0136235956126738,BoTorch
64,3.06,70.8785594342067,180.13714420275423,17.820999759327115,1.1399816022946605,BoTorch
65,3.38,66.58473537819901,179.89750727051708,20.0,1.0,BoTorch
66,0.03,90.0,0.001189781216693,20.0,1.0,BoTorch
67,3.08,65.77693885575536,160.39516501814995,20.0,1.1286682631632663,BoTorch
68,3.38,66.58285416040425,179.79354000921606,20.0,1.0,BoTorch
69,3.38,69.51242342698791,179.0502144683816,20.0,1.0,BoTorch
70,3.38,67.63959878123245,179.68316068525115,20.0,1.0,BoTorch
71,3.38,66.66448750359147,179.82152905875608,20.0,1.0,BoTorch
72,3.38,67.48018463314706,180.30750748415687,20.0,1.0,BoTorch
73,3.38,65.81056387064571,179.5462802455608,20.0,1.0,BoTorch
74,3.38,66.63291495014919,180.0662046101809,20.0,1.0,BoTorch
75,2.95,66.25865025876251,176.24767558739796,15.455238462826255,1.0999176841262055,BoTorch
76,3.38,66.63027909606437,179.5675335144687,20.0,1.0,BoTorch
77,3.38,66.59135193768107,179.21544549270263,20.0,1.0,BoTorch
78,3.38,66.53827047011227,180.13131139247835,20.0,1.0,BoTorch
79,3.37,60.502221673546345,178.14021061068254,20.0,1.0,BoTorch
80,2.79,62.96755448543183,179.50249463122609,13.5457609510669,1.152858114871416,BoTorch
81,3.38,65.0826282023326,180.70457089744596,20.0,1.0023092623837897,BoTorch
82,3.38,66.44971296032526,179.76279176144286,20.0,1.0,BoTorch
83,2.88,73.52216148844917,149.37633357486973,19.864150662307267,1.0732830792252528,BoTorch
84,3.36,62.18722442888024,173.86594486867207,20.0,1.0,BoTorch
85,3.38,66.70013050471299,180.3594028870573,20.0,1.0,BoTorch
86,3.38,66.46307196036528,179.7805900607798,20.0,1.0,BoTorch
87,3.38,66.42976484680777,179.82324943949786,20.0,1.0,BoTorch
88,3.38,68.59261504047349,179.972628363806,20.0,1.0,BoTorch
89,3.38,68.44691406081267,180.43099905003035,20.0,1.0,BoTorch
90,3.38,65.80319954112461,179.09094960468693,20.0,1.0,BoTorch
91,3.38,63.73853587541102,178.3222407017092,20.0,1.0,BoTorch
92,3.38,70.21000045074771,179.9538714585424,20.0,1.0,BoTorch
93,3.37,65.75308216676197,174.95445806768228,20.0,1.000883780729231,BoTorch
94,3.38,64.3961777198843,179.11647958472938,20.0,1.0,BoTorch
95,3.38,66.94405341549087,179.92479242023418,20.0,1.0,BoTorch
96,3.38,67.40846386715027,180.66963038844776,20.0,1.0,BoTorch
97,3.38,65.32359165813469,179.59236176354403,20.0,1.0,BoTorch
98,3.38,66.61887516306372,179.5526661468349,20.0,1.0,BoTorch
99,3.38,67.48560393237516,178.52879345240416,20.0,1.0,BoTorch
100,3.38,66.34536044292658,182.5819251693191,20.0,1.0,BoTorch
101,3.38,66.37992144731082,179.36910148425463,20.0,1.0,BoTorch
102,3.38,66.29792147784022,179.77831761135982,20.0,1.0,BoTorch
103,3.38,66.27048714433015,179.29325743022275,20.0,1.0,BoTorch
104,3.38,65.94910935275372,179.481863283196,20.0,1.0,BoTorch
105,3.33,66.40236083975513,174.76785832646073,20.0,1.0322319193969975,BoTorch
