iteration,target,tilt,azimuth,system_capacity,dc_ac_ratio,generation_method
1,2.15,30.00000089406967,180.0,10.000000208616257,1.2000000476837158,Prior
2,0.0,69.98279750347137,348.7913489341736,1.375473789870739,1.3200159668922424,Sobol
3,2.38,38.56146010570228,159.5017858967185,12.620155478827655,1.1838171565905211,Sobol
4,1.09,0.3783948998898268,263.30539271235466,7.674217723309994,1.410112583078444,Sobol
5,0.66,60.36434954032302,70.78848280012608,15.283268983475864,1.0864118337631226,Sobol
6,1.28,1.4314185379595556,360.0,20.0,1.5,BoTorch
7,2.05,25.632441436207696,163.19999835146487,11.140244477005618,1.2322947096319954,BoTorch
8,1.87,21.18353829865572,206.0027375190224,10.70223725000932,1.2219587617920835,BoTorch
9,2.06,32.316986052432846,150.75227324788509,9.89102053900822,1.1817771119818148,BoTorch
10,2.26,36.16759145788219,187.9111112546124,10.268912885023711,1.2507988920496578,BoTorch
11,2.42,40.0046598831828,184.0382890375964,11.243133171253676,1.172284004273885,BoTorch
12,2.45,39.06998982442212,179.9538862048439,11.941353388999952,1.1740092362116377,BoTorch
13,2.42,38.817302957847225,202.2333230808528,13.429323748750695,1.1594920278797884,BoTorch
14,2.48,39.35319788764718,186.3892284541932,12.577132208738348,1.163853617715293,BoTorch
15,2.51,39.68501298302425,182.35057861967653,13.041172079361475,1.1826521610956164,BoTorch
16,2.55,41.25165014230666,183.0018646810982,13.347902227763608,1.1857159630345433,BoTorch
17,2.58,41.351938999383584,183.65994392667184,13.615829812627986,1.1760032961700966,BoTorch
18,2.64,43.834562623309495,183.53409841066875,14.154603472995277,1.1804989096403675,BoTorch
19,2.73,45.55363173038258,182.3520776270988,15.26518410029973,1.1836974895837673,BoTorch
20,3.1,59.88387054745257,189.1803474444889,18.8803337274104,1.1340462763619723,BoTorch
21,3.35,70.72592079804646,182.91613686499977,20.0,1.0134834097366587,BoTorch
22,2.8,78.75582795211042,213.45754946694987,19.883178745978817,1.0131237203153418,BoTorch
23,3.25,84.29565972360678,178.4312399021869,20.0,1.0,BoTorch
