iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,2.46,2.46,2.15,2.49,2.34,2.78,2.15,2.26,2.49,2.15,2.3729999999999998,0.20309001835529872,0.9199999999999999,0.9199999999999999,1.23,0.8899999999999997,1.04,0.6000000000000001,1.23,1.12,0.8899999999999997,1.23,1.0070000000000001,0.20309001835529872,0.9199999999999999,0.9199999999999999,1.23,0.8899999999999997,1.04,0.6000000000000001,1.23,1.12,0.8899999999999997,1.23,1.0070000000000001,0.20309001835529872
2,2.46,2.46,2.15,2.49,2.34,2.78,2.15,2.26,2.49,2.15,2.3729999999999998,0.20309001835529872,0.9199999999999999,0.9199999999999999,1.23,0.8899999999999997,1.04,0.6000000000000001,1.23,1.12,0.8899999999999997,1.23,1.0070000000000001,0.20309001835529872,1.8399999999999999,1.8399999999999999,2.46,1.7799999999999994,2.08,1.2000000000000002,2.46,2.24,1.7799999999999994,2.46,2.0140000000000002,0.40618003671059744
3,2.48,2.46,2.38,2.49,2.34,2.78,2.15,2.26,2.49,2.15,2.3979999999999997,0.1883141583158904,0.8999999999999999,0.9199999999999999,1.0,0.8899999999999997,1.04,0.6000000000000001,1.23,1.12,0.8899999999999997,1.23,0.982,0.1883141583158904,2.7399999999999998,2.76,3.46,2.669999999999999,3.12,1.8000000000000003,3.69,3.3600000000000003,2.669999999999999,3.69,2.9960000000000004,0.5944941950264878
4,2.48,2.46,2.38,2.49,2.34,2.78,2.15,2.55,2.49,2.29,2.441,0.16828877297999148,0.8999999999999999,0.9199999999999999,1.0,0.8899999999999997,1.04,0.6000000000000001,1.23,0.8300000000000001,0.8899999999999997,1.0899999999999999,0.9390000000000001,0.16828877297999148,3.6399999999999997,3.6799999999999997,4.46,3.5599999999999987,4.16,2.4000000000000004,4.92,4.19,3.5599999999999987,4.779999999999999,3.9350000000000005,0.7627829680064793
5,2.48,2.46,2.38,2.49,2.34,2.78,2.15,2.55,2.49,2.29,2.441,0.16828877297999148,0.8999999999999999,0.9199999999999999,1.0,0.8899999999999997,1.04,0.6000000000000001,1.23,0.8300000000000001,0.8899999999999997,1.0899999999999999,0.9390000000000001,0.16828877297999148,4.539999999999999,4.6,5.46,4.449999999999998,5.2,3.0000000000000004,6.15,5.0200000000000005,4.449999999999998,5.869999999999999,4.8740000000000006,0.9310717409864707
6,2.48,2.46,2.38,2.52,2.34,2.78,2.15,2.55,2.49,2.29,2.444,0.16952220437977372,0.8999999999999999,0.9199999999999999,1.0,0.8599999999999999,1.04,0.6000000000000001,1.23,0.8300000000000001,0.8899999999999997,1.0899999999999999,0.9359999999999999,0.16952220437977372,5.4399999999999995,5.52,6.46,5.309999999999999,6.24,3.6000000000000005,7.380000000000001,5.8500000000000005,5.339999999999998,6.959999999999999,5.8100000000000005,1.1005939453662443
7,2.84,2.46,2.38,2.52,2.41,2.78,2.15,2.55,2.49,2.29,2.4869999999999997,0.20709901013766333,0.54,0.9199999999999999,1.0,0.8599999999999999,0.9699999999999998,0.6000000000000001,1.23,0.8300000000000001,0.8899999999999997,1.0899999999999999,0.893,0.20709901013766333,5.9799999999999995,6.4399999999999995,7.46,6.169999999999998,7.21,4.200000000000001,8.610000000000001,6.680000000000001,6.229999999999998,8.049999999999999,6.703,1.3076929555039076
8,2.84,2.69,2.38,2.65,2.41,2.78,2.15,2.55,2.52,2.29,2.526,0.22056493123089368,0.54,0.69,1.0,0.73,0.9699999999999998,0.6000000000000001,1.23,0.8300000000000001,0.8599999999999999,1.0899999999999999,0.8539999999999999,0.22056493123089368,6.52,7.129999999999999,8.46,6.899999999999999,8.18,4.800000000000001,9.840000000000002,7.510000000000001,7.089999999999998,9.139999999999999,7.557,1.5282578867348013
9,2.86,2.69,2.38,2.65,2.49,2.99,2.15,2.57,2.52,2.29,2.559,0.2538350295412795,0.52,0.69,1.0,0.73,0.8899999999999997,0.3899999999999997,1.23,0.81,0.8599999999999999,1.0899999999999999,0.821,0.2538350295412795,7.039999999999999,7.8199999999999985,9.46,7.629999999999999,9.07,5.19,11.070000000000002,8.32,7.9499999999999975,10.229999999999999,8.378,1.7820929162760808
10,2.86,2.69,2.38,2.65,2.49,2.99,2.15,2.77,2.62,2.29,2.589,0.2619351064672317,0.52,0.69,1.0,0.73,0.8899999999999997,0.3899999999999997,1.23,0.6099999999999999,0.7599999999999998,1.0899999999999999,0.7909999999999998,0.2619351064672317,7.559999999999999,8.509999999999998,10.46,8.36,9.96,5.58,12.300000000000002,8.93,8.709999999999997,11.319999999999999,9.169,2.0440280227433125
