iteration,target,tilt,azimuth,system_capacity,dc_ac_ratio,generation_method
81,3.38,67.26644710786276,179.62393745809044,20.0,1.0,BoTorch
82,3.38,66.69603981089212,180.510607046478,20.0,1.0,BoTorch
83,3.38,66.86664302512682,180.52936799942205,20.0,1.0,BoTorch
84,3.38,66.70920452266017,180.10094419308638,20.0,1.0,BoTorch
85,3.38,66.35427803146227,179.1046811823241,20.0,1.0,BoTorch
86,3.38,67.57708408641582,179.4256585745518,20.0,1.0,BoTorch
87,3.38,67.12493847899493,180.02743562618943,20.0,1.0,BoTorch
88,3.38,65.98022548924753,177.94828458507288,20.0,1.0,BoTorch
89,3.38,66.70611699623824,179.92571281015196,20.0,1.0,BoTorch
90,3.38,66.8817716571121,179.37596157210373,20.0,1.0,BoTorch
91,3.38,66.9469607002554,179.18813872448115,20.0,1.0,BoTorch
92,3.38,66.96023144440854,179.21533503997853,20.0,1.0,BoTorch
93,3.38,66.15791939437511,179.2434826153347,20.0,1.0,BoTorch
94,3.38,67.43339605649734,178.96666257792285,20.0,1.0,BoTorch
95,3.38,65.89636042403647,179.12894162427827,20.0,1.0,BoTorch
96,3.38,66.99023430101327,180.43555554587985,20.0,1.0,BoTorch
97,3.38,67.54121986969166,179.50770568161388,20.0,1.0,BoTorch
98,3.38,67.1298580860394,177.95479984254388,20.0,1.0,BoTorch
99,3.38,66.54169757767376,179.16746084573674,20.0,1.0,BoTorch
100,3.38,67.7266625891394,179.77730818280338,20.0,1.0,BoTorch
101,3.38,65.61691466098868,179.87636888113207,20.0,1.0,BoTorch
102,3.38,67.01587886022092,179.33165877997635,20.0,1.0,BoTorch
103,3.38,67.39012058998536,179.57189673109812,20.0,1.0,BoTorch
104,3.38,66.26883069233172,178.6636781843975,20.0,1.0,BoTorch
105,3.38,66.30736372522193,179.88372781202582,20.0,1.0,BoTorch
