iteration,target,tilt,azimuth,system_capacity,dc_ac_ratio,generation_method
28,3.37,62.85247038760869,182.8600982524705,20.0,1.0039685340866324,BoTorch
29,3.38,62.69269018189088,180.0114516334259,20.0,1.0,BoTorch
30,3.35,57.41633121178536,180.08372689643946,20.0,1.0,BoTorch
31,3.38,63.75788630375448,178.67620457760108,20.0,1.0,BoTorch
32,3.18,61.10155051213632,201.7534622103089,20.0,1.001562881834386,BoTorch
33,3.38,65.58686333621569,179.3932704400262,20.0,1.0,BoTorch
34,3.38,64.92095332709548,179.82508258250576,20.0,1.0,BoTorch
35,3.38,65.08126374528275,180.0981038452181,20.0,1.0,BoTorch
36,0.03,90.0,360.0,20.0,1.0,BoTorch
37,3.38,65.46094804696041,180.33110731918072,20.0,1.0,BoTorch
38,3.38,65.05960707125996,179.8837222675045,20.0,1.0,BoTorch
39,2.83,75.15846299086193,163.2060719474838,17.022044433653846,1.2120709673418608,BoTorch
40,3.38,65.05713090355832,180.05251842979445,20.0,1.0,BoTorch
41,3.38,65.14270072693557,180.1665647062002,20.0,1.0,BoTorch
42,2.92,57.80484587276042,196.22538117810765,20.0,1.3242869634073706,BoTorch
43,3.04,65.8420690543063,185.04058836446129,18.22548009478877,1.1844776002677142,BoTorch
44,3.31,63.21992316715382,189.36178497957243,19.819861698123464,1.0151793020855286,BoTorch
45,3.38,63.70367518645365,179.8372798056885,20.0,1.0,BoTorch
46,2.97,60.80933650381031,182.24213129628015,18.83063412616999,1.3088441525255934,BoTorch
47,3.38,64.82129111073236,179.68832964296564,20.0,1.0,BoTorch
48,2.94,55.22532613816445,188.1606489866261,19.510122753598576,1.3284814942495988,BoTorch
49,2.88,53.76878480339308,185.7594255820757,17.981033794731903,1.2937454315385186,BoTorch
50,3.06,55.73673694895403,202.8775209519029,19.909748429649365,1.0610740178467033,BoTorch
51,3.38,64.78291940090753,179.73605331240086,20.0,1.0,BoTorch
52,2.97,56.03069018581989,187.68462860957328,19.732738387698216,1.308159495995611,BoTorch
53,2.95,57.97797509636007,188.35798975449663,19.63407160404747,1.340974034844955,BoTorch
54,3.05,66.51905822847188,187.2989068525449,19.72151827463557,1.2574622741140684,BoTorch
55,3.1,79.17390775432021,169.27201224049892,19.41791179092451,1.1065901386534065,BoTorch
56,3.38,64.8387196545537,179.816219376277,20.0,1.0,BoTorch
57,3.03,60.394439527177965,173.67139227447208,19.815152532198343,1.2833257180120916,BoTorch
58,3.38,64.83010355556661,179.9174506620547,20.0,1.0,BoTorch
59,3.11,62.794652542315376,174.3164296929716,20.0,1.2238053630396917,BoTorch
60,3.33,67.14844479497361,183.5156192629106,20.0,1.0318013668486703,BoTorch
61,3.02,70.74133530645656,181.33166763106283,20.0,1.3262721956614911,BoTorch
62,2.87,63.72454403491209,176.63354819841365,18.662096552867787,1.4423717729010757,BoTorch
63,3.38,64.93309141077295,179.9251444381273,20.0,1.0,BoTorch
64,3.38,64.90112351489842,179.79523616511742,20.0,1.0,BoTorch
65,3.38,64.79288427722199,179.80566163352418,20.0,1.0,BoTorch
66,3.04,64.66821753668671,183.25216790845352,18.907455567194205,1.2410442298298916,BoTorch
67,3.38,64.86287474307356,179.9261286873492,20.0,1.0,BoTorch
68,3.38,64.84304245686212,179.8894772999409,20.0,1.0,BoTorch
69,3.05,65.21370954570114,170.53866926633032,19.257699679320897,1.2201948524138373,BoTorch
70,3.1,56.91898058968293,196.205729552621,20.0,1.1179662927613876,BoTorch
71,3.1,50.71117278792868,191.9112696910138,19.78759032952368,1.0970451808953636,BoTorch
72,3.05,61.75864246811409,174.87265236561234,19.784699022589813,1.2669566905553582,BoTorch
73,3.09,41.09391234435791,186.39265229517693,20.0,1.0233520177622315,BoTorch
74,2.97,69.5615260601882,193.2733782130934,20.0,1.3110624924761605,BoTorch
75,3.08,63.90321562670473,164.2823436997661,18.748061872293157,1.1066637253503724,BoTorch
76,3.38,64.86693253820116,179.8056463581538,20.0,1.0,BoTorch
77,3.17,55.6487938372286,163.55237622307914,19.675290502930515,1.044031967443838,BoTorch
78,3.07,68.48104340498578,179.0022004730411,20.0,1.2725092009023982,BoTorch
79,3.38,65.09886351866345,179.77828867284302,20.0,1.0,BoTorch
80,3.2,72.61387179054194,162.2818651840973,19.53121686784819,1.004675063817287,BoTorch
81,3.3,56.90931987357161,177.09995186283612,19.384428847231888,1.0,BoTorch
82,3.17,68.01872095549592,180.455586206243,20.0,1.1745298295027302,BoTorch
83,3.16,71.21678088195821,171.62301752049174,20.0,1.1488247060756742,BoTorch
84,3.16,71.64720287617902,184.55519962898904,20.0,1.1624671172463017,BoTorch
85,3.08,60.09709989110688,185.6333407055498,19.7092349198855,1.2170287227684995,BoTorch
86,3.14,71.70775228896261,183.6040040097152,20.0,1.184748280817864,BoTorch
87,3.13,55.64523471652058,184.0711028588176,20.0,1.1640964968938217,BoTorch
88,3.24,48.68047602577218,179.26166022780342,20.0,1.0158795413328137,BoTorch
89,3.38,66.39553290737972,177.60434504842297,20.0,1.0,BoTorch
90,3.36,72.50200626768594,176.61584351281164,20.0,1.0,BoTorch
91,3.36,60.9297755282209,175.07062664787287,19.967827904996938,1.0,BoTorch
92,3.38,65.67651304353565,179.73538897452465,20.0,1.0,BoTorch
93,3.38,68.4941401459168,180.85888079880647,20.0,1.0,BoTorch
94,3.37,70.963608632263,181.65186927617157,20.0,1.0,BoTorch
95,3.34,55.92803087812257,176.80847048873673,20.0,1.0,BoTorch
96,3.36,73.18161194599416,177.68703048216898,20.0,1.0,BoTorch
97,3.38,70.36812415626227,179.53664122229245,20.0,1.0,BoTorch
98,3.38,69.76511963308026,179.9890028263278,20.0,1.0,BoTorch
99,3.37,70.41986244859832,177.06024135633314,20.0,1.0,BoTorch
100,3.35,72.9494346719629,174.83713525412543,20.0,1.0,BoTorch
101,3.38,69.05777465660356,179.1926044272238,20.0,1.0,BoTorch
102,3.37,69.921425620946,182.08913936855512,20.0,1.0,BoTorch
103,3.37,70.59042862036166,182.647622884575,20.0,1.0,BoTorch
104,3.38,67.66614903306105,177.971929971648,20.0,1.0029764465682842,BoTorch
105,3.38,66.11136897902796,179.71980288777672,20.0,1.0,BoTorch
