iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.6,9.32,4.91,1.7700000000000002,3.003298186993759,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.81,1.0899999999999999,5.5,8.64,3.003298186993759,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.81,1.0899999999999999,5.5,8.64,3.003298186993759
2,0.42,0.41,0.41,0.41,3.36,0.41,0.41,0.6,9.32,4.91,2.066,2.9991376538376273,9.99,10.0,10.0,10.0,7.050000000000001,10.0,10.0,9.81,1.0899999999999999,5.5,8.344000000000001,2.9991376538376273,19.990000000000002,20.0,20.0,20.0,17.05,20.0,20.0,19.62,2.1799999999999997,11.0,16.984,6.002435840831387
3,0.42,3.05,0.41,0.65,3.36,1.6,0.41,0.6,9.32,4.91,2.473,2.8724826660341516,9.99,7.36,10.0,9.76,7.050000000000001,8.81,10.0,9.81,1.0899999999999999,5.5,7.937,2.8724826660341516,29.980000000000004,27.36,30.0,29.759999999999998,24.1,28.810000000000002,30.0,29.43,3.2699999999999996,16.5,24.921000000000003,8.874918506865539
4,0.42,3.05,0.41,0.65,8.39,1.6,0.41,0.98,9.32,5.1,3.0330000000000004,3.416164353319215,9.99,7.36,10.0,9.76,2.0199999999999996,8.81,10.0,9.43,1.0899999999999999,5.3100000000000005,7.377000000000001,3.416164353319215,39.970000000000006,34.72,40.0,39.519999999999996,26.12,37.620000000000005,40.0,38.86,4.359999999999999,21.810000000000002,32.298,12.291082860184755
5,9.24,3.05,0.78,0.65,8.39,1.6,0.41,0.98,9.32,5.1,3.9520000000000004,3.7487918053687648,1.17,7.36,9.63,9.76,2.0199999999999996,8.81,10.0,9.43,1.0899999999999999,5.3100000000000005,6.458,3.7487918053687648,41.14000000000001,42.08,49.63,49.279999999999994,28.14,46.43000000000001,50.0,48.29,5.449999999999999,27.120000000000005,38.756,16.03987466555352
6,9.24,3.05,0.78,0.65,8.75,2.4,0.41,0.98,9.32,5.1,4.068,3.749787549537529,1.17,7.36,9.63,9.76,1.6600000000000001,8.01,10.0,9.43,1.0899999999999999,5.3100000000000005,6.3420000000000005,3.749787549537529,42.31000000000001,49.44,59.260000000000005,59.03999999999999,29.8,54.440000000000005,60.0,57.72,6.539999999999999,32.43000000000001,45.098,19.78966221509105
7,9.24,7.79,0.78,0.65,8.75,2.4,0.53,2.4,9.32,5.1,4.696,3.76835124571889,1.17,2.62,9.63,9.76,1.6600000000000001,8.01,9.88,8.01,1.0899999999999999,5.3100000000000005,5.714,3.76835124571889,43.48000000000001,52.059999999999995,68.89,68.8,31.46,62.45,69.88,65.73,7.629999999999999,37.74000000000001,50.812,23.55801346080994
8,9.75,7.79,1.23,0.78,9.53,2.4,0.53,4.34,9.32,5.1,5.077,3.781216882315945,0.6600000000000001,2.62,9.18,9.63,0.8800000000000008,8.01,9.88,6.07,1.0899999999999999,5.3100000000000005,5.333000000000001,3.781216882315945,44.140000000000015,54.67999999999999,78.07,78.42999999999999,32.34,70.46000000000001,79.75999999999999,71.80000000000001,8.719999999999999,43.05000000000001,56.144999999999996,27.339230343125884
9,9.75,7.79,1.23,0.78,9.53,2.4,1.2,5.36,9.32,5.1,5.246,3.6860945909367726,0.6600000000000001,2.62,9.18,9.63,0.8800000000000008,8.01,9.21,5.05,1.0899999999999999,5.3100000000000005,5.164,3.6860945909367726,44.80000000000001,57.29999999999999,87.25,88.05999999999999,33.220000000000006,78.47000000000001,88.97,76.85000000000001,9.809999999999999,48.360000000000014,61.309,31.025324934062656
10,9.75,7.79,1.23,0.78,9.53,2.55,2.58,5.36,9.32,5.1,5.399,3.527002031943465,0.6600000000000001,2.62,9.18,9.63,0.8800000000000008,7.86,7.83,5.05,1.0899999999999999,5.3100000000000005,5.011,3.527002031943465,45.46000000000001,59.91999999999999,96.43,97.68999999999998,34.10000000000001,86.33000000000001,96.8,81.9,10.899999999999999,53.670000000000016,66.32,34.55232696600612
