iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,0.0,0.0,0.0,0.01,0.11,0.0,0.0,0.0,0.0,0.01,0.013000000000000001,0.03433495141818158,100.0,100.0,100.0,99.99,99.89,100.0,100.0,100.0,100.0,99.99,99.987,0.0343349514181813,100.0,100.0,100.0,99.99,99.89,100.0,100.0,100.0,100.0,99.99,99.987,0.0343349514181813
2,0.0,0.1,0.01,0.01,0.11,0.01,0.01,0.0,4.21,0.01,0.44699999999999995,1.3228172797312392,100.0,99.9,99.99,99.99,99.89,99.99,99.99,100.0,95.79,99.99,99.553,1.3228172797312363,200.0,199.9,199.99,199.98,199.78,199.99,199.99,200.0,195.79000000000002,199.98,199.54,1.3571522311494175
3,0.0,0.1,0.01,0.01,0.11,0.01,0.01,0.0,4.21,0.01,0.44699999999999995,1.3228172797312392,100.0,99.9,99.99,99.99,99.89,99.99,99.99,100.0,95.79,99.99,99.553,1.3228172797312363,300.0,299.8,299.98,299.96999999999997,299.67,299.98,299.98,300.0,291.58000000000004,299.96999999999997,299.09299999999996,2.679969510880654
4,0.01,0.11,0.01,0.01,0.11,0.01,0.01,0.0,4.21,0.01,0.449,1.3221569078172566,99.99,99.89,99.99,99.99,99.89,99.99,99.99,100.0,95.79,99.99,99.551,1.3221569078172533,399.99,399.69,399.97,399.96,399.56,399.97,399.97,400.0,387.37000000000006,399.96,398.64399999999995,4.002126418697907
5,0.04,0.11,0.01,0.01,0.11,0.01,0.01,0.04,4.21,0.01,0.45599999999999996,1.319622841740944,99.96,99.89,99.99,99.99,99.89,99.99,99.99,99.96,95.79,99.99,99.544,1.3196228417409406,499.95,499.58,499.96000000000004,499.95,499.45,499.96000000000004,499.96000000000004,499.96,483.1600000000001,499.95,498.18799999999993,5.321749260438848
6,0.08,0.11,0.01,0.01,0.86,0.01,0.01,0.04,4.21,0.01,0.5349999999999999,1.3174913029440964,99.92,99.89,99.99,99.99,99.14,99.99,99.99,99.96,95.79,99.99,99.465,1.3174913029440933,599.87,599.47,599.95,599.9399999999999,598.59,599.95,599.95,599.92,578.95,599.9399999999999,597.6529999999999,6.639240563382941
7,0.08,0.11,0.01,0.01,0.86,0.01,0.01,0.04,4.21,0.01,0.5349999999999999,1.3174913029440964,99.92,99.89,99.99,99.99,99.14,99.99,99.99,99.96,95.79,99.99,99.465,1.3174913029440933,699.79,699.36,699.94,699.93,697.73,699.94,699.94,699.88,674.74,699.93,697.1179999999999,7.9567318663270346
8,0.33,0.11,0.01,0.01,0.86,0.01,0.01,0.04,4.21,0.01,0.5599999999999999,1.3102501881532227,99.67,99.89,99.99,99.99,99.14,99.99,99.99,99.96,95.79,99.99,99.44,1.3102501881532194,799.4599999999999,799.25,799.9300000000001,799.92,796.87,799.9300000000001,799.9300000000001,799.84,770.53,799.92,796.558,9.266982054480254
9,0.33,0.11,0.01,0.01,3.26,3.92,0.01,0.04,4.21,0.01,1.1909999999999998,1.8152529667606476,99.67,99.89,99.99,99.99,96.74,96.08,99.99,99.96,95.79,99.99,98.809,1.8152529667606458,899.1299999999999,899.14,899.9200000000001,899.91,893.61,896.0100000000001,899.9200000000001,899.8000000000001,866.3199999999999,899.91,895.367,11.0822350212409
10,0.33,0.11,0.01,0.01,3.26,3.92,0.01,0.04,4.21,0.01,1.1909999999999998,1.8152529667606476,99.67,99.89,99.99,99.99,96.74,96.08,99.99,99.96,95.79,99.99,98.809,1.8152529667606458,998.7999999999998,999.03,999.9100000000001,999.9,990.35,992.0900000000001,999.9100000000001,999.7600000000001,962.1099999999999,999.9,994.1759999999999,12.897487988001545
11,0.64,0.11,0.01,0.01,3.26,3.92,0.01,0.04,4.21,0.03,1.2239999999999998,1.800025925739219,99.36,99.89,99.99,99.99,96.74,96.08,99.99,99.96,95.79,99.97,98.77600000000001,1.8000259257392175,1098.1599999999999,1098.92,1099.9,1099.8899999999999,1087.09,1088.17,1099.9,1099.72,1057.8999999999999,1099.87,1092.952,14.697513913740764
12,0.64,0.11,0.01,0.01,3.26,3.92,0.01,0.04,4.21,10.8,2.3009999999999997,3.4614654892593304,99.36,99.89,99.99,99.99,96.74,96.08,99.99,99.96,95.79,89.2,97.69900000000001,3.4614654892593277,1197.5199999999998,1198.8100000000002,1199.89,1199.8799999999999,1183.83,1184.25,1199.89,1199.68,1153.6899999999998,1189.07,1190.651,18.158979403000092
13,0.64,0.11,0.33,0.01,3.26,3.92,0.01,3.1,4.21,10.8,2.6390000000000002,3.347564454611409,99.36,99.89,99.67,99.99,96.74,96.08,99.99,96.9,95.79,89.2,97.361,3.347564454611407,1296.8799999999997,1298.7000000000003,1299.5600000000002,1299.87,1280.57,1280.33,1299.88,1296.5800000000002,1249.4799999999998,1278.27,1288.0120000000002,21.5065438576115
14,0.64,0.11,0.33,0.01,3.26,3.92,0.01,3.1,4.21,10.8,2.6390000000000002,3.347564454611409,99.36,99.89,99.67,99.99,96.74,96.08,99.99,96.9,95.79,89.2,97.361,3.347564454611407,1396.2399999999996,1398.5900000000004,1399.2300000000002,1399.86,1377.31,1376.4099999999999,1399.8700000000001,1393.4800000000002,1345.2699999999998,1367.47,1385.3730000000003,24.85410831222291
15,0.64,0.11,0.33,0.01,3.26,3.92,0.01,3.1,4.21,10.8,2.6390000000000002,3.347564454611409,99.36,99.89,99.67,99.99,96.74,96.08,99.99,96.9,95.79,89.2,97.361,3.347564454611407,1495.5999999999995,1498.4800000000005,1498.9000000000003,1499.85,1474.05,1472.4899999999998,1499.8600000000001,1490.3800000000003,1441.0599999999997,1456.67,1482.7340000000004,28.201672766834317
16,0.64,0.11,0.33,0.01,3.26,3.92,0.01,3.1,4.21,10.8,2.6390000000000002,3.347564454611409,99.36,99.89,99.67,99.99,96.74,96.08,99.99,96.9,95.79,89.2,97.361,3.347564454611407,1594.9599999999994,1598.3700000000006,1598.5700000000004,1599.84,1570.79,1568.5699999999997,1599.8500000000001,1587.2800000000004,1536.8499999999997,1545.8700000000001,1580.0950000000005,31.549237221445726
17,0.64,0.11,7.35,0.01,3.26,3.92,0.01,3.1,4.21,10.8,3.3409999999999997,3.5400830184866825,99.36,99.89,92.65,99.99,96.74,96.08,99.99,96.9,95.79,89.2,96.659,3.5400830184866794,1694.3199999999993,1698.2600000000007,1691.2200000000005,1699.83,1667.53,1664.6499999999996,1699.8400000000001,1684.1800000000005,1632.6399999999996,1635.0700000000002,1676.7540000000006,35.089320239932405
18,0.64,0.11,7.35,0.01,3.26,3.92,0.01,3.1,10.49,10.8,3.969,4.205801416562076,99.36,99.89,92.65,99.99,96.74,96.08,99.99,96.9,89.51,89.2,96.031,4.205801416562072,1793.6799999999992,1798.1500000000008,1783.8700000000006,1799.82,1764.27,1760.7299999999996,1799.8300000000002,1781.0800000000006,1722.1499999999996,1724.2700000000002,1772.7850000000005,39.29512165649448
19,0.64,0.11,7.35,0.01,3.26,3.92,0.01,3.1,10.49,10.8,3.969,4.205801416562076,99.36,99.89,92.65,99.99,96.74,96.08,99.99,96.9,89.51,89.2,96.031,4.205801416562072,1893.039999999999,1898.0400000000009,1876.5200000000007,1899.81,1861.01,1856.8099999999995,1899.8200000000002,1877.9800000000007,1811.6599999999996,1813.4700000000003,1868.8160000000005,43.500923073056555
20,0.64,0.11,7.35,0.01,3.26,3.92,0.01,3.1,10.49,10.8,3.969,4.205801416562076,99.36,99.89,92.65,99.99,96.74,96.08,99.99,96.9,89.51,89.2,96.031,4.205801416562072,1992.399999999999,1997.930000000001,1969.1700000000008,1999.8,1957.75,1952.8899999999994,1999.8100000000002,1974.8800000000008,1901.1699999999996,1902.6700000000003,1964.8470000000004,47.70672448961863
21,0.64,0.11,7.35,0.01,3.26,3.92,0.01,3.1,10.49,10.8,3.969,4.205801416562076,99.36,99.89,92.65,99.99,96.74,96.08,99.99,96.9,89.51,89.2,96.031,4.205801416562072,2091.759999999999,2097.820000000001,2061.8200000000006,2099.79,2054.49,2048.9699999999993,2099.8,2071.7800000000007,1990.6799999999996,1991.8700000000003,2060.8780000000006,51.912525906180704
22,0.64,0.11,7.35,0.01,3.26,3.92,0.01,3.1,10.49,10.8,3.969,4.205801416562076,99.36,99.89,92.65,99.99,96.74,96.08,99.99,96.9,89.51,89.2,96.031,4.205801416562072,2191.119999999999,2197.710000000001,2154.4700000000007,2199.7799999999997,2151.2299999999996,2145.0499999999993,2199.79,2168.6800000000007,2080.1899999999996,2081.07,2156.9090000000006,56.11832732274278
23,0.64,0.11,7.35,0.01,3.26,3.92,0.01,3.1,10.49,10.8,3.969,4.205801416562076,99.36,99.89,92.65,99.99,96.74,96.08,99.99,96.9,89.51,89.2,96.031,4.205801416562072,2290.479999999999,2297.600000000001,2247.120000000001,2299.7699999999995,2247.9699999999993,2241.129999999999,2299.7799999999997,2265.580000000001,2169.7,2170.27,2252.9400000000005,60.324128739304854
24,0.64,0.11,7.35,0.03,3.26,3.92,0.01,3.1,10.49,10.8,3.970999999999999,4.2037138342185,99.36,99.89,92.65,99.97,96.74,96.08,99.99,96.9,89.51,89.2,96.02900000000001,4.203713834218497,2389.8399999999992,2397.4900000000007,2339.770000000001,2399.7399999999993,2344.709999999999,2337.209999999999,2399.7699999999995,2362.480000000001,2259.21,2259.47,2348.9690000000005,64.52784257352334
25,0.64,0.34,7.35,0.03,3.26,3.92,0.01,3.1,10.49,10.8,3.9939999999999998,4.180808534243107,99.36,99.66,92.65,99.97,96.74,96.08,99.99,96.9,89.51,89.2,96.006,4.180808534243105,2489.1999999999994,2497.1500000000005,2432.420000000001,2499.709999999999,2441.449999999999,2433.289999999999,2499.7599999999993,2459.380000000001,2348.7200000000003,2348.6699999999996,2444.9750000000004,68.70865110776644
26,0.64,0.34,7.35,0.03,3.26,3.92,0.01,3.1,10.49,10.8,3.9939999999999998,4.180808534243107,99.36,99.66,92.65,99.97,96.74,96.08,99.99,96.9,89.51,89.2,96.006,4.180808534243105,2588.5599999999995,2596.8100000000004,2525.070000000001,2599.679999999999,2538.1899999999987,2529.369999999999,2599.749999999999,2556.280000000001,2438.2300000000005,2437.8699999999994,2540.981,72.88945964200954
27,0.64,0.34,7.35,0.03,3.26,3.92,0.01,3.1,10.49,10.8,3.9939999999999998,4.180808534243107,99.36,99.66,92.65,99.97,96.74,96.08,99.99,96.9,89.51,89.2,96.006,4.180808534243105,2687.9199999999996,2696.4700000000003,2617.720000000001,2699.6499999999987,2634.9299999999985,2625.449999999999,2699.739999999999,2653.180000000001,2527.7400000000007,2527.0699999999993,2636.987,77.07026817625264
28,0.64,0.34,7.35,0.03,3.26,3.92,0.01,3.1,10.49,10.8,3.9939999999999998,4.180808534243107,99.36,99.66,92.65,99.97,96.74,96.08,99.99,96.9,89.51,89.2,96.006,4.180808534243105,2787.2799999999997,2796.13,2710.3700000000013,2799.6199999999985,2731.6699999999983,2721.529999999999,2799.7299999999987,2750.0800000000013,2617.250000000001,2616.269999999999,2732.993,81.25107671049574
29,0.64,0.34,7.35,0.03,3.26,3.92,0.01,3.1,10.49,10.8,3.9939999999999998,4.180808534243107,99.36,99.66,92.65,99.97,96.74,96.08,99.99,96.9,89.51,89.2,96.006,4.180808534243105,2886.64,2895.79,2803.0200000000013,2899.5899999999983,2828.409999999998,2817.6099999999988,2899.7199999999984,2846.9800000000014,2706.760000000001,2705.469999999999,2828.999,85.43188524473884
30,0.64,0.34,7.35,0.03,3.26,3.92,0.01,3.1,10.49,10.8,3.9939999999999998,4.180808534243107,99.36,99.66,92.65,99.97,96.74,96.08,99.99,96.9,89.51,89.2,96.006,4.180808534243105,2986.0,2995.45,2895.6700000000014,2999.559999999998,2925.149999999998,2913.6899999999987,2999.709999999998,2943.8800000000015,2796.2700000000013,2794.6699999999987,2925.0049999999997,89.61269377898194
31,0.64,0.34,7.35,0.03,3.26,3.92,6.85,3.1,10.49,10.8,4.678,4.012734728336774,99.36,99.66,92.65,99.97,96.74,96.08,93.15,96.9,89.51,89.2,95.322,4.0127347283367705,3085.36,3095.1099999999997,2988.3200000000015,3099.529999999998,3021.8899999999976,3009.7699999999986,3092.8599999999983,3040.7800000000016,2885.7800000000016,2883.8699999999985,3020.3269999999998,93.6254285073187
32,0.64,0.34,7.35,0.03,3.26,3.92,6.85,3.1,10.49,10.8,4.678,4.012734728336774,99.36,99.66,92.65,99.97,96.74,96.08,93.15,96.9,89.51,89.2,95.322,4.0127347283367705,3184.7200000000003,3194.7699999999995,3080.9700000000016,3199.4999999999977,3118.6299999999974,3105.8499999999985,3186.0099999999984,3137.6800000000017,2975.290000000002,2973.0699999999983,3115.649,97.63816323565547
33,0.64,0.34,7.35,0.03,3.26,3.92,6.85,3.1,10.49,10.8,4.678,4.012734728336774,99.36,99.66,92.65,99.97,96.74,96.08,93.15,96.9,89.51,89.2,95.322,4.0127347283367705,3284.0800000000004,3294.4299999999994,3173.6200000000017,3299.4699999999975,3215.369999999997,3201.9299999999985,3279.1599999999985,3234.5800000000017,3064.800000000002,3062.269999999998,3210.971,101.65089796399224
34,0.64,0.34,7.35,0.03,3.26,3.92,6.85,3.1,10.49,10.8,4.678,4.012734728336774,99.36,99.66,92.65,99.97,96.74,96.08,93.15,96.9,89.51,89.2,95.322,4.0127347283367705,3383.4400000000005,3394.0899999999992,3266.270000000002,3399.4399999999973,3312.109999999997,3298.0099999999984,3372.3099999999986,3331.480000000002,3154.310000000002,3151.469999999998,3306.293,105.663632692329
35,0.64,0.34,7.35,0.03,3.26,11.92,6.85,3.1,10.49,10.8,5.478,4.599400444019247,99.36,99.66,92.65,99.97,96.74,88.08,93.15,96.9,89.51,89.2,94.522,4.5994004440192455,3482.8000000000006,3493.749999999999,3358.920000000002,3499.409999999997,3408.8499999999967,3386.0899999999983,3465.4599999999987,3428.380000000002,3243.8200000000024,3240.669999999998,3400.815,110.26303313634824
36,0.64,0.34,7.35,0.03,3.26,11.92,6.85,3.1,10.49,10.8,5.478,4.599400444019247,99.36,99.66,92.65,99.97,96.74,88.08,93.15,96.9,89.51,89.2,94.522,4.5994004440192455,3582.1600000000008,3593.409999999999,3451.570000000002,3599.379999999997,3505.5899999999965,3474.1699999999983,3558.6099999999988,3525.280000000002,3333.3300000000027,3329.8699999999976,3495.337,114.86243358036748
37,0.64,0.34,7.35,0.03,3.26,11.92,23.02,3.1,10.49,10.8,7.095000000000001,7.227131365747947,99.36,99.66,92.65,99.97,96.74,88.08,76.98,96.9,89.51,89.2,92.905,7.227131365747944,3681.520000000001,3693.069999999999,3544.220000000002,3699.3499999999967,3602.3299999999963,3562.249999999998,3635.589999999999,3622.180000000002,3422.840000000003,3419.0699999999974,3588.242,122.08956494611542
38,0.64,0.34,7.35,0.03,3.26,11.92,23.02,3.1,10.49,10.8,7.095000000000001,7.227131365747947,99.36,99.66,92.65,99.97,96.74,88.08,76.98,96.9,89.51,89.2,92.905,7.227131365747944,3780.880000000001,3792.7299999999987,3636.870000000002,3799.3199999999965,3699.069999999996,3650.329999999998,3712.569999999999,3719.080000000002,3512.350000000003,3508.2699999999973,3681.1470000000004,129.31669631186335
39,0.64,1.24,7.35,0.03,3.26,11.92,23.02,3.1,10.49,10.8,7.185,7.13872732199359,99.36,98.76,92.65,99.97,96.74,88.08,76.98,96.9,89.51,89.2,92.81500000000001,7.138727321993589,3880.240000000001,3891.489999999999,3729.5200000000023,3899.2899999999963,3795.809999999996,3738.409999999998,3789.549999999999,3815.9800000000023,3601.8600000000033,3597.469999999997,3773.9620000000004,136.45542363385695
40,1.41,1.24,7.35,0.03,3.26,11.92,23.02,3.1,10.49,10.8,7.2620000000000005,7.064049515366915,98.59,98.76,92.65,99.97,96.74,88.08,76.98,96.9,89.51,89.2,92.73800000000001,7.064049515366915,3978.8300000000013,3990.249999999999,3822.1700000000023,3999.259999999996,3892.5499999999956,3826.489999999998,3866.529999999999,3912.8800000000024,3691.3700000000035,3686.669999999997,3866.7000000000003,143.51947314922387
