iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target
1,0.5488135039273248,5721.514930979356,12.055267521432878,18.14182280978278,-4.580712039665716,6.4801874838825615,43.75872112626925,4.458865003910399,0.41
2,0.9636627605010292,3067.5321506062214,15.834500761653292,17.022644382703312,4.082673665635937,9.26043058462905,7.103605819788694,0.4356464985077035,2.72
3,0.0202183974403257,6660.958764383504,15.56313501899701,40.900850377277344,28.71710053396584,8.003636128314232,46.14793622529319,3.902645881432277,2.34
4,0.1182744258689332,5119.368170620191,2.867065748180928,46.12682419347087,1.310899305004302,4.181739683505804,26.455561210462697,3.871168447171083,0.96
5,0.4561503322165485,4547.471590949188,0.3757960087271028,23.2344847953114,6.725743363345288,6.192323928935083,94.37480785146242,3.409101495517417,5.96
6,0.2196645130980404,4540.535689593024,6.917295126683953,29.69088420494604,11.677116718732464,8.510068085153424,99.35585575302798,3.997819650112182,5.19
7,0.9918981316933884,4561.362754641068,4.689242038438096,0.9914974578855826,-15.398476665513344,0.1502540141004579,60.21663747336595,0.0584381857194582,0.41
8,0.8433122594588411,4561.578321164772,2.7752232397197507,46.1166577820285,11.295711054406326,8.34102802906252,81.61871610236805,1.9159728433656515,2.53
9,0.922095967800294,4552.096137566735,6.663270660069918,18.936458938628363,0.2861693269221526,7.400777617230874,97.38868976434422,3.624400073797913,0.46
10,0.5877150735401496,1053.2120043728544,2.802748461108533,-15.263682625484408,28.51329141263533,8.100588011433114,60.88125869057839,0.4359406950734873,0.41
11,0.8612737484097895,3480.8874008918656,7.971413014602704,20.54067693912472,6.027853022734554,3.964033376411261,35.0133466747809,4.299529005082733,3.6
12,0.585971082590448,7445.990301021939,10.44893871611462,1.269437033344193,23.10112993804733,2.019093542660177,68.26274658277961,1.8615407878792285,1.77
13,0.7899303067963473,57.98239697013052,5.580557393264347,22.085927382997674,-18.213651105633502,2.9692879211139296,70.45938013592152,4.489380543524265,0.41
14,0.3108300840146696,6722.00275570852,18.247459832375533,42.03478090902795,5.8172227240007714,6.256325197594351,44.84162214063405,4.070428510477326,6.15
15,0.9338661799260174,1937.598757781041,6.841230179359414,27.84342115352632,-11.01015940688659,8.379483967721557,22.122472761716928,0.9013614684125004,0.41
16,0.3896790724486604,1106.2758125094908,0.502149011718187,20.493675309131348,13.974899517541536,6.731495211037105,35.03288675391028,4.514917559706265,0.64
17,0.9470634124083038,5631.175360926222,7.5887749609783395,9.165173514120047,1.1381366220669342,4.417364316635984,23.96986152282361,1.5107766327646577,0.68
18,0.5291894379153229,4651.778533362221,6.418123360328809,-8.838529902646586,-16.588568712710362,4.602480996204019,77.58526266793213,0.4823955084503262,0.41
19,0.9967407571622044,5971.967454749694,16.942672340373658,37.64111081907853,-11.018496489627935,5.593501962149901,67.97338318883426,0.3503210070628981,0.41
