iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target
1,0.4359949021420037,207.40985462313063,10.993249557574185,10.47256748327938,-4.7779318747506565,3.3435281207785086,20.46486340378425,3.0963548317533185,0.41
2,0.2996546736745231,2134.618200822933,12.422676655385898,17.039946599392735,-21.925203279303982,5.164966525381519,18.443986564691528,3.9266757390833673,0.41
3,0.8539752926394888,3953.8946990554223,16.93122970714936,-14.424816609365733,0.3147654073022394,0.7089478536055684,42.81223275973895,0.4826545783030628,0.41
4,0.1271599717012774,4773.962471828766,4.5202400120847175,-12.513802098301191,-16.781627575766418,3.5372732729327945,46.77874845823003,1.0087161313248267,0.41
5,0.6404067252149148,3864.558684414013,10.104734400370983,7.082485578299153,17.618247266494627,5.825241538045398,16.22985985023139,3.5037617330357813,3.19
6,0.7418191256139242,3863.293046636925,15.049404510082054,-6.4234445072378,8.507135593591933,2.623352576728595,21.05799603295242,2.0153230963057496,0.41
7,0.4379420333542939,3217.100859416938,10.287347739019362,26.09013692689828,11.78426683845855,6.002634911750982,71.39503445536427,3.023733084135945,2.7
8,0.274217500130767,783.586806690451,1.878805590184776,-19.84622701752463,11.255804377519787,9.05510559573682,62.27798415264931,3.654546446367856,0.41
9,0.9141610321547642,5061.825484103591,14.064871941619131,47.85125603292401,16.43289223006215,2.842562891174918,88.04024171810113,2.299938808694196,1.77
10,0.5168759816633112,4282.2895130983015,19.96825537082164,-7.888465252374079,-2.226688576375931,4.861396889834846,11.508918612054408,4.5374127459906965,0.41
11,0.2141218342947171,5058.889730074768,15.47007451434168,48.70853139255905,22.28861782051098,4.292961783034581,91.81531482862182,1.0531171703917608,1.45
12,0.1936402587228055,6637.3102395271935,1.1775383880111168,-19.684680188269297,24.75785051374108,5.52774442977911,25.80028517652368,2.4565021742286635,0.41
13,0.7176687059359527,3875.463847765795,11.8770320742572,3.6763646659725744,14.51176575233346,2.621504196944541,16.547435436889625,3.5730390734177178,1.38
14,0.5679505236268543,3869.545161889392,2.0018722281986467,6.254717430054651,17.975544424583212,4.708903232168528,7.326461454133337,1.1072617433850906,2.87
15,0.3338450270608696,3864.145587400421,9.922081741929404,14.031423240074346,11.906548520738284,9.240623457701355,19.714742179144302,2.0862718535357363,4.15
16,0.0054105450972066,3871.5166383624505,4.314751858086829,28.264970688670125,20.226010423580057,9.83199297336856,24.031849924808025,1.7932372623517852,3.46
17,0.9857027003196942,3876.9331207246464,7.96164083176865,3.790420386624387,14.737638443708748,9.77210918982987,4.5789625229569975,0.684972126400672,1.44
18,0.3785766216243792,3212.2545744497747,14.85224638530038,20.69117835151112,7.921006508522034,2.332254337942105,75.02658424871017,3.949672895481455,2.97
19,0.4900332975565119,3839.112155965787,2.537816036560918,10.668673163713624,16.109868169404166,7.893362985704054,15.882959122841534,3.899200112872213,3.75
20,0.9402329612712772,3858.7063167238352,9.758318695826649,22.77591389738173,12.337544998716922,1.843570189939708,17.117017454969773,1.877635474420309,4.18
21,0.7623597349470942,3837.961524676135,2.0027148465832068,9.870967059242911,23.018214250171653,9.94676943659542,7.228456953954609,4.081005088089723,3.84
22,0.9938829463342352,3218.62528206446,13.133067321223145,23.010700862297384,11.14217122667084,8.418838899324587,61.736458177381145,1.6680797686183362,2.84
23,0.6731508186389209,3836.201478848184,3.5764741516065834,33.12456795212771,26.943108646397405,5.91187572316841,29.48702895591422,4.480035690514892,2.56
24,0.0586350562579884,3204.2982241006007,16.6300408528617,22.814288339808847,1.26673675933111,3.8331437738711824,70.00086700001819,2.5021819387061,0.88
25,0.1383081952313418,3850.1059610052735,5.181240740301735,33.17292871151643,28.27492850121166,4.515979130330509,2.696289425990805,4.579483592838107,2.47
26,0.2897809898403841,3851.743873556736,6.236468067969277,31.98103983987668,-10.23567774503773,9.30122831852274,5.0601959172810185,2.3311750647582468,0.41
27,0.4796011879636774,3865.450219952254,13.578333818256713,25.797543067724234,22.72176356314825,5.980823732213613,16.678542995852506,2.5672192622119145,3.47
28,0.2444923733461226,3846.00406237276,10.103912078713376,26.67589588848968,11.64278493526502,2.284131953625889,19.132233100426056,0.7482425439234763,3.95
29,0.957674371514196,3218.6700659321705,11.702144253353763,2.869063484281771,4.7623103860958125,4.803108140295064,99.47056886993876,1.454834569721264,0.43
30,0.5147106528380029,3844.288461258506,18.98510245477819,16.515747807671872,10.473397997841758,3.902554874095049,39.65109345013368,1.6570636775680836,4.43
31,0.2047845081077278,3853.274572468081,10.975507519409176,22.479752697122777,20.98788469053742,7.581763757239533,34.93568278306912,1.6407892109073696,3.76
32,0.5836265897606361,3837.321791560803,5.776328321849499,39.77731408857607,25.563926766029752,4.90266103273313,35.413986439579034,3.729349173765424,1.84
33,0.6631350912959252,3848.672675551192,7.334629667753263,10.741639369671615,15.14592238866409,9.965655999786986,16.6158508220427,0.7524610207524912,3.74
34,0.9737367075233978,3856.6873789715705,4.669048694386378,9.665123438353737,4.384905301061174,3.3333737631755014,48.07744036984566,0.90584511893184,2.37
35,0.2171869456168008,3853.28268382634,5.740028041446945,3.259227881967085,0.3700014417859236,7.815662903640193,49.522923712687,2.735267849151915,0.41
36,0.1563108010562202,3853.300532491415,19.18754855792509,31.47556263542299,15.452605488557204,1.9519709255405564,60.37544555162151,3.150564358600116,3.47
37,0.2278194614648359,3219.990695709826,7.20408045025692,24.694210743148176,8.69585072202613,5.188597368723031,71.68652043753984,0.0357470947154614,2.85
38,0.4174563242624739,3817.09255779459,12.900682217004473,9.262384700639489,15.301603767479593,3.241717067980188,2.9281284009064046,0.8736153266346758,3.47
39,0.0693964594676767,3819.90788823274,10.602420578977563,11.16240263003474,16.92915327754976,3.376014916019492,25.387862771331736,0.0587515758934864,3.81
40,0.6242597305100585,3874.504159251611,8.231873874837115,38.692403182879104,-3.174567146425688,7.053058887109195,44.187478110295785,1.2966922594424046,0.41
41,0.1119150581305462,3846.793287196637,6.579250737467424,22.857682221661925,18.52954820291277,0.4827171555401807,22.438799121426868,4.40967474527808,3.84
42,0.0678273525687429,3855.649631299104,8.547605905254528,24.289772414636246,15.437135277165517,3.602822116801978,12.722666372300829,2.369100170329072,3.93
43,0.4447539228572321,3786.708192064803,10.68992907061357,8.823024452424015,17.025963730062685,7.450677242107647,23.63087641519499,4.329468809054618,3.43
44,0.4440646477469427,3802.347968835864,13.386358973052433,-14.220474097054955,10.250458150945136,4.85157649839815,8.434720992581212,0.8069545809102646,0.41
45,0.0422396427592678,3796.799303754437,15.409826630860907,15.653453210737382,-4.669816988116079,8.28193101196589,36.7400334241396,0.8096211648050622,0.41
46,0.1481055708437525,3818.539919229781,1.9564165738788497,20.454401005598,27.15365734259361,2.7563712162431844,13.471862561131244,1.131368441240972,3.49
47,0.4570376389287217,3767.393732070957,3.5573580429304053,18.779749583829364,23.853349336971306,0.4603846713493633,33.89348723272306,1.5532824031977217,3.66
48,0.7438086791240972,3768.4893397254273,4.822583066193708,20.62428933531025,23.24079559076356,6.82757814517521,2.98139912032539,0.5945007443085182,3.58
49,0.3831188200673474,3767.018710402781,10.397427107275895,3.591978745356922,28.36021527768238,3.143150965907758,17.481237905421743,3.982478338555654,2.99
50,0.0248338329222432,3815.016481073321,19.50414314991709,31.85699288432771,28.414269760285062,5.273884536267024,7.694224867654897,0.3659772749056189,2.56
51,0.7998239363934435,3766.2213013630544,17.565870583316006,49.10156238409972,27.15866103680773,0.3360628200981406,28.85506353985465,0.6793708568602114,0.91
52,0.2520787760490866,3252.8128621073342,11.704626299576276,15.060388334977027,14.095234346687512,2.9317726515897906,55.68221278871037,3.135017595828665,3.02
53,0.6324750535805302,3735.354193768587,4.62310657416346,21.478255314801068,13.318565924043796,7.579892657568039,20.257943374304165,1.8853170939532364,3.92
54,0.2519089658940525,3751.9012331205176,1.3784775085803205,13.589696099442364,5.298130903460859,6.004837537010064,0.6991360455574469,2.229609323289186,3.6
55,0.7721544271377561,3737.292977741653,5.390229036968968,-0.0809082320508132,24.33754546728225,8.21255394272013,40.45920989130206,0.0700122019399057,1.21
56,0.3631919157171774,3722.969209681037,9.458529095877443,31.724489062445222,12.203084876451165,9.838574306719432,10.58058914485388,1.0317410245138725,3.38
57,0.532975347311017,3721.0183331179855,6.6553574458792575,32.19867439253219,-20.54780153320555,3.502923895547622,5.4797748872585705,4.201663573949047,0.41
58,0.9850936794137451,3741.1625003549584,1.412217461842753,29.365885151537704,22.78597223074356,7.58783387769305,9.436064762136288,3.4141102388409617,3.01
59,0.7153537450680102,3831.368990982789,13.254314208184708,19.74038004494228,19.72019118024908,7.2591671460722385,47.47072520390564,0.7325584154045678,3.94
60,0.911191969016996,3772.891598998627,1.5991960603532762,21.435071919387447,6.574648024056188,2.0961589918120715,9.630261573569642,0.7000718780632603,4.23
61,0.2922532520220718,3760.326173361129,19.552430133005814,18.282862483386225,-9.662783950854994,3.409272130424065,19.023429271691526,3.7808767190919497,0.41
62,0.5869171284568893,3225.54387424805,12.715975759165245,3.3996523464394706,21.711470900422626,9.304765940383064,43.77054057879414,2.8930405734989515,1.8
63,0.760325760719778,3837.809742373828,16.489822887210753,43.30442595514559,29.06195567401486,3.546028410420797,79.25474973034066,1.8294377017481287,1.11
64,0.6204934302814398,3839.608041457523,18.874050659344807,5.428630358156447,22.12424795846576,8.089012632365272,38.78906722936492,1.7617279505409134,3.05
65,0.1425645720026743,3779.4735444091793,2.372201646766789,8.751717110920154,14.125360687728836,3.2420763949930134,6.841612144007369,0.9458689005421,3.3
66,0.6201972456275523,3698.1527892398935,6.434067277098194,5.516271898261064,24.30363306787161,8.39358567848931,5.146590174937904,1.4736106828736737,3.1
67,0.9541009341575252,3730.1957573098152,9.60851426598737,6.586329975267681,11.436032052363878,1.880070155145888,10.143880388206838,2.501954355812069,2.02
68,0.949509976820111,3799.193002603673,5.993372891775022,27.00508957076672,11.543333659295683,3.093292584834856,13.548016019722642,3.899221820759208,3.84
