iteration,target,pitch_deg,yaw_deg,v0,spin_rpm,spin_axis_deg,h0,mass,generation_method
1,0.01,45.0,0.0,40.00000059604645,2000.0000596046448,0.0,1.5,1.0000000051630509,Prior
2,0.0,63.310396671295166,168.79134893417358,0.988088920712471,1920.0958013534544,165.77257633209229,0.4671791195869446,7.176690976556552,Sobol
3,0.0,-21.53967507183552,-107.79265981167556,39.44095834158361,913.8087183237076,-23.679581880569454,1.585258910432458,4.615184245119463,Sobol
4,0.05,26.21510401368141,47.55971822887659,19.16415602900088,2844.8182493448257,-103.03149372339249,1.300890687853098,9.097314357318275,Sobol
5,0.01,46.37589812278748,-30.154438130557537,34.1566133312881,338.4401500225067,62.50693716108799,0.6847786847501993,1.6285772847373827,Sobol
6,0.0,39.99193317363061,-0.1186063039122302,43.10277298920544,1633.173061894885,6.514942485094281,0.7874967071409786,2.28304877934945,BoTorch
7,0.0,-0.8915043255686399,-171.56985330805222,6.073363210153236,47.32784137016152,-139.02774519482864,1.718183101776322,2.882923750388425,BoTorch
8,0.01,41.29989078320462,-79.59797915660334,42.31574837080146,2205.6317854877416,61.46121059566645,1.5875293844096752,0.0099999997764825,BoTorch
9,4.67,27.08597407625688,16.969555752623506,30.17831058387039,2247.7095550022286,25.186637814981907,1.609727051212755,2.091634134213612,BoTorch
10,0.07,42.88028737712624,-7.477940388770804,50.0,2440.184435895591,66.35947303704714,1.5188988192203878,1.1512260018919789,BoTorch
11,0.0,60.634167760883,51.35173942294867,47.35421194666422,2244.702527924243,47.68911119790658,1.7047629084500224,1.763325648948432,BoTorch
12,2.54,39.043809667516186,14.056052943321076,33.72622561233541,2091.092134387355,50.06993304609188,1.5479998883401616,1.819217042997124,BoTorch
13,3.11,36.05056970129533,15.052696144576998,25.4074577068148,2327.01200238542,138.30268283997367,1.7334843954449242,2.057448248219495,BoTorch
14,0.08,24.88567793704071,-45.94271749818785,29.873932558267292,2197.345009671002,82.15101410807631,1.7479200264861603,1.865984957357964,BoTorch
15,0.0,36.78692667825115,59.6104989505784,38.453617650553895,2526.901437340291,59.2041684831693,1.606298543281662,0.637951061982042,BoTorch
16,0.0,39.32183953392094,-26.46532567835777,36.30963894192068,2152.100093574859,-86.78175131812804,1.9725108277549988,2.3271365640918047,BoTorch
