iteration,target,pitch_deg,yaw_deg,v0,spin_rpm,spin_axis_deg,h0,mass,generation_method
1,1.44,45.0,0.0,30.000001192092896,1000.0000298023224,0.0,2.0,1.0000000051630509,Prior
2,0.01,35.58730602264404,-28.50102424621582,6.410751491785049,829.2284309864044,-51.8688690662384,1.0151854753494265,3.1886232094432816,Sobol
3,0.01,-7.751509957015514,67.15181272476912,36.88093349337578,1721.6026112437248,83.17028548568487,0.4342752192169428,9.606313752495256,Sobol
4,0.0,27.291163466870785,-129.8241714388132,24.609317956492305,136.88353914767504,172.23898965865374,0.5104579422622919,2.125374924280513,Sobol
5,0.0,74.36521846801043,146.0147712752223,44.13589290343225,2619.345685467124,-143.07439662516117,1.9311947617679837,5.733058917501468,Sobol
6,2.46,70.57815000740953,7.947757116578344,27.50196066434041,822.3277637834462,25.54858779755733,2.0,0.1394241841577445,BoTorch
7,2.46,54.44419587906528,36.15639252013881,33.36863774792221,1401.010152662811,-41.4491996702252,1.6913841017347446,0.3471740185679281,BoTorch
8,1.11,46.96859444700385,-22.17763665706809,23.646244342460264,1145.5966542882093,9.551035810754628,1.5594233940206736,1.2175613803062724,BoTorch
9,0.01,49.182205821668376,37.8899603376577,39.36459653890881,1062.6052199567507,-57.3354601823179,1.921275740357808,0.2569048219137276,BoTorch
10,0.07,33.610555085301755,40.65158148608114,25.7784405909178,1196.4985567376018,23.412450928494,1.6971846232184948,1.926110506578271,BoTorch
11,7.47,13.650238229848824,-11.598924039492232,34.45313895350565,537.4810400613508,47.19454130221851,1.774367497907856,0.4881441808150817,BoTorch
12,0.0,49.40978001979052,62.93615987689529,21.13510217510455,809.6616249367237,-47.48366252697903,1.9706811253093963,1.3657609965062207,BoTorch
13,0.0,29.107966978292417,11.459057579558843,35.429989970270775,1145.8943903000634,-56.10161963213351,1.7875579497642835,1.6400651081589444,BoTorch
14,0.02,50.79565554121841,26.19529478408785,31.195490140727323,467.0353910367295,-21.742014581231103,2.0,3.583580152698364,BoTorch
15,0.11,1.98699485533065,-30.13347008619627,38.42437876991004,109.65836156592997,68.67059501803982,1.799750197920273,0.0099999997764825,BoTorch
16,10.18,71.21938478080982,-5.684808299124569,31.19698540476096,1201.1008397468952,63.25588342436384,1.6986095222384805,1.5454723975646014,BoTorch
17,0.07,45.81827971288624,-13.60499507089105,29.27389887013463,1652.8499255725612,-79.76512710618033,1.6794510001692848,0.0779155870167947,BoTorch
18,0.0,54.81355566028188,-92.84637906026032,25.305266693794987,1301.9097958130092,-44.841956084231214,1.9583279533596092,1.7128402960286224,BoTorch
19,0.0,34.18670265757595,42.41678642138484,33.74373964561868,713.0969071929846,43.97995556497997,1.8153713756946672,0.5368258431686355,BoTorch
