iteration,target,pitch_deg,yaw_deg,v0,spin_rpm,spin_axis_deg,h0,mass,generation_method
71,84.91,59.09076737014748,16.616766724900117,26.30023369074028,1693.3559887862818,-1.4008288355254592,0.998816716473954,2.2248538940610127,BoTorch
72,84.08,59.05088908439774,16.721621924827417,26.315057815918387,1714.020584628537,-1.2498819292949008,0.9977898110453116,2.233716117385125,BoTorch
73,83.94,59.188630709423165,16.749893513475627,26.308096063126023,1712.9441507409697,-1.884974911189147,0.9944168752593188,2.2789337402000727,BoTorch
74,85.49,59.25371455729763,16.870912884673942,26.325623563967746,1708.040360891255,-1.9668139256060044,0.99600939234302,2.2858055664710792,BoTorch
75,87.55,59.33362198387874,17.014725130664146,26.34122700798565,1714.1767284799564,-1.494848067104698,0.9945660696073072,2.3323134972976467,BoTorch
76,0.36,22.27459298571282,26.490387731967928,27.15477384791607,1290.737030141299,-13.766012471287468,0.7152243712048595,0.9109654849128608,BoTorch
77,84.57,59.93922747480214,16.750139903287504,26.38360079190613,1675.4801443282815,1.58050286982305,0.986099202883914,2.3148969259688905,BoTorch
78,92.81,59.71944719064285,16.78508086953792,26.37507049280832,1646.37258133484,1.4646570200284543,0.9871255858667528,2.3097985569902604,BoTorch
79,96.24,59.960158460859176,17.022637541657474,26.37775813857383,1634.0031723952734,3.337123920190379,0.9864626282468936,2.3182400511342984,BoTorch
80,78.13,53.23337128660698,18.020199337278484,25.536740501356785,2071.07717324381,-8.547947920624125,0.977052393231385,1.3998144623445954,BoTorch
81,83.29,53.53393652026352,18.212957718184526,25.52684445943017,2093.709490098462,-4.860427068838021,0.9811018236055604,1.426805216957823,BoTorch
82,86.33,60.29844342938024,17.38574385210046,26.383411200522094,1596.3368177999398,7.31485011296445,0.983798850426944,2.3271368795157863,BoTorch
83,94.72,60.09135624310527,17.11684592250242,26.37490690456572,1626.278943294093,4.64050158780347,0.9843161573005555,2.3294490110542,BoTorch
84,90.88,60.2660558706056,17.29659370337501,26.37423405587944,1615.108785377617,5.603104279761368,0.983899187010698,2.3360041189711582,BoTorch
85,91.65,60.21285276833272,17.215890915252714,26.37288238304934,1619.4348328848832,6.488077103823429,0.9845685837168052,2.3257275067306016,BoTorch
86,89.18,60.23013916680702,17.32269448852847,26.37272136373476,1612.161727972172,6.782889691546131,0.9835703835339282,2.3284564368738137,BoTorch
87,90.93,60.28235534043827,17.19815139912626,26.383152268661668,1602.3467937385813,5.872353184700387,0.9841987156227076,2.334785388473848,BoTorch
88,92.63,60.23028752692291,17.07417218130189,26.38047903819721,1609.0276893563455,6.343879276885815,0.9842902170740576,2.334082825852838,BoTorch
89,90.9,60.242113662382565,17.179336269039737,26.37316950443587,1609.7935835101318,6.650712802605568,0.983239706543807,2.332750953115935,BoTorch
90,0.0,46.6738363989712,1.6226003426891964,43.65622415371736,1929.616093502074,-9.801956551338948,1.6238386043830433,7.028081498999489,BoTorch
91,90.88,60.23154372640026,17.06579104161733,26.38600466132635,1599.3639547725816,6.908683184227215,0.9834226063589986,2.33287825237261,BoTorch
92,89.45,60.15917090244968,17.21325112693515,26.38423561409509,1605.7089509370437,7.141630309017955,0.9832379386683796,2.3242479376363487,BoTorch
93,0.0,29.88836668514275,134.76764096721507,4.795716796676668,2433.325557522837,-180.0,0.2701929675145971,8.069584762142373,BoTorch
94,93.61,60.21220347333923,17.02227132430471,26.390407333793974,1608.4158138314383,6.454141754199583,0.9834230670032008,2.3310413677867783,BoTorch
95,91.94,60.24832875107222,16.980999796083097,26.39301498755553,1602.8683224258798,7.757150512392769,0.9848258154033492,2.3315954170987228,BoTorch
96,91.54,60.1928338225416,16.954914110632785,26.380515586768787,1596.496146594016,7.459129940736403,0.9833459983280588,2.32811573197839,BoTorch
97,92.65,60.2260014439766,16.9220993659072,26.39296153145443,1595.067609310427,6.815240211881218,0.9832438811447533,2.3281487376683754,BoTorch
98,92.83,60.20833076285922,16.7378090294726,26.398081278425256,1589.7240657418854,7.802315560061231,0.9817535527936012,2.3327177950453555,BoTorch
99,93.87,60.23552305217412,16.64126664932732,26.395126311704104,1589.381444187429,8.213940616477146,0.982841612395617,2.3365804736450926,BoTorch
100,93.65,60.233227475823625,16.512400637151444,26.3949035214386,1578.8981572632058,8.342034029119048,0.9829631874903768,2.3302032856433783,BoTorch
101,92.93,60.19281342506932,16.275157932785476,26.39713324661978,1570.4168650397196,10.121437894360213,0.984267419880027,2.326379716221,BoTorch
102,94.86,60.1955267845175,16.184268777596287,26.387903221902743,1575.2973476141517,9.991785320492028,0.9827725023268228,2.329546348832778,BoTorch
103,95.18,60.22197290435648,16.0316715135734,26.39064638933973,1561.536022805556,10.106945363960849,0.983451207689071,2.331934524065082,BoTorch
104,92.64,53.806978968296704,18.16336487693968,25.51373500414383,2084.3602446722466,-0.4083663945853573,0.9853332815651256,1.4726260675028184,BoTorch
105,96.19,60.19180402916311,15.778174060099415,26.380728378974837,1557.8122425724844,10.465486386612412,0.981034734075258,2.328829765168053,BoTorch
