iteration,target,pitch_deg,yaw_deg,v0,spin_rpm,spin_axis_deg,h0,mass,generation_method
1,0.69,45.0,0.0,30.000001192092896,500.0000149011612,0.0,1.5,2.0000000045893787,Prior
2,0.0,-21.78418457508087,-99.17029023170473,34.95925962924957,187.75704503059387,-44.85772490501404,0.0608417764306068,1.4822439716340687,Sobol
3,0.0,61.13966301083565,75.45812655240297,21.70905340462923,1668.4941267594695,143.42963609844446,1.889959445223212,6.715747201331983,Sobol
4,0.0,46.63798525929451,-65.52216622978449,46.4459449518472,970.2503923326732,13.070878610014915,1.0572515688836577,3.913911180006143,Sobol
5,0.0,22.77472034096718,131.80399239063263,9.391832677647471,2398.5964441671968,-162.17989917844534,0.8864628989249468,9.157132113734027,Sobol
6,50.14,21.941250438433457,-1.8333379370344856,28.15519934189773,96.89639983026083,-12.730563054508394,1.4568326533679663,2.161218801062636,BoTorch
7,0.01,39.73210341812353,-59.26152759987893,22.96553264799208,154.5982966027524,19.8181252944222,1.3436269633378122,0.6952076459726276,BoTorch
8,0.02,34.88917505992973,0.5117998207807091,41.181101946217886,847.3116073852109,12.895834322545229,1.5566408612347662,0.4521458269614558,BoTorch
9,0.2,42.81238887340206,-37.97699124408075,21.454064130897997,43.44747271287292,-8.566070254847034,1.4497310586479153,4.26949797533534,BoTorch
10,0.01,32.34190205912914,-25.52106928221494,33.787085655557306,131.462375987269,-76.46079132236454,1.4125912576579975,1.1119836765874251,BoTorch
11,0.0,58.51965708156938,44.88151866638461,32.29110673934476,478.5182890556074,-55.68030688998451,1.8153875554972043,1.7066751277395469,BoTorch
12,0.3,59.50145495084739,19.84026833512937,34.12076379797056,533.4205027015163,75.26797038779176,1.1991799400043044,1.0439145788301756,BoTorch
13,0.1,74.87571692279886,-26.047105910770483,30.814403405755,437.0601421767152,-14.637201196695996,1.6050127171460735,0.3833556591537105,BoTorch
14,0.0,37.11689761234975,-68.764393483864,27.974464715498897,313.7957109095972,31.740233813039964,1.716350679995064,1.5745551078726483,BoTorch
15,24.06,36.943634124331,2.395917912686002,21.57183347488704,254.3403976898523,26.45296491421604,1.8022850060713824,3.766486158699766,BoTorch
16,0.0,80.68738556515594,151.65582051264528,50.0,1035.8711611209458,180.0,0.5528322935994944,10.0,BoTorch
17,0.0,-29.15277938972034,174.70888383867683,14.700299675545487,1155.1098486819924,-69.28881560799874,0.4395083095268264,5.331740956207709,BoTorch
18,0.01,35.26810071931082,58.72684619875403,20.29141178248311,458.62148895781496,22.819044426649697,1.430278659107351,2.533774584810469,BoTorch
19,0.0,42.90190259296065,-47.84092765935432,33.8779295041272,176.36850125113156,62.402484803255504,1.6867761150440286,3.754785969190188,BoTorch
20,0.01,65.3706595511409,12.909169195713304,40.84635870521486,408.5231336231608,10.027075377413864,1.2219496464386876,3.846588063581915,BoTorch
21,0.75,27.81148803381827,27.94083117940517,24.164246891626476,442.6407541114564,-43.655618610419424,1.858220159169784,1.6748038751236698,BoTorch
22,2.73,59.42680170199276,-16.53028677283092,22.313321287840168,382.74427907450905,2.818110472430192,1.450863608786734,2.903127797138312,BoTorch
23,0.26,25.41798377273694,32.21911334659447,28.62084884588939,190.49744292737893,54.91605612690026,1.3072492875794672,1.3589143027649015,BoTorch
24,0.46,69.74783383057758,36.88000484215942,33.421520344379566,482.466517483044,33.71458196618312,1.6837461540378476,2.966592677806336,BoTorch
25,2.63,25.806261487342454,-16.242847702823326,21.57994297537921,168.72738634858055,25.135771574375354,1.4800559971852814,3.506254368230473,BoTorch
26,0.0,31.62068922076636,-40.49228870893947,38.75357733924484,881.181177806801,27.72994815983077,1.6766671510211888,1.5258829513998915,BoTorch
27,1.95,63.81657554195724,21.267254880953857,31.54428247475077,769.3394268917198,-67.65047498962834,1.3688607942249111,2.1866319590116694,BoTorch
28,5.87,50.90549125145388,-2.550310336095833,30.34991803403103,1164.6079639189825,79.34939537120596,1.813510096694888,1.912462987107369,BoTorch
