iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target
1,7311.66370846053,1.036567205418951,1.2345181550908286,1.6853023625190926,3.1297460469090317,5.868462610388363,29.778548540583465,0.6736899811755258,0.41
2,3449.5602214805654,-11.217026317585347,45.344332039006716,9.582954429388373,4.668925278131871,10.252894708238143,49.74629863682742,0.6359205126957129,0.41
3,4677.984881334519,-19.026869573178562,36.177054644387894,5.144176743916017,1.0430159682089961,4.68873237013473,21.072922680997227,0.024427154752823362,0.41
4,5942.746522415914,29.12409782533998,-16.48465900713347,8.26862290517756,1.572659907852718,13.445288428268164,83.40911851221075,0.5867776004568237,0.41
5,2896.9112708255852,15.606302322257278,-15.012789161095409,0.5842721808030704,3.728255893785857,14.789168176486134,54.286355385145804,0.12764091516824252,0.41
6,704.0837756206412,7.5281950559849875,33.22402623478998,2.9372285244605747,4.0830641972027495,8.599623126909513,17.02841308063756,0.4886078075359212,0.46
7,5469.136873881073,23.09608799972309,-4.190673043496078,0.785133445234071,1.8573176743422426,0.8081982702328729,76.40451164541844,0.37775765288131,0.41
8,44.6504331918509,-2.8349269281920186,23.3602759905783,4.108495384342169,0.7043440877109998,7.444221191976403,90.55518822591785,0.8585353668308952,0.41
9,5005.711462652235,-14.011301762614435,-7.916588206942961,6.952458454861672,2.5656664951889963,18.88611737178139,70.50776200250762,0.9097785064931329,0.41
10,2575.7769118852725,13.414467969319432,42.42188632523707,7.475439160776756,0.42006641486612145,1.78777206801745,38.8045692469437,0.43749861192195283,1.17
11,3765.439462692515,-26.217703081675232,21.411339803458084,3.662973462785825,0.08769695576627079,16.937790758354293,3.5618244796239136,0.139308899474789,0.41
12,1360.124709145408,-22.50363031679226,13.419001717380901,5.438552848246781,3.3609036777593886,11.614179848314004,42.22444279588677,0.9840443347628427,0.41
13,6903.263122165512,-9.899908767641552,27.15664181396808,6.393552089108104,2.1773567247881767,12.083144534971167,97.76898247743921,0.23405783870093988,0.41
14,1903.375093148812,21.70480232400974,11.193507524913443,2.3375849405771927,4.660212455426819,3.4439588210376875,61.8872369541744,0.7991454823593952,1.06
15,7999.9649543917185,3.154062291269348,5.9361735346070965,8.99474416499814,2.7876122782335977,17.714349467100185,11.245635052211545,0.2740527269739959,0.91
16,4563.334836454506,-8.66484841130509,-13.940354783283238,2.7953272548575057,3.9770399338648152,10.77234305265251,41.8481977502908,0.34233340419448793,0.41
17,2862.2793450647214,-25.57925124078468,14.701756181403884,6.874823083038528,0.7557111635303873,5.675929343008536,41.8481977502908,0.7843793270429027,0.41
18,4597.103846838324,23.24735720850096,4.0944344847324015,5.124717170145379,2.829733709466875,5.281594093924029,41.8481977502908,0.8282874073385543,3.16
19,1440.4717745896542,17.60709002117339,0.6776907283221631,4.843292123200961,3.0867104457117076,4.826340809334956,4.845137277868737,0.7874790827699625,0.62
20,1759.2565861256603,21.141193167538656,-2.14440130458315,4.940886813002381,2.690023842403266,5.097888915130649,73.98639348671145,0.5147816909661785,0.47
21,1524.0699144768096,7.724184336884537,43.0581713933328,4.940886813002381,2.4654557791256844,2.711818626824273,20.957313087760767,0.802458837348175,0.64
22,2859.7003562808604,-17.29451317629799,26.254981338763233,9.139203268997221,1.3745784777364236,10.6451916905095,19.782499406184353,0.5356974251984297,0.41
23,561.4193675533903,3.383716352803559,-12.717108429619946,0.6413045915382544,3.3738937383685434,3.7038957017792744,39.18940568581495,0.6191433243271585,0.41
24,150.3165313758079,16.038581723051376,25.89748588624762,9.532874862775204,4.435623467875052,4.872643676122173,20.20601756920313,0.055503712796369085,0.41
25,3502.6358673238105,15.37552431115141,5.600063676232645,9.511878317930682,2.7096602935596685,4.5707124210007075,19.15906886730927,0.3202126339296579,2.02
26,2014.8337263862682,-22.524585985731207,26.494951959589073,7.769267212005524,4.634589602883435,4.0837441326356965,10.9282301450509,0.5280569304597097,0.41
27,5527.712133893768,4.493352728536177,4.322908794021917,3.6057736951713,2.9506689951982494,2.7682431753632097,21.20609256698844,0.15810820667387537,0.66
28,3999.9824771958592,-3.0839772833607277,9.810655936914147,8.741342131805414,2.401069728093702,14.432906740602649,62.454300050398594,0.22640727795708163,0.41
29,2074.4466022486704,24.618744138008974,37.18480378588577,9.526284392219717,1.5158344230181102,9.002262854377133,20.871512691377145,0.5280569304597097,0.73
30,1807.099561053068,-12.156013965075038,7.4846633925226,9.416682614685866,1.6931221898376787,2.7682431753632097,57.749152835678885,0.827746703296889,0.41
31,1011.9600251095262,16.818419139611862,2.1652565263808508,7.75724939712326,1.4919904522193552,3.917732824309092,72.06723040038682,0.4402476223432712,0.6
32,1716.5949444854937,-18.930088926931422,4.146644493847258,8.051571617707637,2.656058794980274,17.176665162491815,19.36459617837342,0.8078594405863614,0.41
33,5128.5106512410875,21.778355477183315,7.373773699296702,8.05651049854793,4.520784196614287,16.727592545498734,33.314376425419596,0.5280569304597097,5.11
34,1858.9701309705645,20.00894382923535,15.10783839465856,4.956816054456947,2.75863793870632,13.05831452774723,51.16141653208079,0.7942369612132139,1.02
35,4200.547421696385,21.47725162026572,6.017593812073931,7.67368784305897,4.3829188594162565,16.891183366127674,20.389121541656344,0.24878514849825653,3.65
36,4515.705638294604,-5.428143299064911,4.54763244931121,6.6678209125834655,4.129312110963243,2.6952273731794034,16.920019204546623,0.5714977029005726,0.41
37,1081.8353142725805,6.598201717182853,4.54763244931121,6.321391491401721,3.5803644094621903,16.72439674725007,30.540570198203504,0.3731612171551873,0.59
38,3538.0263365303604,22.32263637830887,5.599301435457717,6.321391491401721,3.5803644094621903,11.113326396661247,19.07541357796172,0.2919128655115239,2.78
39,3538.427760299371,22.32263637830887,4.54763244931121,8.742186423488285,2.733555357856463,4.1220228496241225,42.44793324955457,0.5176369989129695,2.43
40,4515.705638294604,-8.856046565290962,3.081305671321508,5.143064422477031,3.9322420918078596,11.113326396661247,61.234054199765296,0.5176369989129695,0.41
41,2911.3870435228323,18.781799139874927,39.115568785201326,6.321391491401721,3.5803644094621903,1.5172437430852104,38.563025517397065,0.5176369989129695,1.44
42,3774.414823097905,21.463610654988887,2.611770367180852,7.199456372771827,1.6386468861751795,11.113326396661247,30.401151864136104,0.19348521632855686,1.79
43,3774.1020464428652,7.705338264581356,9.318091383842086,7.8584881185906434,2.5456276986726527,11.113326396661247,9.428255681593946,0.29564175721170716,2.66
44,3579.570936213847,22.32263637830887,22.753980981722375,6.334435133666439,3.6729060845852977,11.113326396661247,7.040802219631402,0.8446184274790612,3.13
45,3033.0541346247724,4.125908127832005,4.54763244931121,7.821286110749569,3.5803644094621903,17.251091161550253,16.614874463640167,0.5176369989129695,0.66
46,4515.705638294604,22.32263637830887,4.54763244931121,3.759383747881574,3.5803644094621903,7.507174826752979,6.6568571676906085,0.5835289610743013,3.21
47,4502.184911435681,21.87356405802564,4.738406984586511,3.3743303618239673,0.7129941698689688,12.223273448480468,7.709972056830652,0.6561654349669922,3.23
48,3799.8291004236185,21.344922752033884,10.948776975453075,5.469698251462455,2.527156855691536,14.579707333363713,8.63229803305602,0.8301622881991851,3.86
49,4374.133480194343,21.316763866219684,4.818826949545375,7.471632525376629,3.4473410465355996,4.204936794828323,50.764794851060635,0.7976364992519629,3.08
50,4541.1006458756265,21.464525798020787,24.799318174714614,5.167223747474001,3.4560695418371776,11.686737128532217,21.129769283127086,0.5717993878627314,4.94
