iteration,target,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,generation_method
1,9.08,7000.0,15.0,24.999999403953552,3.000000203499492,1.0000000149011612,5.0,50.0,0.800000011920929,Prior
2,3.86,3800.857543945313,5.551439523696899,14.613544642925262,3.179686333808998,4.780459105968475,1.6660447418689728,9.876348823308945,0.3474661111831665,Sobol
3,0.41,4873.297579586506,-23.33252990618348,46.01504753343761,6.748578589268932,1.6196114057675004,17.312840446829796,61.01111928001046,0.8184985024854541,Sobol
4,0.41,6195.44567912817,18.020343091338876,-18.928838968276978,2.423694796042914,0.77812684699893,13.181719854474068,42.67478883266449,0.6142106112092733,Sobol
5,0.41,1127.382904291153,-13.302597273141146,18.300234600901604,7.552992593613922,2.538599101826549,7.534218430519104,90.7348070293665,0.0792005192488431,Sobol
6,8.21,7473.871647394285,8.421455374640345,36.80963345025819,3.902508038380484,1.2387212481441294,7.834350035394216,46.58902753325664,0.7367833279384934,BoTorch
7,10.09,7754.726695037386,12.500992485804886,23.304620528887853,4.099913576080876,0.7278499044944925,5.610186020058688,65.00057421800396,0.6409060326149112,BoTorch
8,10.35,7909.899863594909,13.443779346640396,16.459250342728275,4.52374813740108,1.1466483760607245,4.152974331177825,58.15069819721843,0.9515960475919238,BoTorch
9,9.33,6762.818605841896,18.01034236444442,17.47602542213407,2.092379283749421,0.227328939891918,3.1719766791836728,47.00743553066712,0.87475475750776,BoTorch
10,6.61,5864.755371816258,15.601059859631306,32.68126519515925,2.321932603500352,1.1973163516718637,2.19176120306048,58.57928764913738,0.7608439456647074,BoTorch
11,9.28,6992.978719105641,21.70726602859984,19.52575702402125,3.297047203842482,1.6072381684237982,2.224633431619757,68.73439851521869,0.7409658141841357,BoTorch
12,7.32,6596.665135647315,17.1314626456292,31.814784217321552,4.293247179794084,0.3356008081993638,0.2040671935157574,40.4330842159151,0.7559028515559032,BoTorch
13,10.34,8000.0,5.079019252560656,21.054296534389145,4.373566072747397,1.2390866946180408,4.152824746036003,49.87285271950635,0.8291054086833717,BoTorch
14,10.07,7831.241073126446,15.009056554809291,22.61049632820364,3.3351872736753108,0.998608434821386,1.648547795442813,59.54796909912331,0.9364221461865212,BoTorch
15,9.04,6809.3802370904405,28.78579910154643,13.301721337274188,1.844100750804461,0.924804661655183,1.771126271969321,63.85899175651753,0.8263434406642306,BoTorch
16,9.01,8000.0,27.34634608813388,20.87912983969177,2.3175960609422,1.2960535583022026,6.8388287523194204,36.57302316649591,0.8738040015744597,BoTorch
17,8.75,7981.263490632822,19.3764975899258,27.81366803438864,4.210464859787917,1.1700886363321026,2.90593698165416,65.65293070125668,0.9446267561429648,BoTorch
18,10.38,7966.036581793596,5.885980794355447,23.41650999111909,1.9806714201330475,0.442711830987712,5.465627993021091,55.86886997910033,0.9112701796714762,BoTorch
19,10.38,8000.0,7.442761769454506,20.337672660461244,2.150281179190757,0.7268867579154116,3.939763388360321,51.04459639109492,0.8622751342785738,BoTorch
20,10.41,8000.0,11.41026814301908,19.70677261113484,3.2431885691918247,0.7822396328699515,3.95962922749622,53.58836718738917,0.8812872893126219,BoTorch
21,10.3,8000.0,12.370215309187117,23.06128899557225,1.4803785777984038,0.1693713148453365,2.711761640712135,64.16943095629506,0.7256318083490428,BoTorch
22,10.37,8000.0,9.093872690237887,18.47310022377912,2.79644909655964,0.4653067518488253,3.055039223228646,57.01506481304036,0.7999171686838122,BoTorch
23,9.06,8000.0,9.108726244405888,15.397175708861576,4.096891493544274,0.7549732189915193,3.1527118063632047,62.27371265607841,0.8086516179586495,BoTorch
24,10.1,7554.077070394463,12.000339416382864,19.480052881657933,0.0599999986588954,0.0,4.99976427823703,67.4418824586067,0.8231246587203321,BoTorch
25,9.98,7399.919278776452,9.407566012542324,19.31451467650794,1.6878836240302515,1.1380753988905192,2.2224542945993715,26.47439999819349,0.8881789105939695,BoTorch
26,10.41,8000.0,8.511817911409558,21.4963814249994,2.166558672454216,0.6097897331815931,4.415978356549351,50.255130597310135,0.856786999844484,BoTorch
27,10.38,8000.0,9.179725630866692,23.76791113868434,1.8435749572709368,1.5437197579302695,6.925834606595186,40.95527902798596,0.9267250971804228,BoTorch
28,10.41,8000.0,10.730866653673012,21.36138209579523,2.149192272937678,0.2764901520907358,3.654518735606052,46.541838507832935,1.0,BoTorch
29,10.41,8000.0,12.103344410860288,18.845668562215053,0.0599999986588954,1.2126821642064285,4.021482493796116,61.2395511274754,0.9992474533869556,BoTorch
30,8.53,7809.064309552686,2.8320737324910183,21.875262890390538,1.7628712186509696,1.6310326822785703,2.7407313160119355,82.80901535042074,0.8605067474187912,BoTorch
31,10.41,8000.0,11.339152518502644,20.78577131825401,3.0803797205894954,1.263684634610506,5.854718603128727,50.71618166180395,0.9362518513864,BoTorch
32,10.39,8000.0,12.659470052160522,20.814276438574154,1.997680112581611,0.509927851283744,5.029573665853535,50.79457224721761,0.916954886506949,BoTorch
33,10.4,8000.0,11.268694916594768,21.495191622047862,0.8812418540680341,0.9522014433493332,4.773717404343388,47.95419278950144,0.8138085205620621,BoTorch
34,10.31,7956.234930890035,12.25916234862457,22.802342706668227,2.7189632872111025,0.7205813192198868,7.369389981196148,36.38632710618368,0.7220310561001214,BoTorch
35,10.36,7940.196460144979,11.091095707714372,21.75508379456209,5.990884930682547,1.5300106354717902,2.5696485272787823,47.99947250894086,0.6127041371795346,BoTorch
36,10.41,8000.0,8.476251240463796,22.260816947601132,2.686912435025629,1.0997338410046238,3.8641384628571,41.0760923217045,0.8183581315404496,BoTorch
37,10.4,8000.0,16.68743627736523,15.728856119107846,6.502359434294833,0.2305117801843907,2.612953797554342,30.78086930467048,0.4663828988911811,BoTorch
38,10.2,7909.537934206032,17.26827951173695,20.76787606981351,2.415836139486896,1.4086863944727803,1.6159432114578918,41.897088596203936,0.9535288752004876,BoTorch
39,10.41,8000.0,11.044036830375958,20.88969681527997,4.49312868913018,0.4971035333767126,3.3866350511446037,40.72929564124508,0.7495559499272303,BoTorch
40,10.4,8000.0,13.692848723955102,19.239064779065203,2.4976706336138053,0.4288276742718104,3.859970620090722,45.43384451736687,0.6804423860941969,BoTorch
41,10.38,8000.0,16.440953313336202,17.859967740341276,3.357670379077179,0.9658139976342844,3.820905619196591,46.47361884498221,0.7575767633129449,BoTorch
42,9.92,7316.566928342551,8.859072085783183,21.00904704654809,3.729806422463382,1.1903443580060826,8.057572576651996,45.11414851635155,0.7719208794255181,BoTorch
43,10.34,8000.0,9.41546051382931,24.044436341959383,0.438095097561307,0.0009856348585194,4.38216773867083,51.48602011574399,0.7216008531367647,BoTorch
44,9.51,7605.829656090967,7.090620550406129,29.76895369457617,3.3674696985053423,0.0480704011680659,4.731734054266182,41.60378572543594,0.5766252914572071,BoTorch
45,10.23,7739.296930349626,10.594748162361412,21.02971282009857,7.636146567206989,0.9325345756644547,7.33372036304205,36.13406526463744,0.50002515355403,BoTorch
46,10.39,8000.0,6.407888541165654,22.221422265898862,0.0599999986588954,0.3626252877556423,5.993386631934369,34.0524543309865,0.5590821872794254,BoTorch
47,10.37,8000.0,6.090854112119786,21.04334390277088,3.3660718193048917,0.0,8.328384771377541,33.74092613965612,0.5494053464909855,BoTorch
48,10.38,8000.0,19.095135933995188,15.122392539736992,1.1526387651380725,1.3648773649278652,0.0,39.30438195201063,1.0,BoTorch
49,10.32,7974.495656628226,14.834674130064116,14.966529551559752,5.4889626531435445,2.218663392336963,3.271240273424312,41.95137838275531,0.7217798916312418,BoTorch
50,10.4,8000.0,14.826142171394196,17.705605315858143,0.0599999986588954,5.0,2.8750240781225496,41.513006088177775,0.9408355871054488,BoTorch
51,10.41,8000.0,12.330090993087651,18.19873488259416,3.706427677120218,5.0,0.0,11.664800986309825,0.433259155490439,BoTorch
52,10.4,8000.0,10.477757584182314,22.067304631134817,2.01806925830406,3.304310518178848,2.0976982386007457,27.335478949829607,0.7745540220926284,BoTorch
53,10.4,8000.0,10.66697478366941,18.47982822694224,1.705225725583236,2.819300820661484,2.607307472618044,36.23442611438674,0.5514253746188743,BoTorch
54,10.4,8000.0,15.107208755797316,17.85108596139682,4.4373803913599925,2.3225567534528246,4.0943094391518216,38.57464479740601,0.6800058539253555,BoTorch
