iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,9.08,9.66,9.43,9.08,9.08,9.08,10.19,9.08,8.8,9.19,9.267,0.39886087800134,1.33,0.75,0.9800000000000004,1.33,1.33,1.33,0.22000000000000064,1.33,1.6099999999999994,1.2200000000000006,1.1430000000000002,0.39886087800134,1.33,0.75,0.9800000000000004,1.33,1.33,1.33,0.22000000000000064,1.33,1.6099999999999994,1.2200000000000006,1.1430000000000002,0.39886087800134
2,9.08,9.66,9.43,9.08,9.08,9.08,10.19,9.08,8.8,9.19,9.267,0.39886087800134,1.33,0.75,0.9800000000000004,1.33,1.33,1.33,0.22000000000000064,1.33,1.6099999999999994,1.2200000000000006,1.1430000000000002,0.39886087800134,2.66,1.5,1.9600000000000009,2.66,2.66,2.66,0.4400000000000013,2.66,3.219999999999999,2.4400000000000013,2.2860000000000005,0.79772175600268
3,9.08,9.66,9.43,9.08,9.08,9.08,10.19,9.08,8.8,9.19,9.267,0.39886087800134,1.33,0.75,0.9800000000000004,1.33,1.33,1.33,0.22000000000000064,1.33,1.6099999999999994,1.2200000000000006,1.1430000000000002,0.39886087800134,3.99,2.25,2.9400000000000013,3.99,3.99,3.99,0.6600000000000019,3.99,4.829999999999998,3.660000000000002,3.4290000000000007,1.19658263400402
4,9.08,9.66,9.43,9.08,9.08,9.08,10.19,9.08,8.8,9.19,9.267,0.39886087800134,1.33,0.75,0.9800000000000004,1.33,1.33,1.33,0.22000000000000064,1.33,1.6099999999999994,1.2200000000000006,1.1430000000000002,0.39886087800134,5.32,3.0,3.9200000000000017,5.32,5.32,5.32,0.8800000000000026,5.32,6.439999999999998,4.880000000000003,4.572000000000001,1.59544351200536
5,9.08,9.66,9.43,9.08,9.08,9.08,10.19,9.08,8.8,9.19,9.267,0.39886087800134,1.33,0.75,0.9800000000000004,1.33,1.33,1.33,0.22000000000000064,1.33,1.6099999999999994,1.2200000000000006,1.1430000000000002,0.39886087800134,6.65,3.75,4.900000000000002,6.65,6.65,6.65,1.1000000000000032,6.65,8.049999999999997,6.100000000000003,5.715000000000002,1.9943043900067001
6,9.08,9.66,9.43,9.08,9.08,9.08,10.19,9.08,8.8,9.19,9.267,0.39886087800134,1.33,0.75,0.9800000000000004,1.33,1.33,1.33,0.22000000000000064,1.33,1.6099999999999994,1.2200000000000006,1.1430000000000002,0.39886087800134,7.98,4.5,5.880000000000003,7.98,7.98,7.98,1.3200000000000038,7.98,9.659999999999997,7.320000000000004,6.858000000000002,2.39316526800804
7,10.09,9.66,9.43,9.88,9.08,9.08,10.19,9.43,8.8,9.19,9.483,0.46428080583485953,0.3200000000000003,0.75,0.9800000000000004,0.5299999999999994,1.33,1.33,0.22000000000000064,0.9800000000000004,1.6099999999999994,1.2200000000000006,0.9270000000000002,0.46428080583485953,8.3,5.25,6.860000000000003,8.51,9.31,9.31,1.5400000000000045,8.96,11.269999999999996,8.540000000000004,7.785000000000003,2.8574460738428993
8,10.35,9.66,9.48,9.88,9.08,9.08,10.19,9.43,8.8,9.19,9.514,0.5067149099839079,0.0600000000000005,0.75,0.9299999999999997,0.5299999999999994,1.33,1.33,0.22000000000000064,0.9800000000000004,1.6099999999999994,1.2200000000000006,0.8960000000000001,0.5067149099839079,8.360000000000001,6.0,7.790000000000003,9.04,10.64,10.64,1.7600000000000051,9.940000000000001,12.879999999999995,9.760000000000005,8.681000000000003,3.364160983826807
9,10.35,9.66,9.48,9.88,9.08,9.08,10.19,9.43,8.8,9.19,9.514,0.5067149099839079,0.0600000000000005,0.75,0.9299999999999997,0.5299999999999994,1.33,1.33,0.22000000000000064,0.9800000000000004,1.6099999999999994,1.2200000000000006,0.8960000000000001,0.5067149099839079,8.420000000000002,6.75,8.720000000000002,9.569999999999999,11.97,11.97,1.9800000000000058,10.920000000000002,14.489999999999995,10.980000000000006,9.577000000000004,3.870875893810715
10,10.35,9.66,9.48,9.88,9.82,9.08,10.19,9.43,8.8,9.61,9.629999999999999,0.4697280537124052,0.0600000000000005,0.75,0.9299999999999997,0.5299999999999994,0.5899999999999999,1.33,0.22000000000000064,0.9800000000000004,1.6099999999999994,0.8000000000000007,0.78,0.4697280537124052,8.480000000000002,7.5,9.650000000000002,10.099999999999998,12.56,13.3,2.2000000000000064,11.900000000000002,16.099999999999994,11.780000000000006,10.357000000000003,4.34060394752312
11,10.35,9.66,10.29,9.88,9.82,9.08,10.19,9.43,8.8,9.61,9.710999999999999,0.509170349141075,0.0600000000000005,0.75,0.120000000000001,0.5299999999999994,0.5899999999999999,1.33,0.22000000000000064,0.9800000000000004,1.6099999999999994,0.8000000000000007,0.6990000000000002,0.509170349141075,8.540000000000003,8.25,9.770000000000003,10.629999999999997,13.15,14.63,2.420000000000007,12.880000000000003,17.709999999999994,12.580000000000007,11.056000000000003,4.8497742966641955
12,10.35,9.66,10.29,9.88,9.82,9.08,10.19,9.78,8.8,10.02,9.786999999999999,0.5040513642256883,0.0600000000000005,0.75,0.120000000000001,0.5299999999999994,0.5899999999999999,1.33,0.22000000000000064,0.6300000000000008,1.6099999999999994,0.39000000000000057,0.6230000000000002,0.5040513642256882,8.600000000000003,9.0,9.890000000000004,11.159999999999997,13.74,15.96,2.6400000000000077,13.510000000000003,19.319999999999993,12.970000000000008,11.679000000000002,5.353825660889884
13,10.35,9.66,10.29,9.88,9.82,9.08,10.19,9.78,8.8,10.02,9.786999999999999,0.5040513642256883,0.0600000000000005,0.75,0.120000000000001,0.5299999999999994,0.5899999999999999,1.33,0.22000000000000064,0.6300000000000008,1.6099999999999994,0.39000000000000057,0.6230000000000002,0.5040513642256882,8.660000000000004,9.75,10.010000000000005,11.689999999999996,14.33,17.29,2.8600000000000083,14.140000000000004,20.929999999999993,13.360000000000008,12.302000000000003,5.857877025115572
14,10.35,9.95,10.29,9.88,9.82,9.08,10.19,9.78,8.8,10.02,9.815999999999999,0.5042750572191064,0.0600000000000005,0.46000000000000085,0.120000000000001,0.5299999999999994,0.5899999999999999,1.33,0.22000000000000064,0.6300000000000008,1.6099999999999994,0.39000000000000057,0.5940000000000003,0.5042750572191064,8.720000000000004,10.21,10.130000000000006,12.219999999999995,14.92,18.619999999999997,3.080000000000009,14.770000000000005,22.539999999999992,13.750000000000009,12.896000000000004,6.362152082334679
15,10.35,9.95,10.29,10.14,9.82,9.19,10.19,9.78,8.8,10.02,9.852999999999998,0.49732730112516865,0.0600000000000005,0.46000000000000085,0.120000000000001,0.2699999999999996,0.5899999999999999,1.2200000000000006,0.22000000000000064,0.6300000000000008,1.6099999999999994,0.39000000000000057,0.5570000000000004,0.49732730112516865,8.780000000000005,10.670000000000002,10.250000000000007,12.489999999999995,15.51,19.839999999999996,3.3000000000000096,15.400000000000006,24.14999999999999,14.14000000000001,13.453000000000005,6.859479383459847
16,10.35,9.95,10.29,10.14,10.41,9.19,10.19,10.2,8.84,10.02,9.958,0.5225322956526227,0.0600000000000005,0.46000000000000085,0.120000000000001,0.2699999999999996,0.0,1.2200000000000006,0.22000000000000064,0.21000000000000085,1.5700000000000003,0.39000000000000057,0.4520000000000005,0.5225322956526228,8.840000000000005,11.130000000000003,10.370000000000008,12.759999999999994,15.51,21.059999999999995,3.5200000000000102,15.610000000000007,25.71999999999999,14.53000000000001,13.905000000000005,7.38201167911247
17,10.35,9.95,10.29,10.14,10.41,9.19,10.19,10.2,8.94,10.02,9.968,0.4991949073814312,0.0600000000000005,0.46000000000000085,0.120000000000001,0.2699999999999996,0.0,1.2200000000000006,0.22000000000000064,0.21000000000000085,1.4700000000000006,0.39000000000000057,0.4420000000000005,0.49919490738143113,8.900000000000006,11.590000000000003,10.490000000000009,13.029999999999994,15.51,22.279999999999994,3.740000000000011,15.820000000000007,27.18999999999999,14.92000000000001,14.347000000000005,7.881206586493901
18,10.38,9.95,10.29,10.14,10.41,9.38,10.19,10.2,9.2,10.02,10.016000000000002,0.41056059236122505,0.02999999999999936,0.46000000000000085,0.120000000000001,0.2699999999999996,0.0,1.0299999999999994,0.22000000000000064,0.21000000000000085,1.2100000000000009,0.39000000000000057,0.3940000000000003,0.41056059236122505,8.930000000000005,12.050000000000004,10.61000000000001,13.299999999999994,15.51,23.309999999999995,3.9600000000000115,16.03000000000001,28.39999999999999,15.310000000000011,14.741000000000005,8.291767178855126
19,10.38,10.13,10.29,10.3,10.41,9.38,10.28,10.2,9.2,10.17,10.074000000000002,0.42432168090835154,0.02999999999999936,0.27999999999999936,0.120000000000001,0.10999999999999943,0.0,1.0299999999999994,0.13000000000000078,0.21000000000000085,1.2100000000000009,0.2400000000000002,0.33600000000000013,0.42432168090835154,8.960000000000004,12.330000000000004,10.730000000000011,13.409999999999993,15.51,24.339999999999996,4.090000000000012,16.24000000000001,29.609999999999992,15.550000000000011,15.077000000000005,8.716088859763477
20,10.41,10.13,10.41,10.3,10.41,9.38,10.28,10.2,9.2,10.22,10.094,0.43640450145351267,0.0,0.27999999999999936,0.0,0.10999999999999943,0.0,1.0299999999999994,0.13000000000000078,0.21000000000000085,1.2100000000000009,0.1899999999999995,0.316,0.43640450145351267,8.960000000000004,12.610000000000003,10.730000000000011,13.519999999999992,15.51,25.369999999999997,4.220000000000013,16.45000000000001,30.819999999999993,15.74000000000001,15.393000000000006,9.15249336121699
21,10.41,10.13,10.41,10.37,10.41,9.38,10.28,10.41,10.06,10.22,10.208,0.31769307340401476,0.0,0.27999999999999936,0.0,0.040000000000000924,0.0,1.0299999999999994,0.13000000000000078,0.0,0.34999999999999964,0.1899999999999995,0.20199999999999996,0.31769307340401476,8.960000000000004,12.890000000000002,10.730000000000011,13.559999999999993,15.51,26.4,4.350000000000014,16.45000000000001,31.169999999999995,15.93000000000001,15.595000000000006,9.470186434621006
22,10.41,10.39,10.41,10.37,10.41,9.38,10.28,10.41,10.06,10.39,10.251,0.32487433467932364,0.0,0.019999999999999574,0.0,0.040000000000000924,0.0,1.0299999999999994,0.13000000000000078,0.0,0.34999999999999964,0.019999999999999574,0.15899999999999997,0.32487433467932364,8.960000000000004,12.910000000000002,10.730000000000011,13.599999999999994,15.51,27.43,4.480000000000015,16.45000000000001,31.519999999999996,15.95000000000001,15.754000000000007,9.79506076930033
23,10.41,10.39,10.41,10.37,10.41,10.35,10.28,10.41,10.06,10.4,10.349,0.10948871073210137,0.0,0.019999999999999574,0.0,0.040000000000000924,0.0,0.0600000000000005,0.13000000000000078,0.0,0.34999999999999964,0.009999999999999787,0.061000000000000124,0.10948871073210137,8.960000000000004,12.930000000000001,10.730000000000011,13.639999999999995,15.51,27.490000000000002,4.610000000000015,16.45000000000001,31.869999999999997,15.96000000000001,15.815000000000007,9.904549480032431
24,10.41,10.41,10.41,10.37,10.41,10.35,10.28,10.41,10.06,10.4,10.351,0.1104988687724901,0.0,0.0,0.0,0.040000000000000924,0.0,0.0600000000000005,0.13000000000000078,0.0,0.34999999999999964,0.009999999999999787,0.05900000000000016,0.11049886877249011,8.960000000000004,12.930000000000001,10.730000000000011,13.679999999999996,15.51,27.550000000000004,4.740000000000016,16.45000000000001,32.22,15.97000000000001,15.874000000000006,10.015048348804921
25,10.41,10.41,10.41,10.37,10.41,10.35,10.28,10.41,10.37,10.4,10.382000000000001,0.042110964526277,0.0,0.0,0.0,0.040000000000000924,0.0,0.0600000000000005,0.13000000000000078,0.0,0.040000000000000924,0.009999999999999787,0.028000000000000292,0.04211096452627701,8.960000000000004,12.930000000000001,10.730000000000011,13.719999999999997,15.51,27.610000000000007,4.870000000000017,16.45000000000001,32.26,15.98000000000001,15.902000000000006,10.057159313331198
26,10.41,10.41,10.41,10.37,10.41,10.35,10.29,10.41,10.37,10.4,10.383000000000001,0.03945461527713452,0.0,0.0,0.0,0.040000000000000924,0.0,0.0600000000000005,0.120000000000001,0.0,0.040000000000000924,0.009999999999999787,0.027000000000000312,0.03945461527713452,8.960000000000004,12.930000000000001,10.730000000000011,13.759999999999998,15.51,27.67000000000001,4.990000000000018,16.45000000000001,32.3,15.990000000000009,15.929000000000007,10.096613928608333
