iteration,target,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,generation_method
1,9.43,7000.0,10.000001192092896,24.999999403953552,2.0000001690919014,1.0000000149011612,5.0,69.9999988079071,0.800000011920929,Prior
2,0.41,6220.693111419678,28.13189148902893,-18.61667551100254,6.421917421335024,4.802396893501282,4.671791195869446,71.73864841461182,0.4692182540893554,Sobol
3,0.41,3407.326683402061,-4.048996567726135,22.913899356499314,5.015371920110547,1.2585871247574687,16.994034741073847,20.67658007144928,0.7145255012437701,Sobol
4,0.41,1212.1418863534927,2.7351321280002594,0.5553584266453981,7.590138260713672,1.0026104329153895,10.103348083794115,78.64931365475059,0.9098476180806756,Sobol
5,0.41,4400.256469845772,-23.18337047472596,37.64691274613142,1.211768228418059,2.632150137796998,7.741753254085779,28.95453087985516,0.1488998737186193,Sobol
6,7.1,5115.3638305203785,3.4846265416088684,26.31659123149992,2.201573492237869,0.2419530325757359,6.203057106444954,75.36918011996443,0.9741900906468528,BoTorch
7,8.94,6672.369425852768,5.871312313332865,28.61029475451663,3.934416814592897,0.4548606536309851,3.7658046106408936,86.17222169339738,0.9178521594153868,BoTorch
8,9.48,7805.838311521933,16.979404385059723,25.33211809200936,2.4650100029718733,1.5379808926619718,5.447492749279807,55.12967655724346,0.7756724310229841,BoTorch
9,9.11,8000.0,15.172531083697136,29.060007850382146,2.353216167554866,1.273853036745603,8.811277942981507,78.10340524382624,0.8722503990364064,BoTorch
10,8.85,6548.198677811185,4.502643912814136,29.02039895864984,1.1780629314954412,0.2434107164926766,3.2281652649807757,68.45285979227826,0.7051802407045749,BoTorch
11,10.29,7975.989339750434,17.03052189339114,20.056888742676342,1.8430518684300408,0.618329708630321,3.875601193937337,74.83587216851649,0.7062015099520543,BoTorch
12,6.25,7113.111262645525,21.82175517435545,34.27696105962587,2.0749640110805108,1.2506665359429965,3.193696371509565,79.24901627454945,0.7580453468577272,BoTorch
13,9.59,6943.362789108624,10.666050348672414,21.48713163142005,1.113416650784067,0.2217272605688757,8.019669712525692,50.89921744989315,0.9503464208172814,BoTorch
14,9.15,7669.114152197621,7.344840839737834,16.36659263515012,2.2192406714201094,0.7838174532346597,7.528711630538105,85.25417616204535,0.6916449917112574,BoTorch
15,0.41,8000.0,-4.421055030190807,21.625342283786477,0.9951044792139572,0.3680299214798971,3.703751407406262,83.07689248426568,1.0,BoTorch
16,8.33,6187.207430484182,10.986770295353573,26.44957916850125,1.7621798466251275,0.1380809539183432,1.6379399143349496,72.02813702083887,0.6609856623880629,BoTorch
17,9.23,8000.0,9.823004887901334,32.13876585094282,2.4560702653492195,0.4918192623426266,1.6697606052765102,64.07147754354139,0.8381174670516959,BoTorch
18,9.01,6340.71303171931,5.000585589486974,21.96805768904328,2.227036570820156,1.587907622551914,1.2498864163545185,81.33185058181488,0.9888996555905234,BoTorch
19,5.48,6561.287064458491,17.238562641887825,37.874007132312094,3.77272239183816,0.0044844735303892,9.384014175415585,73.02635833626631,0.8981216550474299,BoTorch
20,10.41,8000.0,11.823000532566075,19.611176586014096,1.3516461830221116,1.0999294232432673,4.377210736450763,71.40001852373936,0.8257517395515525,BoTorch
21,9.6,7160.770361828849,14.014928795448997,22.743446457818607,0.0599999986588954,1.7495681247898638,2.8065955279718757,65.57161872079051,0.7662790846274298,BoTorch
22,10.21,7713.808469516938,12.150860109612829,19.89289461181345,1.6682570299448678,0.9268469905548816,3.733342010804295,75.85503977345056,0.7840599252981861,BoTorch
23,10.4,8000.0,13.716320806696082,18.686071226273043,1.4936772882360794,1.1807525032530235,3.882263571927575,77.02121908023113,0.9817016138203344,BoTorch
24,10.41,8000.0,13.541612759156948,18.16030717415579,1.870799841886387,0.9694806411375612,3.4925305800371804,76.81974785564604,0.8677460800153141,BoTorch
25,10.39,8000.0,12.546095174966505,21.12773056365112,0.0599999986588954,0.3637894383835926,4.098736770672396,65.83252909195446,0.7489695822770074,BoTorch
26,10.41,8000.0,14.205405251692468,17.844644726305134,0.858598826247308,0.7568954116000459,3.754569237592485,63.34743847765476,0.8535634359439801,BoTorch
27,10.39,8000.0,13.624872880220678,19.848094339070396,0.7470538278619959,0.8945225622986631,3.748095836182735,70.17697211702823,0.9178142766433816,BoTorch
