iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,2.44,1.57,2.41,2.12,0.0,0.54,1.23,0.0,0.17,0.66,1.1139999999999999,0.9763901770182747,0.94,1.8099999999999998,0.9699999999999998,1.2599999999999998,3.38,2.84,2.15,3.38,3.21,2.7199999999999998,2.266,0.9763901770182747,0.94,1.8099999999999998,0.9699999999999998,1.2599999999999998,3.38,2.84,2.15,3.38,3.21,2.7199999999999998,2.266,0.9763901770182747
2,2.44,1.57,2.41,2.12,1.5,2.68,1.23,0.9,1.02,0.66,1.6529999999999998,0.7171091657171561,0.94,1.8099999999999998,0.9699999999999998,1.2599999999999998,1.88,0.6999999999999997,2.15,2.48,2.36,2.7199999999999998,1.7269999999999999,0.7171091657171561,1.88,3.6199999999999997,1.9399999999999995,2.5199999999999996,5.26,3.5399999999999996,4.3,5.859999999999999,5.57,5.4399999999999995,3.993,1.6934993427354308
3,2.44,2.08,2.41,2.12,1.5,2.68,1.63,1.16,2.51,0.66,1.919,0.6605965317633584,0.94,1.2999999999999998,0.9699999999999998,1.2599999999999998,1.88,0.6999999999999997,1.75,2.2199999999999998,0.8700000000000001,2.7199999999999998,1.4609999999999999,0.6605965317633584,2.82,4.92,2.9099999999999993,3.7799999999999994,7.14,4.239999999999999,6.05,8.079999999999998,6.44,8.16,5.454,2.354095874498789
4,2.44,2.08,2.41,2.12,1.5,2.68,2.5,1.81,2.51,0.66,2.0709999999999997,0.6133958301492148,0.94,1.2999999999999998,0.9699999999999998,1.2599999999999998,1.88,0.6999999999999997,0.8799999999999999,1.5699999999999998,0.8700000000000001,2.7199999999999998,1.3089999999999997,0.6133958301492148,3.76,6.22,3.879999999999999,5.039999999999999,9.02,4.9399999999999995,6.93,9.649999999999999,7.3100000000000005,10.879999999999999,6.763,2.967491704648004
5,2.44,2.08,2.41,2.12,1.5,2.68,2.5,1.81,2.51,0.66,2.0709999999999997,0.6133958301492148,0.94,1.2999999999999998,0.9699999999999998,1.2599999999999998,1.88,0.6999999999999997,0.8799999999999999,1.5699999999999998,0.8700000000000001,2.7199999999999998,1.3089999999999997,0.6133958301492148,4.699999999999999,7.52,4.849999999999999,6.299999999999999,10.899999999999999,5.639999999999999,7.81,11.219999999999999,8.18,13.599999999999998,8.072,3.5808875347972187
6,2.44,2.08,2.41,3.0,1.5,2.68,2.5,1.81,2.51,0.66,2.159,0.6806443026035454,0.94,1.2999999999999998,0.9699999999999998,0.3799999999999999,1.88,0.6999999999999997,0.8799999999999999,1.5699999999999998,0.8700000000000001,2.7199999999999998,1.2209999999999996,0.6806443026035454,5.639999999999999,8.82,5.8199999999999985,6.679999999999999,12.779999999999998,6.339999999999998,8.69,12.79,9.05,16.319999999999997,9.293,4.261531837400764
7,2.44,2.71,2.41,3.0,2.7,2.76,2.66,2.1,2.9,1.35,2.5030000000000006,0.48090308563969286,0.94,0.6699999999999999,0.9699999999999998,0.3799999999999999,0.6799999999999997,0.6200000000000001,0.7199999999999998,1.2799999999999998,0.48,2.03,0.877,0.48090308563969286,6.579999999999998,9.49,6.789999999999998,7.059999999999999,13.459999999999997,6.959999999999998,9.41,14.069999999999999,9.530000000000001,18.349999999999998,10.17,4.742434923040457
8,2.96,2.71,2.41,3.0,2.7,2.76,2.66,2.1,2.9,1.35,2.555,0.5010267236163933,0.41999999999999993,0.6699999999999999,0.9699999999999998,0.3799999999999999,0.6799999999999997,0.6200000000000001,0.7199999999999998,1.2799999999999998,0.48,2.03,0.8249999999999998,0.5010267236163933,6.999999999999998,10.16,7.759999999999998,7.439999999999999,14.139999999999997,7.579999999999998,10.129999999999999,15.349999999999998,10.010000000000002,20.38,10.995,5.24346164665685
9,2.96,2.71,2.41,3.0,2.7,2.85,2.66,2.1,2.9,2.75,2.704,0.2724864930393594,0.41999999999999993,0.6699999999999999,0.9699999999999998,0.3799999999999999,0.6799999999999997,0.5299999999999998,0.7199999999999998,1.2799999999999998,0.48,0.6299999999999999,0.6759999999999999,0.2724864930393594,7.419999999999998,10.83,8.729999999999997,7.8199999999999985,14.819999999999997,8.109999999999998,10.849999999999998,16.63,10.490000000000002,21.009999999999998,11.671,5.515948139696209
10,2.96,2.84,2.41,3.0,2.7,2.85,2.93,2.88,3.17,2.92,2.8660000000000005,0.20078733913161836,0.41999999999999993,0.54,0.9699999999999998,0.3799999999999999,0.6799999999999997,0.5299999999999998,0.44999999999999973,0.5,0.20999999999999996,0.45999999999999996,0.5139999999999999,0.20078733913161836,7.839999999999998,11.370000000000001,9.699999999999996,8.2,15.499999999999996,8.639999999999997,11.299999999999997,17.13,10.700000000000003,21.47,12.184999999999999,5.716735478827827
