iteration,uncertainty
2,53.8165
3,46.84383154086127
4,22.305285404755175
5,59.68900204916268
7,48.62883705542075
8,43.805977235544745
9,40.20628751601796
11,34.78680712736107
12,33.13036176699848
14,29.142564310134244
15,26.90107554957988
17,23.77677614424764
18,21.570972613373666
19,21.144340951004896
20,22.201526445040116
22,19.944711514075035
