iteration,uncertainty
5,12.985444774823849
6,12.48461720144701
7,7.304121587740233
8,11.459512151483587
9,10.902830417424237
10,13.896906257417728
11,13.615788356242303
12,13.247805878865027
13,12.75077424264826
14,12.442623583177832
15,12.149499369530156
16,11.871825891580455
21,16.750846049762377
22,16.51583523258064
23,16.287220337239855
24,16.008436295868783
25,15.794761886144412
26,15.586945764146291
30,19.011329592874063
31,18.807837363873904
32,18.60877434746426
33,18.414062812822266
34,18.188228457212773
39,18.81028122288892
40,18.669147349296193
41,18.50520628061433
42,18.297967516890953
43,18.168763142743643
44,17.964510012506807
45,17.8419911472498
46,17.707253238413237
51,17.056988733832178
52,16.92420258927041
53,16.832297665855002
54,16.73524332052175
55,16.645733274017186
56,16.733878145034822
57,16.611868618778967
58,16.501805756370356
59,16.396606330755517
60,16.276850544186654
65,16.769320311455445
66,16.704495019929464
67,16.639516157719125
68,16.57168120636395
69,16.503971777305747
70,16.43870019843193
71,16.373820810175705
72,16.28162768068
73,16.2168219291533
75,17.03725078805899
76,16.973410436789116
77,16.91161967430304
78,16.81041734965962
79,16.751115492808168
80,16.691755525942245
81,16.96851236135087
82,16.900091138226006
87,17.24754967205681
88,17.196276647442915
89,17.138738298450107
90,17.078405226007646
91,17.02813572207085
92,16.97772449180072
93,16.891105906526434
94,16.841000711909366
95,16.790832591005206
100,17.438006914854387
101,17.3902723367171
102,18.151186362330257
103,18.10397414223893
104,18.057025959253114
105,18.010027627459216
