iteration,uncertainty
5,16.16839583879613
6,15.302990828476313
7,14.622000058620085
8,14.070228098719648
9,13.588954755904695
10,12.89422929065557
11,12.55584920896567
16,11.154501823815338
17,11.00041770204098
18,10.840071479992979
19,10.682318058996943
20,10.525740959666372
21,10.370444332151648
22,10.193405581814611
23,10.046384522103972
24,9.905375504688596
25,9.765521192440021
26,9.615726024707808
31,19.207279831957074
32,18.970911797631626
33,18.75124045850598
34,18.599284479017886
35,18.389675017934863
36,18.19942358290373
37,18.008269721945304
38,17.79507420600396
39,17.566554865300134
44,18.522543674494436
45,18.375324858470425
46,18.230837758277048
47,18.036320245147397
48,17.899352753467245
49,17.765740247189598
50,17.63465182531257
51,17.612648649889
52,17.488049481493352
53,17.323104582244788
58,18.408723964047105
59,18.296864194622227
60,18.188917183425165
61,18.082696721456713
62,17.977662110617327
63,17.874324936048513
64,17.760497882007737
65,17.635138566068257
66,17.537058530663728
67,17.434287018171744
68,17.340796402171836
71,17.241463031613645
72,17.13446298821015
73,17.044991831554302
74,17.156398946668904
75,17.073821180057433
76,16.994720926999126
77,16.91506840948751
78,16.829432523968226
79,16.752232372310534
80,16.675300139226664
81,16.600385292968102
82,16.524947822458316
85,17.32085237636225
86,17.22516426878901
87,17.154627185181667
88,17.082627204533672
89,17.01092180520022
90,16.93568628888775
91,16.847829130854823
92,16.781959640257224
93,16.691490944988526
94,16.627321335913148
95,16.563687505256926
100,17.20209803935376
101,17.142261094622192
102,17.07331724373778
103,16.995419530663415
104,16.937476779826373
105,18.517901578952884
