iteration,uncertainty
5,9.126369705419565
6,8.627410613207699
7,8.307048642138625
8,7.987423610745836
9,7.685900189853826
10,7.4072289690544855
11,7.151541589576197
16,10.065676104788427
17,9.843739737811024
18,9.63243927281437
19,9.37822522022922
20,9.163282298626642
21,8.965369668229167
26,8.83157810051874
27,8.725816307555194
28,8.570434786139463
29,8.44903488497443
30,8.348047968770237
31,8.259892401029623
32,8.173840131786282
33,8.088371625707836
34,8.009586557158176
39,9.27301646989905
40,9.196924346622623
41,9.084971718411166
42,9.012837773303767
43,8.94237188485178
44,8.864998811371601
45,8.796970477399984
51,10.454754588343958
52,11.104252936781641
53,11.031937270626598
54,10.948239113101277
55,10.876130838516469
61,14.135776884256227
62,14.03362001269701
63,13.94870513545642
64,13.865116045108886
68,14.500944143584693
69,14.566240098207007
70,14.46981155893263
71,14.394734983286074
72,14.307629428963526
73,14.236592179221221
74,14.16633195332113
80,15.79459860007528
81,15.697322938865577
82,15.617577299375311
83,15.54904970867329
84,15.459908209561679
85,15.391793506589186
86,15.30703297743234
87,15.261147338917395
89,15.114001660919824
90,15.052643138148344
91,14.983340864632456
92,14.924285087908258
93,14.865789976312744
94,14.795462165104551
95,14.732117459178257
96,14.672885367456203
97,14.61687035625563
103,14.555245004794315
104,14.497134499301179
105,14.445556159346527
