iteration,uncertainty
5,17.39184567548827
6,16.597314458135145
7,15.82557578666861
8,15.11711530021518
9,14.478925681447809
10,13.905331926998368
11,13.388927459374653
16,15.389197099781734
17,24.666205284617817
18,24.127405445684033
19,23.617310126680405
20,23.03176230773494
21,22.598744931798784
22,22.18664805837321
27,20.433040727233138
28,20.144465184040516
29,19.86628682746481
30,19.5978364207046
31,19.34013176723968
32,19.09156931082408
33,18.85175731116354
34,18.620209887758016
35,18.39635587173311
40,17.52346929472424
41,17.474359545591945
42,17.274611035497145
43,17.114411894598124
44,16.955526567322767
45,16.786105494706042
46,16.62423614253191
47,16.480797907954976
48,16.341368956502343
49,16.203870456560324
50,16.065015343186936
56,15.544063342790494
57,15.43422013529906
58,15.324056705385443
59,15.218162090357417
60,15.090859472191058
61,14.967478399403076
62,14.86559215620248
63,14.768048856965159
64,14.656897510479642
65,14.553426658526744
71,14.67275055857579
72,14.589817062439595
73,14.511046979688196
74,16.05667287989457
75,15.972016372478102
76,15.887847934324757
77,15.80611695155876
78,15.874210055440187
79,15.774201457286292
85,15.457312063378142
86,15.388439355645716
87,15.307718709988938
88,15.223908239659073
89,15.158040697670048
90,15.092920006867626
91,15.027762742967292
92,14.94587542656933
93,14.877200195143843
94,14.811275822883012
99,14.515006546646898
100,14.450648588400032
101,15.342783370835313
102,15.272568456557014
103,15.19925927638665
104,15.135459291865848
105,15.064894434794867
