iteration,uncertainty
5,15.76647633429867
6,15.20038641687185
7,14.583455400849674
8,13.989114015458593
9,13.438390923666564
10,12.934889601384315
11,12.47624367341176
16,10.5838439973938
17,10.276291874778282
18,9.995368830026923
19,9.736901416579958
20,14.975147039094983
21,14.69017875113918
22,14.388281656159583
23,14.131098453054658
24,13.878164261698117
25,13.632227976903183
26,13.40902008028757
27,13.199504560643598
28,12.969687034357147
29,12.795688701412736
30,12.618281685670372
31,12.5628028630395
36,12.166967334994828
37,12.008053823465563
38,11.896519390850912
39,11.783588769592784
40,11.676769146908503
41,11.56989917923528
42,11.44702760864348
43,11.348115217328893
44,11.250755974779663
45,11.15518851826627
46,11.061089076119016
47,11.26068467598722
48,11.148220708914346
54,10.593815696804976
55,10.524336855333619
56,10.454197652557173
57,10.362094853516139
58,10.272427070974096
59,10.202373187214135
60,10.119896337852877
61,10.03660370907243
62,9.972705852753645
63,9.904187387272536
64,10.123753686508982
65,10.062368953213012
66,10.008824248961801
67,9.955924352925004
73,9.90387715295944
74,9.85690020664259
75,9.81152549108558
76,10.548047780542587
77,10.50151979138374
78,10.455350200444656
79,10.409196441108765
80,10.363771386873363
81,10.311348710958615
82,10.267236465143474
83,10.20524804720772
84,10.156801980639523
85,10.109288722630719
90,9.928845657916474
91,9.87417122151966
92,9.823652059801063
93,9.78367841839602
94,9.737685908675786
95,11.878614755968705
96,11.820363970989934
97,11.776411441451813
98,11.732849109770532
99,11.79745045994146
100,11.75520513228207
101,11.709917227176378
102,11.655359171518914
103,11.600015737019774
104,11.560402650977448
105,11.512369799820835
