iteration,uncertainty
5,25.295416621018656
6,34.084193306184225
7,32.641700948576904
8,31.344621523277322
9,30.133359308412274
10,29.02069511572733
11,28.00348033269796
12,27.07321770064775
17,24.634704470723047
18,24.20144095801828
19,23.780789658602664
20,23.37411942726399
21,22.981775250201927
22,22.604411206482148
23,22.241553516684462
24,21.89219246608759
25,21.55711797434899
26,21.235097412778156
27,20.925537951172327
32,24.634722650328204
33,24.394190930380173
34,24.154585980211554
35,23.92275430187242
36,23.694957091953256
37,23.470445951512996
38,23.252406358359845
39,23.03869546846976
40,22.8263330114585
41,22.622137602282613
42,22.38838827462012
43,22.199110321825607
48,23.926452171148647
49,23.76973689035566
50,23.57805458387099
51,23.426306760625042
52,23.202064595188286
53,22.991836158503737
54,22.85341516352619
55,22.716524010959414
56,22.555880913311942
57,22.414219307100897
58,22.2831401369702
63,24.208868832697046
64,24.092175815448073
65,23.97611895890077
66,23.86112765697469
67,23.746960704569936
68,23.574023430660763
69,23.58226973004651
70,23.42095036718282
76,23.72417936401268
77,23.632180618155008
78,23.547137036311597
79,23.408940168126037
80,23.325632654871328
81,23.23352063212263
82,23.12445593874199
83,23.042846337621494
84,22.960172291993032
85,22.87928069077644
90,24.705599090734427
91,24.625906650274324
92,24.548647596528095
93,24.471530879976953
94,24.394722161129362
95,24.317974175266315
96,24.241319361984438
97,24.165366412503825
98,24.043080456470584
99,23.943659994948092
100,23.870604151550076
105,25.280138227613715
