iteration,uncertainty
5,29.543948686660013
6,27.75428796141534
7,25.697807418580457
8,24.514812072245217
9,23.459090843634087
10,22.515077081791773
11,21.667604072115523
16,18.25646545362423
17,17.79978669053013
18,17.374302268608883
19,16.97683352260643
20,16.602014624284788
21,16.2026837755385
22,15.879571938773339
23,15.57525042202804
24,15.28748080197759
25,15.014320630651259
26,14.755178193260551
27,14.509023907897642
29,14.038874776635579
30,13.825915842680686
31,13.621856781958497
32,13.411108847792702
33,13.226053781177114
34,13.048078188151267
35,12.877354652922431
36,12.712996372794704
37,12.554703832135464
38,12.402042790361644
39,12.254628591270452
40,12.10357554609381
41,11.966646837183648
42,11.834156053128414
44,11.581880554545192
45,11.461482850652546
46,11.344850578162397
47,11.231683500697754
48,11.121814710585555
49,11.01508823975608
50,10.911358164774908
51,10.81031431544748
52,10.712200445125092
53,10.615168077200979
54,10.5221430391248
55,10.431553183403794
56,10.343252617673523
57,10.257065167083493
58,10.173067689386611
60,10.011020810420215
61,9.9326582860946
62,9.856450389567128
63,9.781810586090474
64,9.708812900887335
65,9.637071351644463
66,9.56725512559376
67,9.49890474706587
68,9.48566290550747
69,9.420255946427268
70,9.356146267539417
71,9.29335462950746
72,9.231805943163138
73,9.171459898772838
74,9.11227798524335
75,9.05401354769177
77,8.93824472176748
78,8.883522307606569
79,8.829687149850578
80,8.77676345414857
81,8.724778977490844
82,8.673754329764662
83,8.623637220698178
84,8.574376585464687
85,8.525846421193927
86,10.149879628003129
87,10.094523893204
88,10.040060324120738
89,9.986465322382443
90,9.933716149720098
91,9.881766099428337
93,9.780304328472821
94,9.730727337440811
95,9.681894061623408
96,9.633266085690089
97,9.584484661454937
98,9.538245094978338
99,9.492234647338995
100,9.44656742548489
101,9.40192249350447
102,9.357842011524294
103,9.314058112999557
104,9.270788074873463
105,9.22851430716019
