iteration,uncertainty
5,1.2624754412790011
6,2.202004137648751
7,1.330311302503413
8,2.6491460888369294
9,2.5142937546383552
10,2.6288278756810906
11,2.8436631014785734
13,2.980948183213844
14,3.064628768675892
15,3.1126276145190683
16,3.1368405058872533
17,3.144375576089939
18,3.3055374415936924
19,3.3742058879032877
20,3.460766208515103
21,3.384805450318812
22,3.430928236504662
23,3.49715487925934
24,3.5000242191740165
29,3.4502927692785685
30,3.4124941839592284
31,3.43319244836595
32,3.408487761450367
33,3.4333920844742782
34,3.4418432388461837
35,3.417912311840162
36,3.417409765622618
41,3.3044420138848136
42,3.281182563284987
43,3.2638415773585256
44,3.243684465725634
45,3.2443721909762826
46,3.2040397825447764
47,3.2049117323747405
48,3.1688990153223298
53,3.07545920083698
54,3.0722272166226254
55,3.1095296501438243
56,3.1059762189562674
57,3.079442116610305
58,3.0775989168619082
59,3.0890221233592734
60,3.167328441959047
61,3.1426719646604075
66,3.0676020729643168
67,3.0647616504961817
68,3.072607762798928
69,3.0940162575809125
70,3.0767158506439727
71,3.0732493787880477
72,3.069359651214294
73,3.059562919358306
74,3.064740120548969
75,3.0671554354284782
80,2.996532241292371
81,2.9988620829876638
82,2.986938526150328
83,2.974131525867441
84,2.975798809830304
85,3.0195747601163676
86,3.0024334719838355
87,3.0035017795158776
88,3.0047195120055297
89,3.0095604946046874
90,3.0019756925213215
96,2.926282518389015
97,2.9247512371894677
98,2.9155771093147704
99,2.911347389936789
100,2.909480989842896
101,2.9070668011606013
102,2.9039296465582543
103,2.8906062737907696
104,2.8789810109721596
105,2.9293047192200636
