iteration,uncertainty
5,1.4776723712617157
6,3.1394249296469714
7,2.821501603399416
8,2.728638526494709
9,2.991167438665206
10,2.9110334934521096
11,3.0772178053377384
13,2.9172427608006477
14,3.0206580506809333
15,3.235514728069639
16,3.3642885577785973
17,3.4413654600248904
18,3.4840102567495124
19,3.4457582294733133
20,3.477581199627121
21,3.5050270769987657
26,3.5375757875395446
27,3.508227171594956
28,3.492559507900098
29,3.5052080497535485
30,3.478247323681804
31,3.458452915116382
36,3.3500898506046908
37,3.3415678565449505
38,3.3103580250158258
39,3.2721024384566313
40,3.2310651851329415
41,3.208379664653074
42,3.177372436484194
43,3.168817859932767
48,3.0739758882647448
49,3.063644109393945
50,3.195427545601807
51,3.2061322167209743
52,3.1969925161390456
53,3.1755788144740973
54,3.1512204119448732
55,3.1249829632091997
56,3.111137919578304
60,3.0414812062702667
61,3.0333594781339563
62,3.0134774999903975
63,2.9990855807640293
64,3.110117243379658
65,3.0902538318165216
66,3.0670325728880368
67,3.05397702306783
70,3.0120385047710516
71,3.005840814251883
72,3.10573774837738
73,3.097971394862505
74,3.086826021150179
75,3.066275670098104
76,3.0599440017073336
77,3.0533170656211484
78,3.035137144764549
80,3.0046919226706663
81,2.998834000792567
82,2.980810968437229
83,3.0067481123483466
84,2.997385776453637
85,2.991268596506483
86,2.9799033587868724
87,2.9631528304278656
91,2.9156698715858584
92,2.9005580473296013
93,2.8853480619526883
94,2.8719811743318955
95,2.8654481245031413
96,2.8696326267484515
97,2.8576243202607503
98,2.852162275448443
99,2.847471964710384
100,2.8398267007656313
102,2.8231664278672515
103,2.815868744185287
104,2.802324820768266
105,2.795176195235171
