iteration,uncertainty
5,0.9622398539072837
6,3.4611222065784126
7,3.1866263769719985
8,3.910132470582039
9,3.6942628192614815
10,3.612131004254887
11,3.9569446674510917
16,3.9669335902400737
17,3.928590174763164
18,3.8739752129585554
19,3.815349157898382
20,3.6775238666733103
21,3.9060942801474723
27,3.720793858766934
28,3.692137830675689
29,3.640234395429808
30,3.601197629391354
31,3.5492439013046786
32,3.5171557225863244
33,3.485129364375799
34,3.4495131751316084
39,3.2927193809941673
40,3.270447936410846
41,3.2440971960368485
42,3.222535555765692
43,3.1875281263205686
44,3.1656641128634457
45,3.1334752620559323
46,3.305428693882864
47,3.2756341842194465
52,3.15915963506322
53,3.131793308520615
54,3.110440958989683
55,3.0928983071331753
56,3.068179336807262
57,3.04745767716412
58,3.0280457253173765
59,3.012249186339652
60,2.994216168832106
61,3.140431302074501
67,3.035231866896065
68,3.019327713676134
69,2.9975198731565476
70,2.9829960823231794
71,2.962260368079503
72,2.9433623566999936
73,2.9291776051712444
74,2.9115093758094956
75,2.896602975347833
76,2.8833807276888663
77,2.8684719554773603
82,2.7994713600088597
83,2.7831772200414306
84,2.9095421997556374
85,2.8965018572473213
86,2.8843354298912205
87,2.8704483158946807
88,2.85796491044011
89,2.8427456569893477
90,2.9571074994596898
91,2.9418269839557287
92,2.927841040816826
93,2.9174399518063145
99,2.847794398142552
100,2.8352149438493908
101,2.9023479186971644
102,2.892240305370361
103,2.8789786454390924
104,2.8682719237710748
105,2.8591540236653317
