iteration,uncertainty
5,1.137882793739449
6,2.4319608001226776
7,2.2600695311680763
8,2.3066883052332834
9,2.807818449338284
10,2.6807954043529696
11,2.8460465262668624
12,3.125362058176914
14,3.180357886633944
15,3.193659300317579
16,3.125904560328982
17,3.151128595475598
18,3.3709818423360383
19,3.528141149480643
21,3.448739669853427
22,3.4252979170537103
23,3.43756444833947
24,3.3754112363746693
25,3.3350262266526522
26,3.3342795180603586
28,3.243235872141186
29,3.1868458859667035
30,3.1745751513032068
31,3.1727537850426764
32,3.1683420909522595
33,3.161029101617647
38,3.0111313452420654
39,2.997231290956115
40,2.9887066782266403
41,2.9733639908258547
42,3.066059585718965
43,3.0913977460706796
44,3.0690539832840598
45,3.048565407720966
46,3.1188466183736265
47,3.105473393973791
52,3.003217698633813
53,2.994053568285249
54,2.994137469105086
55,3.075070153809978
56,3.1747965786957035
57,3.2556924871056747
58,3.267657641910638
59,3.253698097207675
60,3.330104612599591
61,3.399277899578915
62,3.4617741977463212
66,3.4148459509837252
67,3.392432254245902
68,3.38771688772819
69,3.4469228797388727
70,3.501329121527313
71,3.5510603596732957
72,3.5525837680071315
73,3.5482304554255317
74,3.5775021860627736
75,3.5620663691332184
76,3.554589476857755
77,3.547743702296501
79,3.524624335738043
80,3.525638722944853
81,3.527892998754821
82,3.5723451245521463
83,3.5730355980688326
84,3.570185361218981
85,3.5706474014997918
86,3.5546161620755012
87,3.594079106682457
88,3.595996692365005
89,3.638947527447912
94,3.596480787266047
95,3.5964378213837946
96,3.5778890726132704
97,3.5615424507950615
98,3.5617488723076605
99,3.5638835875131103
100,3.564293169272257
101,3.559525837879142
102,3.5481385092532167
103,3.543858394808677
104,3.539109376538902
105,3.5238563491238892
