iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target
1,5810.632022584152,-16.897396725822386,12.91492261849531,7.134175537825748,4.997106108333238,7.286488025966035,3.4174634348723276,0.8229792104918598,0.41
2,7636.715625126759,25.562173641523707,-11.867948031972627,4.491517085512011,2.748766209036777,15.10861677696887,99.63656457231001,0.15468623419959182,0.41
3,2461.810105570115,-29.848502502166177,23.764467472538612,0.596035353789224,3.600990682266926,19.13519858257306,26.856422720076644,0.5086026718712793,0.41
4,190.12499390227813,11.948047140740883,-0.8470467761972706,3.3373230488057626,1.9297420423183493,3.559597791901891,49.428888635267334,0.6463885060665342,0.41
5,4774.970062554332,5.40031064513223,42.54333064323907,8.56222739704632,0.1612234860012407,8.693959142336574,74.17587545608153,0.345319687185112,4.31
6,5219.953663870921,-14.29592260481095,-9.966325992181808,4.421873457722266,2.975621900948461,8.693959142336574,97.32572678938091,0.15687325306683256,0.41
7,6941.421413903263,-16.458499862948184,44.05456278591979,4.057708506189184,0.1612234860012407,3.511165234156592,55.09688640381596,0.6342946552760846,0.41
8,7747.904535421781,5.40031064513223,25.848967925464322,4.8788863646940905,0.27075239963605974,19.1272810417548,61.477566808851314,0.3888498812103161,10.14
9,3391.0621942962043,-25.380654506503326,-18.29299241669783,2.9991067330309527,0.27075239963605974,18.907332776251174,61.477566808851314,0.146474941875236,0.41
10,7747.904535421781,-13.08598004449953,15.451228970016032,4.646677696787611,0.27075239963605974,19.1272810417548,28.670501689181602,0.8292640102912693,0.41
11,4929.782706687568,-15.941980633963691,40.747181219838666,6.725938799744106,2.3460777337277454,13.74425604190254,75.58786021072078,0.3888498812103161,0.41
12,1716.4833925518396,-0.2975750961323045,13.291396897086747,0.6152902894644712,0.4463752542762438,19.1272810417548,23.53855855908081,0.3888498812103161,0.41
13,5452.674319466646,19.39349126418087,13.039496310780805,3.31597930898576,0.27075239963605974,7.843551124258575,71.19546308173416,0.3888498812103161,7.44
14,7471.237436815012,19.481026434746397,25.848967925464322,5.53566361415826,0.828169136246415,16.171163599443133,61.477566808851314,0.9543386630133504,8.79
15,7747.904535421781,11.733341000199031,25.848967925464322,4.8788863646940905,4.402212827997005,19.985340234801352,29.161471309178253,0.3888498812103161,9.8
16,7747.904535421781,14.252481131861602,38.54608901567858,8.092249526253843,4.279776157534532,7.8097261097273325,67.67866017742548,0.37357907123865114,6.37
17,7747.904535421781,5.40031064513223,26.624461493667297,5.533664209055203,1.1268631731940875,8.323443750618221,14.281199368551766,0.9768036164556059,10.06
18,7414.836977341144,9.857393358426409,26.464750792881016,5.314219076753548,1.3581693323603363,19.1272810417548,73.54966299101991,0.885578998951319,9.61
19,7453.8078618774425,18.277311066693045,25.848967925464322,5.259066576757593,0.16262729435103707,19.817640361301518,28.01159575335724,0.8518437255562312,8.95
20,7747.904535421781,5.40031064513223,25.622987141935013,5.3898785038437325,4.5586034098855635,19.94857195712318,61.477566808851314,0.8384904334524729,10.16
21,7747.904535421781,5.40031064513223,26.379391419887476,5.271830177715825,4.5586034098855635,6.851259552559285,33.04498222694282,0.5789650187793551,10.08
22,7739.787635160602,5.40031064513223,25.622987141935013,5.3898785038437325,2.483286293397445,11.435282926035578,61.477566808851314,0.5874074182174434,10.16
23,7747.904535421781,5.40031064513223,25.661464447137284,5.505953920609871,2.7955508426216853,16.226737300034348,68.0548359024626,0.6302976904720735,10.16
24,7743.512026931003,5.40031064513223,25.927626336105035,5.3898785038437325,4.116244254958993,16.783620602986645,27.799651916208113,0.6568291651805621,10.13
25,7746.075345794737,5.40031064513223,25.83053821943763,5.3898785038437325,4.5586034098855635,16.76012271444918,58.44587455692036,0.37585398925301877,10.14
26,7747.777627685169,5.40031064513223,25.704118140506814,5.505949525448071,4.307484679822486,10.337259755742718,69.21299211039015,0.39008562744042363,10.15
