iteration,irrad,tmin,tmax,vap,wind,rain,wav,SMLIM,target
1,6032.540112595947,11.054895914457404,-1.5997493709066042,2.2064995630612225,1.2557166792174765,14.768231861375137,23.28968055977869,0.6884661511410843,0.41
2,4720.976684625027,-1.3853995604879792,-11.945179991373305,9.744888684440255,4.35875838067048,0.020959137741681566,48.255679360609115,0.5228556950763141,0.41
3,1633.3653283023061,25.705669133929717,37.2803346073706,0.3306764442686815,0.5010489080001064,4.998281920108187,6.04718377424089,0.03656663051710805,0.53
4,7365.104119963687,-10.093420193811294,20.967886622977332,7.971856688722942,3.4820232861742735,16.585268326942046,79.34440738433128,0.24299590597234605,0.41
5,800.5792863373806,-18.224936291968604,30.58305583836244,5.639597812983916,2.607851613146897,10.65244970401006,97.73946006337717,0.967107338364617,0.41
6,1978.100969618653,25.78740836357876,30.365624587478017,1.8909016999384973,0.5010489080001064,0.9690940184698061,77.46518897535725,0.03656663051710805,0.8
7,1921.7040958566633,-1.4214103533195661,-11.692859519033087,1.8521880202390264,3.732181361200664,0.9690940184698061,78.8751278512803,0.03656663051710805,0.41
8,1901.7321558229946,25.78740836357876,-9.906119857939695,1.8909016999384973,0.5010489080001064,0.3235067580869505,77.46518897535725,0.21173017092946755,0.41
9,1978.100969618653,25.78740836357876,-12.143106866527017,8.539847000074687,4.285120499305181,13.83030098181543,16.993329433432567,0.09379569510198231,0.41
10,2163.590358760317,-4.781842235896685,-12.195952658987796,6.141817407088535,0.5010489080001064,5.34073469693384,78.80996849186357,0.05168102218208793,0.41
11,1978.100969618653,-6.353954074533953,25.774388939940668,6.9355023988603985,0.5010489080001064,8.269682597696052,11.443534537256857,0.6905993805779382,0.41
12,7146.567968820728,25.78740836357876,-8.779164343918806,9.25432647905247,0.5010489080001064,0.9690940184698061,62.966337828501274,0.3240318942652228,0.41
13,1978.100969618653,-1.0832267616636226,19.346004297869175,0.41498528609902213,1.3615015270876554,4.702502809295373,52.008698792519326,0.03656663051710805,0.41
14,6494.002957899007,-12.904095277482993,38.116511408029766,1.8909016999384973,0.6039723292616122,13.652992643371416,56.32443462261289,0.6998192040744154,0.41
