iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,mean_cum_regret,std_cum_regret
16,5.56,8.82,10.14,6.87,7.69,5.43,2.75,0.8,3.46,7.86,5.938,2.9192609414789294,4.8500000000000005,1.5899999999999999,0.2699999999999996,3.54,2.7199999999999998,4.98,7.66,9.61,6.95,2.55,4.4719999999999995,2.9192609414789294,104.057,56.12239669458941
17,7.83,8.82,10.14,6.87,7.69,5.43,2.75,9.81,3.46,7.86,7.066,2.494550505045393,2.58,1.5899999999999999,0.2699999999999996,3.54,2.7199999999999998,4.98,7.66,0.5999999999999996,6.95,2.55,3.344,2.494550505045393,107.401,58.61694719963481
18,7.83,9.54,10.14,7.28,7.69,5.43,2.75,9.81,3.46,7.87,7.18,2.5591361389691207,2.58,0.870000000000001,0.2699999999999996,3.13,2.7199999999999998,4.98,7.66,0.5999999999999996,6.95,2.54,3.2300000000000004,2.5591361389691207,110.631,61.17608333860393
19,7.83,9.54,10.14,7.28,7.69,5.47,3.23,9.81,3.48,7.87,7.234,2.4631560603781844,2.58,0.870000000000001,0.2699999999999996,3.13,2.7199999999999998,4.94,7.18,0.5999999999999996,6.93,2.54,3.1759999999999997,2.4631560603781844,113.807,63.63923939898211
20,7.83,9.54,10.16,7.28,7.73,5.47,3.33,9.81,3.83,7.87,7.284999999999999,2.390649609532011,2.58,0.870000000000001,0.25,3.13,2.6799999999999997,4.94,7.08,0.5999999999999996,6.58,2.54,3.125,2.390649609532011,116.932,66.02988900851412
21,7.89,9.54,10.16,7.7,7.73,5.47,3.56,9.81,3.83,7.92,7.361,2.3550156876099337,2.5200000000000005,0.870000000000001,0.25,2.71,2.6799999999999997,4.94,6.85,0.5999999999999996,6.58,2.49,3.0490000000000004,2.3550156876099337,119.98100000000001,68.38490469612405
22,7.95,9.54,10.16,7.7,9.41,5.47,3.56,9.81,3.85,7.92,7.537000000000001,2.440255223446014,2.46,0.870000000000001,0.25,2.71,1.0,4.94,6.85,0.5999999999999996,6.5600000000000005,2.49,2.873,2.440255223446014,122.85400000000001,70.82515991957007
23,7.95,9.54,10.16,7.7,9.41,5.47,3.56,9.81,3.85,7.92,7.537000000000001,2.440255223446014,2.46,0.870000000000001,0.25,2.71,1.0,4.94,6.85,0.5999999999999996,6.5600000000000005,2.49,2.873,2.440255223446014,125.72700000000002,73.26541514301609
24,7.95,9.54,10.16,7.74,9.41,5.47,3.56,9.81,4.11,7.92,7.567,2.397906726014727,2.46,0.870000000000001,0.25,2.67,1.0,4.94,6.85,0.5999999999999996,6.3,2.49,2.843,2.397906726014727,128.57000000000002,75.66332186903081
25,7.99,9.54,10.16,7.74,9.41,5.47,3.56,9.81,4.22,7.92,7.582000000000001,2.3812032439270885,2.42,0.870000000000001,0.25,2.67,1.0,4.94,6.85,0.5999999999999996,6.19,2.49,2.8280000000000003,2.3812032439270885,131.39800000000002,78.0445251129579
26,7.99,9.54,10.16,7.74,9.41,5.47,3.56,9.81,4.22,7.92,7.582000000000001,2.3812032439270885,2.42,0.870000000000001,0.25,2.67,1.0,4.94,6.85,0.5999999999999996,6.19,2.49,2.8280000000000003,2.3812032439270885,134.22600000000003,80.42572835688499
27,7.99,9.54,10.16,7.74,9.41,5.47,3.56,9.84,4.22,7.92,7.585000000000001,2.384338948686244,2.42,0.870000000000001,0.25,2.67,1.0,4.94,6.85,0.5700000000000003,6.19,2.49,2.825,2.384338948686244,137.05100000000002,82.81006730557124
28,7.99,9.54,10.16,7.74,9.41,5.47,3.56,9.84,4.25,7.92,7.588000000000001,2.3796489003398986,2.42,0.870000000000001,0.25,2.67,1.0,4.94,6.85,0.5700000000000003,6.16,2.49,2.822,2.3796489003398986,139.87300000000002,85.18971620591114
29,7.99,9.54,10.16,7.74,9.41,5.47,3.65,9.84,4.25,7.92,7.5969999999999995,2.362832810185454,2.42,0.870000000000001,0.25,2.67,1.0,4.94,6.76,0.5700000000000003,6.16,2.49,2.813,2.3628328101854534,142.686,87.55254901609659
30,7.99,9.54,10.16,7.75,9.41,5.47,3.65,9.84,4.25,7.92,7.597999999999999,2.36290217035464,2.42,0.870000000000001,0.25,2.66,1.0,4.94,6.76,0.5700000000000003,6.16,2.49,2.812,2.36290217035464,145.49800000000002,89.91545118645124
31,7.99,9.54,10.16,7.75,9.41,5.47,3.65,9.84,4.25,7.92,7.597999999999999,2.36290217035464,2.42,0.870000000000001,0.25,2.66,1.0,4.94,6.76,0.5700000000000003,6.16,2.49,2.812,2.36290217035464,148.31000000000003,92.27835335680588
32,7.99,9.54,10.16,7.75,9.41,5.47,3.65,9.84,4.26,7.92,7.598999999999999,2.3613294278153285,2.42,0.870000000000001,0.25,2.66,1.0,4.94,6.76,0.5700000000000003,6.15,2.49,2.811,2.3613294278153285,151.12100000000004,94.63968278462121
33,7.99,9.54,10.16,7.75,9.41,5.47,3.65,9.84,4.26,7.92,7.598999999999999,2.3613294278153285,2.42,0.870000000000001,0.25,2.66,1.0,4.94,6.76,0.5700000000000003,6.15,2.49,2.811,2.3613294278153285,153.93200000000004,97.00101221243655
34,7.99,9.54,10.16,7.75,9.41,5.47,3.65,9.84,4.26,7.92,7.598999999999999,2.3613294278153285,2.42,0.870000000000001,0.25,2.66,1.0,4.94,6.76,0.5700000000000003,6.15,2.49,2.811,2.3613294278153285,156.74300000000005,99.36234164025188
35,7.99,9.54,10.16,7.75,9.41,5.47,3.65,9.84,4.26,7.92,7.598999999999999,2.3613294278153285,2.42,0.870000000000001,0.25,2.66,1.0,4.94,6.76,0.5700000000000003,6.15,2.49,2.811,2.3613294278153285,159.55400000000006,101.72367106806722
36,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,162.27800000000005,104.16971640243406
37,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,165.00200000000004,106.6157617368009
38,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,167.72600000000003,109.06180707116775
39,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,170.45000000000002,111.50785240553459
40,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,173.174,113.95389773990144
41,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,175.898,116.39994307426828
42,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,178.62199999999999,118.84598840863512
43,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,181.34599999999998,121.29203374300197
44,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,184.06999999999996,123.73807907736881
45,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,186.79399999999995,126.18412441173565
46,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,189.51799999999994,128.6301697461025
47,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,192.24199999999993,131.07621508046932
48,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,194.96599999999992,133.52226041483615
49,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,197.6899999999999,135.96830574920298
50,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,200.4139999999999,138.4143510835698
51,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,203.1379999999999,140.86039641793664
52,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,205.86199999999988,143.30644175230347
53,7.99,9.54,10.16,7.75,10.26,5.47,3.65,9.84,4.27,7.93,7.685999999999998,2.4460453343668385,2.42,0.870000000000001,0.25,2.66,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7240000000000006,2.4460453343668385,208.58599999999987,145.7524870866703
54,7.99,9.54,10.16,7.76,10.26,5.47,3.65,9.84,4.27,7.93,7.687,2.44607645015441,2.42,0.870000000000001,0.25,2.6500000000000004,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.723,2.44607645015441,211.30899999999988,148.1985635368247
55,7.99,9.54,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.6930000000000005,2.4463489802833394,2.42,0.870000000000001,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7170000000000005,2.446348980283339,214.0259999999999,150.64491251710805
56,7.99,9.54,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.6930000000000005,2.4463489802833394,2.42,0.870000000000001,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7170000000000005,2.446348980283339,216.7429999999999,153.0912614973914
57,7.99,9.54,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.6930000000000005,2.4463489802833394,2.42,0.870000000000001,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7170000000000005,2.446348980283339,219.45999999999992,155.53761047767475
58,7.99,9.54,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.6930000000000005,2.4463489802833394,2.42,0.870000000000001,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7170000000000005,2.446348980283339,222.17699999999994,157.9839594579581
59,7.99,9.54,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.6930000000000005,2.4463489802833394,2.42,0.870000000000001,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.7170000000000005,2.446348980283339,224.89399999999995,160.43030843824144
60,7.99,10.09,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.747999999999999,2.498122850817745,2.42,0.3200000000000003,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.662,2.498122850817745,227.55599999999995,162.92843128905918
61,7.99,10.09,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.747999999999999,2.498122850817745,2.42,0.3200000000000003,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.662,2.498122850817745,230.21799999999996,165.4265541398769
62,7.99,10.09,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.747999999999999,2.498122850817745,2.42,0.3200000000000003,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.662,2.498122850817745,232.87999999999997,167.92467699069465
63,7.99,10.09,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.747999999999999,2.498122850817745,2.42,0.3200000000000003,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.662,2.498122850817745,235.54199999999997,170.4227998415124
64,7.99,10.09,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.747999999999999,2.498122850817745,2.42,0.3200000000000003,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.662,2.498122850817745,238.20399999999998,172.92092269233012
65,7.99,10.09,10.16,7.82,10.26,5.47,3.65,9.84,4.27,7.93,7.747999999999999,2.498122850817745,2.42,0.3200000000000003,0.25,2.59,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.662,2.498122850817745,240.86599999999999,175.41904554314786
66,7.99,10.09,10.16,7.83,10.26,5.47,3.65,9.84,4.27,7.93,7.748999999999998,2.498156876134439,2.42,0.3200000000000003,0.25,2.58,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6610000000000005,2.498156876134439,243.527,177.9172024192823
67,7.99,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.75,2.498194903881156,2.42,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6600000000000006,2.498194903881156,246.18699999999998,180.41539732316343
68,7.99,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.75,2.498194903881156,2.42,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6600000000000006,2.498194903881156,248.84699999999998,182.91359222704457
69,7.99,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.75,2.498194903881156,2.42,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6600000000000006,2.498194903881156,251.50699999999998,185.41178713092572
70,7.99,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.75,2.498194903881156,2.42,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6600000000000006,2.498194903881156,254.16699999999997,187.90998203480686
71,7.99,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.75,2.498194903881156,2.42,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6600000000000006,2.498194903881156,256.827,190.408176938688
72,7.99,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.75,2.498194903881156,2.42,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6600000000000006,2.498194903881156,259.487,192.90637184256914
73,7.99,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.75,2.498194903881156,2.42,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6600000000000006,2.498194903881156,262.14700000000005,195.40456674645029
74,7.99,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.75,2.498194903881156,2.42,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6600000000000006,2.498194903881156,264.8070000000001,197.90276165033143
75,7.99,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.75,2.498194903881156,2.42,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6600000000000006,2.498194903881156,267.4670000000001,200.40095655421257
76,8.07,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.757999999999998,2.499176753341877,2.34,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.652,2.4991767533418767,270.1190000000001,202.90013330755446
77,8.07,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.757999999999998,2.499176753341877,2.34,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.652,2.4991767533418767,272.7710000000001,205.39931006089634
78,8.07,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.757999999999998,2.499176753341877,2.34,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.652,2.4991767533418767,275.42300000000006,207.89848681423823
79,8.07,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.757999999999998,2.499176753341877,2.34,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.652,2.4991767533418767,278.07500000000005,210.3976635675801
80,8.08,10.09,10.16,7.84,10.26,5.47,3.65,9.84,4.27,7.93,7.759,2.499317462384036,2.33,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.76,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6510000000000002,2.499317462384036,280.72600000000006,212.89698102996414
81,8.08,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.765000000000001,2.488405334970795,2.33,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6450000000000005,2.4884053349707944,283.37100000000004,215.38538636493493
82,8.08,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.765000000000001,2.488405334970795,2.33,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6450000000000005,2.4884053349707944,286.016,217.87379169990572
83,8.1,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.766999999999999,2.488694660080081,2.3100000000000005,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6430000000000002,2.4886946600800814,288.659,220.3624863599858
84,8.1,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.766999999999999,2.488694660080081,2.3100000000000005,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6430000000000002,2.4886946600800814,291.30199999999996,222.8511810200659
85,8.1,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.766999999999999,2.488694660080081,2.3100000000000005,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6430000000000002,2.4886946600800814,293.94499999999994,225.33987568014598
86,8.1,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.766999999999999,2.488694660080081,2.3100000000000005,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6430000000000002,2.4886946600800814,296.5879999999999,227.82857034022607
87,8.1,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.766999999999999,2.488694660080081,2.3100000000000005,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6430000000000002,2.4886946600800814,299.2309999999999,230.31726500030615
88,8.1,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.766999999999999,2.488694660080081,2.3100000000000005,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6430000000000002,2.4886946600800814,301.87399999999985,232.80595966038624
89,8.1,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.766999999999999,2.488694660080081,2.3100000000000005,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6430000000000002,2.4886946600800814,304.5169999999998,235.29465432046632
90,8.1,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.766999999999999,2.488694660080081,2.3100000000000005,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6430000000000002,2.4886946600800814,307.1599999999998,237.7833489805464
91,8.1,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.766999999999999,2.488694660080081,2.3100000000000005,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6430000000000002,2.4886946600800814,309.80299999999977,240.2720436406265
92,8.1,10.09,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.766999999999999,2.488694660080081,2.3100000000000005,0.3200000000000003,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6430000000000002,2.4886946600800814,312.44599999999974,242.76073830070658
