iteration,uncertainty
5,0.42707681218893484
6,0.4676146782427346
7,0.5749282727899403
8,0.6165256201643451
9,0.6095478819326124
10,0.6084785871236352
11,0.6427855851654123
12,0.6576225849570442
13,0.6458632450598821
14,0.6357935268227011
15,0.6321179220975147
20,0.6818020205552159
21,0.670719412434433
22,0.6580815365961802
23,0.6809600517785285
24,0.673508858077819
25,0.6696224058881862
26,0.6705438479995269
27,0.7211341452083814
32,0.7144984092429638
33,0.7441050344863074
34,0.7267271968999872
35,0.7090496442373582
36,0.6928012960811273
37,0.7615942217254092
38,0.7488901498541422
39,0.7430336174169945
40,0.7280019221065791
45,0.7245627581053788
46,0.7159853064315468
47,0.7005570295720931
48,0.6896929611129968
49,0.6828903728104514
50,0.669773670435851
51,0.6666239537797666
52,0.6619814012774948
53,0.6583052265166387
54,0.6614481056062168
59,0.6570793248529104
60,0.6574172889586751
61,0.6460724585567261
62,0.6452484262954129
63,0.6413964249582844
64,0.6330268100731664
65,0.6260442982397686
66,0.617086602554681
67,0.6099711375987097
68,0.6070254519569286
69,0.6004704138741361
74,0.5865648186326332
75,0.5821500502276403
76,0.5762638226950701
77,0.5717336548580498
78,0.5634757809800752
79,0.5570919759099892
80,0.5602533420167523
81,0.5502005149203771
82,0.5345515143382048
83,0.5300662608610269
84,0.5256509008918188
85,0.518930367282043
90,0.5163091962347313
91,0.5181286285872607
92,0.521189204007845
93,0.515345185170249
94,0.5105967612887754
95,0.5049234546781689
96,0.503799477685062
97,0.49992809182108694
98,0.49227899595849556
99,0.48130201593853833
100,0.476898751632552
101,0.4708163146457338
102,0.5813232075055801
105,0.5759923713551249
