iteration,trust_score_0,trust_score_1,trust_score_2,trust_score_3,trust_score_4,trust_score_5,trust_score_6,trust_score_7,trust_score_8,trust_score_9,mean_trust_score,std_trust_score,plateau_duration_0,plateau_duration_1,plateau_duration_2,plateau_duration_3,plateau_duration_4,plateau_duration_5,plateau_duration_6,plateau_duration_7,plateau_duration_8,plateau_duration_9,mean_plateau_duration,std_plateau_duration,uncertainty_0,uncertainty_1,uncertainty_2,uncertainty_3,uncertainty_4,uncertainty_5,uncertainty_6,uncertainty_7,uncertainty_8,uncertainty_9,mean_uncertainty,std_uncertainty
14,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,0.9,0.9,0.9000000000000001,1.1102230246251565e-16,4.0,4.0,4.0,4.0,4.0,4,4.0,,4.0,4.0,4.0,0.0,,,,,,,,0.6357935268227011,,,0.6965367928614178,0.15663806956635154
15,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,0.9,0.9,0.9000000000000001,1.1102230246251565e-16,4.0,4.0,4.0,4.0,4.0,4,4.0,,4.0,4.0,4.0,0.0,,,0.7562737105715065,,,,,0.6321179220975147,,,0.6931212361581758,0.16170681865803718
16,0.9,0.9,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9012500000000001,0.003749999999999986,4.0,4.0,,4.0,4.0,4,4.0,4.0,4.0,4.0,3.975,0.075,,,0.7393678644289521,0.5841440125901117,,,,,1.0059114388671655,,0.6890977756255003,0.1682322228692729
17,0.9,0.9,,,0.9,0.9,0.9,0.9,,0.9,0.897379347485094,0.013667454146223414,4.0,4.0,,,4.0,4,4.0,4.0,,4.0,4.025,0.22912878474779202,,,0.7223310016048133,0.572097690162328,,,0.4263317293314717,,0.974358093524785,0.6936042273107941,0.6829375127635428,0.17760903441026113
18,0.9,0.9,,,0.9,0.9,,0.9,,,0.8922293989626187,0.02616313498472418,4.0,4.0,,,4.0,4,,4.0,,,4.0875,0.4259181259350206,0.7111297840587726,0.7250239819367472,0.7049494889145123,0.5561270215810314,0.9927438147855492,0.3844827331956456,0.5527910429006293,,0.9397623683077192,0.6771267506889452,0.6906065367541687,0.16940213173252405
19,,,0.95,,,,,0.9,,,0.8806668632443782,0.03983235479399687,,,3.0,,,,,4.0,,,4.2375,0.6529978943304489,0.7009622578041399,0.7281370537186689,,0.5510086801643005,0.9736336608065768,0.3579759131352832,0.5128929745945421,,0.9126027002723246,0.682707926905503,0.6803760431578987,0.17100842103382932
20,,,0.95,,,,,0.9,,,0.8678543275261374,0.05364393043724089,,,3.0,,,,,4.0,,,4.4125,0.8697161893399479,0.7024005514635016,0.7234321480655893,,0.5474059104935529,0.9821500300391782,0.3436793518303757,0.4911389085921777,0.6818020205552159,0.9742149035291552,0.6845481501260221,0.68497706124082,0.186521737181768
21,,,0.95,,,,,,,0.95,0.8525417918078967,0.06720395782112776,,,3.0,,,,,,,3.0,4.625,1.0897247358851685,0.685793439728308,0.7215221084336703,,0.5388434888027251,0.9665401971185552,0.4829478497139797,0.4576211558439338,0.670719412434433,0.9521567299648996,,0.6886196905779649,0.16358997237937378
22,,,0.95,,,0.95,,,,0.95,0.835979256089656,0.07972778583807671,,,3.0,,,3,,,,3.0,4.8625,1.2850705233565975,0.6811386065396048,0.7053618252595125,,0.5338459747346916,0.965225856755639,,0.4610434859344619,0.6580815365961802,0.9192928738360122,,0.6852012482166222,0.1549202969194733
23,,,0.95,,,0.95,,,,0.95,0.8181667203714154,0.09078901870999413,,,3.0,,,3,,,,3.0,5.125,1.449137674618944,0.6660485035135334,0.6966600819181868,0.7400723609118116,0.5334515003947669,0.955998445494364,,0.4450638326841905,0.6809600517785285,0.9134688509795408,,0.685469553833023,0.15190504842127994
24,,,,0.6907300613896307,,0.95,,,0.6996177374178678,0.95,0.7978541846531748,0.09853542074611732,,,,7.0,,3,,,7.0,3.0,5.420833333333333,1.567957136956662,0.6672065569410821,0.682533759427542,0.7336860779852549,,0.9433188556754613,,0.4976968078720509,0.673508858077819,,,0.6883726503998991,0.1356084651228777
25,,,,0.6907300613896307,,0.95,0.6976563193944941,,0.6996177374178678,0.95,0.7826623014498404,0.1018856927495798,,,,7.0,,3,7.0,,7.0,3.0,5.6416666666666675,1.623204135858046,0.6561127956004118,0.6733917026176829,0.725987138611442,,0.9318139478097482,,,0.6696224058881862,,0.681953957627175,0.6950211967082353,0.11677893710455947
26,0.7,0.687769419117141,,0.6907300613896307,0.699223605221615,0.95,0.6976563193944941,,0.6996177374178678,,0.7674746145431711,0.10042441876648979,7.0,7.0,,7.0,7.0,3,7.0,,7.0,,5.858333333333333,1.6116115123275416,,,0.7160206810139027,,,0.6255289155005115,,0.6705438479995269,,0.6815053949362527,0.704943788613004,0.10389475922913025
27,0.7,0.687769419117141,,0.6907300613896307,0.699223605221615,,0.6976563193944941,,0.6996177374178678,,0.7574454056977559,0.08987378881478775,7.0,7.0,,7.0,7.0,,7.0,,7.0,,5.995833333333333,1.4738990712468145,,,0.7050651887257482,,,0.6022480940687055,,0.7211341452083814,,0.6784343907505174,0.71429241495007,0.10283833026233605
28,0.7,0.687769419117141,,0.6907300613896307,0.699223605221615,,0.6976563193944941,0.7,0.6996177374178678,,0.7474161968523406,0.07982039657433383,7.0,7.0,,7.0,7.0,,7.0,7.0,7.0,,6.133333333333333,1.3432961119739923,,,0.6940882906000663,0.5609182099183603,,0.6433851050730388,,,0.8254318981191018,0.6651564591741169,0.723868246767737,0.10566080952574076
29,0.7,0.687769419117141,0.7999999999999999,,0.699223605221615,,0.6976563193944941,0.7,,,0.738362414838177,0.0696922655912483,7.0,7.0,5.0,,7.0,,7.0,7.0,,,6.255555555555556,1.2080491364383248,,,,0.5531117967224027,,0.625976686858998,0.9673380812364556,,0.7985456590109852,0.6577746563458808,0.7272922401223199,0.12194667418651187
30,0.7,0.687769419117141,0.7999999999999999,,0.699223605221615,,,0.7,,,0.7310234371604001,0.06264065215106998,7.0,7.0,5.0,,7.0,,,7.0,,,6.355555555555556,1.1186411509913974,0.6162180005447925,0.7483742239983111,,0.5495900824287353,0.8886716117946893,0.6089229381498659,0.963575099733462,,0.8128897405093642,0.6504864679291935,0.7255434402018395,0.12422234032055607
31,,,0.7999999999999999,,,,,0.7,,0.7984940173457743,0.7213665174908056,0.05756857019164945,,,5.0,,,,,7.0,,5.0,6.488888888888889,1.0554970744033705,0.6067758302378127,0.7422398050409622,,0.5405905342245666,0.8863712113652739,0.5938602956506419,0.9668672697405892,,0.7942269518104992,,0.7200169134015982,0.12673620987968717
32,,,0.7999999999999999,,,0.799753451929312,,0.7,,0.7984940173457743,0.7142346975321147,0.05666048872368703,,,5.0,,,5,,7.0,,5.0,6.588888888888889,1.047100641336075,0.5979239464827341,0.7429675909945781,,0.5321936825235644,0.8836509250275117,,0.9617846426832318,0.7144984092429638,0.7769280741067729,,0.7168109074915099,0.12572337774001338
33,,,0.7999999999999999,,,0.799753451929312,,,,0.7984940173457743,0.7088662459671945,0.060133144635931855,,,5.0,,,5,,,,5.0,6.666666666666667,1.0976968031314194,0.5887369617998316,0.7408466473181167,0.7077513973520264,0.5283939659851766,0.8732843397545683,,0.958132258323375,0.7441050344863074,0.7573450690714785,,0.7159895909286107,0.12387842310224222
34,,,,,,0.799753451929312,,,,0.7984940173457743,0.7015930324975125,0.060920908456162194,,,,,,5,,,,5.0,6.75873015873016,1.1272255498174488,0.5837361072235592,0.7390713305591836,0.6998156965031826,0.5310683672304142,0.8705456032004113,,0.956556010317412,0.7267271968999872,0.7426690520267817,,0.7119646806499276,0.12197685007732081
35,,,,,,0.799753451929312,,,,0.7984940173457743,0.6943198190278305,0.06209569240590338,,,,,,5,,,,5.0,6.85079365079365,1.1579079492110143,0.5801054012315521,0.730070629446028,0.6903313171562425,0.5252162937607819,0.8676085164433691,,0.957010013813066,0.7090496442373582,0.7308760887883359,0.6536817525749582,0.7067882554758198,0.12189116288749785
36,,,,,,0.799753451929312,,,,,0.6851312773691589,0.06046195885356034,,,,,,5,,,,,6.957142857142857,1.1668782876853974,0.5746235829543983,0.7289914433928734,0.6807882892658979,0.5207077544172315,0.862638083420606,0.6314510477204721,0.9594894763290436,0.6928012960811273,0.7168097719126283,0.6444018615969003,0.7012702607091178,0.12286938162153041
37,,,,0.622096355687919,,,,,0.6310398579322225,,0.6740344516904299,0.05545385531321437,,,,8.0,,,,,8.0,,7.077777777777778,1.152460751970518,0.5669767984830494,0.7197585574550279,0.6714868217538911,,0.8602502242692259,0.6298287424411614,0.9531311111379356,0.7615942217254092,,0.6354738380406497,0.7034116282828371,0.12334964456943506
38,,,,0.622096355687919,,,0.6269887096693042,,0.6310398579322225,,0.6644621991804494,0.04924064283070007,,,,8.0,,,8.0,,8.0,,7.176190476190476,1.1209642485649784,0.7054273191179506,0.714507945438132,0.6628372767393441,,0.8499934059657845,0.6257048702790504,,0.7488901498541422,,0.6249418009039333,0.7114001669845359,0.11269860154449815
39,0.628802729105656,0.6172725978917607,,0.622096355687919,0.6323029180777412,,0.6269887096693042,,0.6310398579322225,,0.6556751423340819,0.04264048015338637,8.0,8.0,,8.0,8.0,,8.0,,8.0,,7.263492063492064,1.082912005981286,,,0.6541304787606312,,,0.6065962576760061,,0.7430336174169945,,0.7195057484726123,0.7162403693010954,0.10863669773062902
40,0.628802729105656,0.6172725978917607,0.6666666666666666,0.622096355687919,0.6323029180777412,,0.6269887096693042,,0.6310398579322225,,0.6492060274795323,0.03468346223000143,8.0,8.0,6.0,8.0,8.0,,8.0,,8.0,,7.317460317460316,1.0235326314383182,,,,,,0.8106878775675508,,0.7280019221065791,,0.7112476785577466,0.7332655879459591,0.10306125040774944
41,0.628802729105656,0.6172725978917607,0.6666666666666666,0.622096355687919,0.6323029180777412,,0.6269887096693042,0.6333333333333333,0.6310398579322225,,0.6446416745297445,0.028017213069163636,8.0,8.0,6.0,8.0,8.0,,8.0,8.0,8.0,,7.3571428571428585,0.9840565771025442,,,,0.5422431403362441,,0.8035811320664079,,,0.685766591954421,0.7802081751594149,0.7383272129542251,0.10106821208362574
42,0.628802729105656,0.6172725978917607,0.6666666666666666,,0.6323029180777412,,0.6269887096693042,0.6333333333333333,,0.6644210441165065,0.638034594737055,0.02402820316313697,8.0,8.0,6.0,,8.0,,8.0,8.0,,6.0,7.405714285714285,0.9528946233793673,,,,0.5357017826681234,,0.8064559970718014,0.9273980196124596,,0.6751042826357154,,0.7355407790540406,0.10147161182813257
43,0.628802729105656,0.6172725978917607,0.6666666666666666,,0.6323029180777412,0.6661735705252907,,0.6333333333333333,,0.6644210441165065,0.6319503630684902,0.02504663019466542,8.0,8.0,6.0,,8.0,6,,8.0,,6.0,7.45,0.9521029356114808,0.6811344221581241,0.7454052303123628,,0.5309305241185822,0.8161799966951497,,0.9216016609599368,,0.6630890803622277,,0.7322383620501841,0.10136966672502776
44,,,0.6666666666666666,,,0.6661735705252907,,0.6333333333333333,,0.6644210441165065,0.6233070091626016,0.031101364873502242,,,6.0,,,6,,8.0,,6.0,7.4875,0.9812778658463667,0.6797656978187371,0.7430187036145132,0.663832044593401,0.5271577741361306,0.807327155384095,,0.913752605016941,,0.6558386327384347,,0.7285903728312545,0.10005618174353417
45,,,,,,0.6661735705252907,,0.6333333333333333,,0.6644210441165065,0.6118858774789354,0.034481704712857046,,,,,,6,,8.0,,6.0,7.508333333333333,1.0406528399679373,0.6785338620800898,0.7346906592341342,0.6564178340911659,0.5226976573690055,0.79800567131503,,0.912821357004699,0.7245627581053788,0.6440139467861787,,0.7235452243432274,0.10108037767214667
46,,,,,,0.6661735705252907,,,,0.6644210441165065,0.5991240160629764,0.03850672527494136,,,,,,6,,,,6.0,7.539166666666667,1.1095672955406237,0.6714375268040245,0.7273460016676616,0.6494987385325814,0.5170029610361875,0.7888262219580761,,0.90566908425212,0.7159853064315468,0.6260098480640172,0.759210201107501,0.7159232159534727,0.10205123431379402
47,,,,,,0.6661735705252907,,,,,0.584257249112795,0.040036987251179046,,,,,,6,,,,,7.582499999999999,1.1663002400754277,0.6700358912245645,0.7202465847130128,0.6430374265134976,0.5115336915001869,0.7824978606155953,,0.8984205846823575,0.7005570295720931,0.6129203335238183,0.7713480212074293,0.7106791261385867,0.10345782593350021
48,,,,,,0.6661735705252907,,,,,0.5693904821626138,0.04255119389539965,,,,,,6,,,,,7.625833333333334,1.228585738427183,0.6678562178453683,0.715271740744405,0.6379489710837303,0.5078989408646828,0.7781531990996146,0.7941414059856153,0.8912428492906703,0.6896929611129968,0.6025823523699347,0.7698705471981085,0.7054659185595128,0.1037995732127441
49,,,,,,,,,,,0.5517418283001433,0.03942276833690799,,,,,,,,,,,7.652500000000001,1.317868913140538,0.6623212592212913,0.7095790400132495,0.6325014259831829,0.5039818758554676,0.7722413089282482,0.7919371031188553,0.8903517904685996,0.6828903728104514,0.5891034292709939,0.7828256128334434,0.7017733218503783,0.1066841478202122
50,,,0.5,,,,,,,,0.5340931744376727,0.03686496942127347,,,5.0,,,,,,,,7.679166666666667,1.4114081325635992,0.6556934959482843,0.7084669265030844,,0.4990417711381175,0.7651338235928926,0.7729181058244984,0.8822196366932697,0.669773670435851,0.5811575617973795,0.8110075184255526,0.6979545986895348,0.10809200411423674
51,0.4934553957287167,,0.5,0.4798520606710579,,,,,0.49493739458483427,,0.51922229835298,0.03238800753877498,7.0,,5.0,9.0,,,,,9.0,,7.722499999999999,1.4771784760143238,,0.7029982660280395,,,0.7622099185394478,0.7664574648566486,0.8771995315967342,0.6666239537797666,,0.8151289749604593,0.6946045015926863,0.10822914284289863
52,0.4934553957287167,,0.5,0.4798520606710579,,,0.4877407031828033,,0.49493739458483427,,0.5088267315191415,0.024637428303430794,7.0,,5.0,9.0,,,9.0,,9.0,,7.758333333333333,1.5231409433579461,,0.701020657337645,,,0.7552219165536784,0.7614759114326569,,0.6619814012774948,0.5528830892617576,0.8065362942789818,0.689877655102942,0.10699779888063937
53,0.4934553957287167,0.4757855439698547,0.5,0.4798520606710579,0.4962335129827209,,0.4877407031828033,,,,0.4994089035465195,0.017279330095105593,7.0,9.0,5.0,9.0,9.0,,9.0,,,,7.793257575757576,1.571498047169946,,,,,,0.7514786289744625,,0.6583052265166387,0.5436478920716576,0.802359399770297,0.686777947673752,0.10568150695976046
54,0.4934553957287167,0.4757855439698547,0.5,0.4798520606710579,0.4962335129827209,0.4992603557879361,0.4877407031828033,,,0.4960286013787207,0.49276664016406685,0.0101566853384186,7.0,9.0,5.0,9.0,9.0,5,9.0,,,7.0,7.808181818181818,1.6074436869177005,,,0.6406616787493614,,,,,0.6614481056062168,0.5297316778509265,,0.6848055839717798,0.10564410191389811
55,0.4934553957287167,0.4757855439698547,,0.4798520606710579,0.4962335129827209,0.4992603557879361,0.4877407031828033,0.4992603601040655,,0.4960286013787207,0.4910076471128302,0.008451335566717516,7.0,9.0,,9.0,9.0,5,9.0,9.0,,7.0,7.841558441558442,1.5978755502995956,0.6289591772901393,,0.6349825473967652,0.5153050220969774,,,,,0.6374784695142546,,0.6938667391436063,0.0927091702562291
56,,0.4757855439698547,,,0.4962335129827209,0.4992603557879361,0.4877407031828033,0.4992603601040655,,0.4960286013787207,0.49051632885968255,0.008961634418045341,,9.0,,,9.0,5,9.0,9.0,,7.0,7.859740259740259,1.597696098049855,0.6233786565761081,,0.6307577955164857,0.5108802924478745,,,0.8497661898011993,,0.633660774456318,,0.6911257799082101,0.09305944851262667
57,,0.4757855439698547,,,0.4962335129827209,0.4992603557879361,,0.4992603601040655,,0.4960286013787207,0.489985444975479,0.009612810337154354,,9.0,,,9.0,5,,9.0,,7.0,7.887012987012987,1.6074863859533828,0.6179597435863895,0.7369760508362104,0.6252038812437566,0.5084924070700219,0.7294530529134348,,0.842565502107047,,0.6230120743377436,,0.6876172471935572,0.09340235021437164
58,,,,,,0.4992603557879361,,0.4992603601040655,,0.4960286013787207,0.48942988992769515,0.010355096711531758,,,,,,5,,9.0,,7.0,7.932467532467532,1.6333491095119868,0.6126460659526948,0.7313735899774294,0.6214283839734936,0.5095219224434687,0.7228463882243826,,0.840975592957579,,0.6154281170831523,0.7805923235696174,0.6840817287788001,0.09308975107129723
59,,,,,,0.4992603557879361,,0.4992603601040655,,,0.48887463190208164,0.011179254097431176,,,,,,5,,9.0,,,7.989033189033189,1.6562974226123521,0.6090679204864285,0.725219766586598,0.6186134653053992,0.5064527186798917,0.7169226261019412,0.7473664613282412,0.8371115840890132,0.6570793248529104,0.6283609250786855,0.7965615435182377,0.6842756336027347,0.0938852796678072
60,,,,,,,,,,,0.4883104085901728,0.012060272033331682,,,,,,,,,,,8.034689754689756,1.7248752557145883,0.604489769708182,0.7194110890213071,0.6137936168563574,0.5032992150774142,0.7312824818070001,0.7379501935518252,0.8313530294743756,0.6574172889586751,0.6447067668081119,0.7973868763207959,0.6841090327584044,0.09334011311285755
61,,,0.49975345192931203,,,,,,,,0.48774618527826397,0.012993395833291323,,,6.0,,,,,,,,8.080346320346319,1.7976231128648739,0.5994717453479883,0.716972184261459,,0.499874257232737,0.7277839365793137,0.7311573702240872,0.8243557381973318,0.6460724585567261,0.6359928012742714,0.7901039379299828,0.6788362504387105,0.09233383557024377
62,0.49024115628886866,,0.49975345192931203,,,,,,,,0.4871854840816507,0.013971351526560937,6.0,,6.0,,,,,,,,8.11171717171717,1.8895983219144272,,0.7110746054664263,,0.497117125976652,0.738467622050345,0.7179676171454575,0.8178305256322358,0.6452484262954129,0.630831513092374,0.7938108753873948,0.6767452472017996,0.0924757276898423
63,0.49024115628886866,,0.49975345192931203,,,,,,0.44931586218350666,,0.48667070059132084,0.014992975707593089,6.0,,6.0,,,,,,10.0,,8.157373737373737,1.9669109434136758,,0.7057118664350792,,0.4937694296580002,0.7325266885775774,0.7077465840863295,0.8113112911932918,0.6413964249582844,,0.7947601176157163,0.673139900890415,0.09159211334715898
64,0.49024115628886866,,0.49975345192931203,,,0.4992603557879361,,,0.44931586218350666,,0.4865706583046395,0.014996589502300555,6.0,,6.0,,,4,,,10.0,,8.193939393939395,2.0370399309882887,,0.7036700749217223,0.6249314485637617,0.4901153702544793,0.7607577005199928,,0.8056892692342456,0.6330268100731664,,0.7849656757465553,0.6727944698780278,0.09295781030347164
65,0.49024115628886866,,,,,0.4992603557879361,,,0.44931586218350666,,0.48647061601795827,0.01500146206488868,6.0,,,,,4,,,10.0,,8.233838383838384,2.085732686297535,,0.6980343922542431,0.6203617694969724,0.48751891944709,0.8006800221285012,,0.7997785192354235,0.6260442982397686,,0.7780021623606185,0.6730220582266035,0.09714189470319212
66,0.49024115628886866,,,0.4768669655998507,,0.4992603557879361,,,0.44931586218350666,,0.48637057373127696,0.015007592169293028,6.0,,,10.0,,4,,,10.0,,8.273737373737374,2.1363836950129325,0.580821159916241,0.6930252796150003,0.6878357735708354,,0.8437856349148631,,0.7964189158506506,0.617086602554681,,0.7800229147854499,0.68234803315234,0.10183956550270158
67,,,,0.4768669655998507,,0.4992603557879361,0.4833884837666396,,0.44931586218350666,0.49605533337405855,0.48631412323236345,0.015002110249769428,,,,10.0,,4,10.0,,10.0,8.0,8.317045454545454,2.168713306784646,0.6651926611095271,0.687876659844485,0.7153287836901907,,0.881950114168421,0.705969285078793,,0.6099711375987097,0.6267644704688635,,0.6954025179077122,0.10237916065891059
68,,0.4755388740459418,,0.4768669655998507,0.4937663549128067,,0.4833884837666396,,,0.49605533337405855,0.48627295947935034,0.015048913213954771,,10.0,,10.0,10.0,,10.0,,,8.0,8.305151515151515,2.2409980313040303,0.6996549871202324,,0.7802600307117493,,,0.7030193644759369,,0.6070254519569286,0.6173589162414707,,0.7035512946939128,0.10420424911295174
69,,0.4755388740459418,,0.4768669655998507,0.4937663549128067,,0.4833884837666396,,,0.49605533337405855,0.4862564668899173,0.015105823326279601,,10.0,,10.0,10.0,,10.0,,,8.0,8.275075757575758,2.303179631572244,0.6946515137161852,,0.8208658702383457,,,0.6990085978061791,,0.6004704138741361,0.6098587219491981,,0.7050444669318626,0.10773153317980519
70,,0.4755388740459418,0.49975345192931203,0.4768669655998507,0.4937663549128067,,0.4833884837666396,0.49827417861157103,,0.49605533337405855,0.4862399743004843,0.015163112773121434,,10.0,5.0,10.0,10.0,,10.0,10.0,,8.0,8.245000000000001,2.368591353526395,0.6897438161235458,,,0.5023871296688235,,0.6863235377678331,,,0.5957116377320796,,0.7011380409217198,0.10789752103511056
71,,0.4755388740459418,0.49975345192931203,,0.4937663549128067,0.4992603557879361,0.4833884837666396,0.49827417861157103,,0.49605533337405855,0.48619821336757213,0.015249230433432895,,10.0,5.0,,10.0,3,10.0,10.0,,8.0,8.230833333333333,2.4136707004063336,0.684826941828623,,,0.4999862248694724,,,0.7745263656359885,,0.5896485678625805,0.7572356297313517,0.6987949950769093,0.10827364988238383
72,,0.4755388740459418,0.49975345192931203,,0.4937663549128067,0.4992603557879361,,0.49827417861157103,,,0.4861207453532401,0.015334574074629423,,10.0,5.0,,10.0,3,,10.0,,,8.26,2.4120784030006615,0.6847948394927784,0.7118678135504796,,0.4972486626065469,0.8747473620183107,,0.7695480594170778,,0.5831382420807778,0.752493061777675,0.6967835443785351,0.10872405883472783
73,,,0.49975345192931203,,,0.4992603557879361,,0.49827417861157103,,,0.48599949486117094,0.01540233207229884,,,5.0,,,3,,10.0,,,8.287500000000001,2.4113540744200597,0.6802504437750793,0.7070506716371984,,0.4940153734710297,0.869543396262105,,0.7647220285825705,,0.5718781440432616,0.7442036532763315,0.6921189791147524,0.10897572483246509
74,0.49155752107669803,,0.49975345192931203,,,0.4992603557879361,,0.49827417861157103,,,0.48587824436910176,0.015471749207864408,7.0,,5.0,,,3,,10.0,,,8.315,2.413071463692878,,0.7044874815789474,,0.491070074959243,0.8805911997962621,0.687317341021185,0.7600814651792918,0.5865648186326332,0.5730210326441094,0.7398782465732833,0.6909884801079048,0.11080382351941931
75,0.49155752107669803,,0.49975345192931203,,,,,,,,0.4857158870815059,0.01551684148016041,7.0,,5.0,,,,,,,,8.321666666666669,2.4665208290221265,0.671150642204363,0.7018855601874889,0.8092339431975777,0.4892470538891658,0.874615345009944,0.6886814613913737,0.7549751946320524,0.5821500502276403,0.7442573721338537,0.7247290676412731,0.7040925690514733,0.10349732397452406
76,,,,,,,,,,,0.4854544006717331,0.015525697646809875,,,,,,,,,,,8.353730158730157,2.4979141222642354,0.6812660286279937,0.6974091383028471,0.8169719813100617,0.4910465215568838,0.8704939511272581,0.677006860026774,0.7511148840418088,0.5762638226950701,0.7419026882034438,0.7197720520988604,0.7023247927991002,0.1035927807916771
77,,,,,,FAILED,,,0.4469176758849612,,0.48519291426196054,0.015539149885822981,,,,,,FAILED,,,9.0,,8.38579365079365,2.533185873348863,0.7027367959628493,0.6955512502568244,0.8608597579411246,0.4923210913182635,0.8646239729212383,,0.7472789349829179,0.5717336548580498,,0.7118746156838566,0.7053576260091282,0.10820666773189497
78,,,,,,,,,0.4469176758849612,,0.48495540971517326,0.015498272070537843,,,,,,,,,9.0,,8.427857142857144,2.57422512172581,0.7033916475824737,0.6908455169366774,0.8962738537467674,0.4932921756393061,0.859990216839093,0.660468678931243,0.7435151480657877,0.5634757809800752,,0.7124377460793304,0.7057504909971607,0.11402030343055285
79,,,,,,,,,0.4469176758849612,,0.48471790516838603,0.015462312242850206,,,,,,,,,9.0,,8.469920634920635,2.618083743991352,0.7200599186998082,0.6864695128089379,0.9031218042929092,0.4902734850346311,0.8581489053685093,0.6535515089269553,0.7410384226293323,0.5570919759099892,,0.7044435161633911,0.7043968923489021,0.11654064121329348
