iteration,uncertainty
5,0.46668497680342097
6,0.42132486847204936
7,0.4621612518609027
8,0.4545229133199432
9,0.6146966461956269
10,0.6497088728391618
11,0.660282141858734
12,0.6480501252745359
13,0.6187362664166549
18,0.7250239819367472
19,0.7281370537186689
20,0.7234321480655893
21,0.7215221084336703
22,0.7053618252595125
23,0.6966600819181868
24,0.682533759427542
25,0.6733917026176829
30,0.7483742239983111
31,0.7422398050409622
32,0.7429675909945781
33,0.7408466473181167
34,0.7390713305591836
35,0.730070629446028
36,0.7289914433928734
37,0.7197585574550279
38,0.714507945438132
43,0.7454052303123628
44,0.7430187036145132
45,0.7346906592341342
46,0.7273460016676616
47,0.7202465847130128
48,0.715271740744405
49,0.7095790400132495
50,0.7084669265030844
51,0.7029982660280395
52,0.701020657337645
57,0.7369760508362104
58,0.7313735899774294
59,0.725219766586598
60,0.7194110890213071
61,0.716972184261459
62,0.7110746054664263
63,0.7057118664350792
64,0.7036700749217223
65,0.6980343922542431
66,0.6930252796150003
67,0.687876659844485
72,0.7118678135504796
73,0.7070506716371984
74,0.7044874815789474
75,0.7018855601874889
76,0.6974091383028471
77,0.6955512502568244
78,0.6908455169366774
79,0.6864695128089379
80,0.6838074628044617
81,0.6811463183564923
85,0.6986015604079655
86,0.6945157501958887
87,0.6915627286504716
88,0.6880773826230876
89,0.6845544024764566
90,0.696184774246322
91,0.7022998052892077
92,0.7366114462023635
93,0.7662981067687191
94,0.7901228520839845
95,0.8103904827078202
100,0.8051399860420703
101,0.8093668999549198
102,0.812278697537896
103,0.8157696333726436
104,0.8186316518399581
105,0.8308911065769031
